,Rank,Club,Country,Level,Elo,From,To
3848,None,Nuernberg,GER,1,1595.3527832,2004-11-05,2004-11-06
3849,None,Nuernberg,GER,1,1610.0333252,2004-11-07,2004-11-13
3850,None,Nuernberg,GER,1,1604.93591309,2004-11-14,2004-11-21
3851,None,Nuernberg,GER,1,1603.67907715,2004-11-22,2004-11-23
3852,None,Nuernberg,GER,1,1606.36865234,2004-11-24,2004-11-24
3853,None,Nuernberg,GER,1,1605.28515625,2004-11-25,2004-11-25
3854,None,Nuernberg,GER,1,1602.91784668,2004-11-26,2004-11-27
3855,None,Nuernberg,GER,1,1596.27490234,2004-11-28,2004-12-01
3856,None,Nuernberg,GER,1,1594.26953125,2004-12-02,2004-12-02
3857,None,Nuernberg,GER,1,1593.63867188,2004-12-03,2004-12-04
3858,None,Nuernberg,GER,1,1597.22375488,2004-12-05,2004-12-07
3859,None,Nuernberg,GER,1,1603.921875,2004-12-08,2004-12-08
3860,None,Nuernberg,GER,1,1607.62316895,2004-12-09,2004-12-11
3861,None,Nuernberg,GER,1,1618.19592285,2004-12-12,2004-12-15
3862,None,Nuernberg,GER,1,1624.71252441,2004-12-16,2005-01-22
3863,None,Nuernberg,GER,1,1609.70483398,2005-01-23,2005-01-29
3864,None,Nuernberg,GER,1,1630.10009766,2005-01-30,2005-02-05
3865,None,Nuernberg,GER,1,1617.92419434,2005-02-06,2005-02-12
3866,None,Nuernberg,GER,1,1614.73168945,2005-02-13,2005-02-16
3867,None,Nuernberg,GER,1,1616.31726074,2005-02-17,2005-02-17
3868,None,Nuernberg,GER,1,1615.99438477,2005-02-18,2005-02-19
3869,None,Nuernberg,GER,1,1608.20605469,2005-02-20,2005-02-22
3870,None,Nuernberg,GER,1,1608.35949707,2005-02-23,2005-02-23
3871,None,Nuernberg,GER,1,1602.54516602,2005-02-24,2005-02-24
3872,None,Nuernberg,GER,1,1586.19567871,2005-02-25,2005-02-26
3873,None,Nuernberg,GER,1,1578.51513672,2005-02-27,2005-03-06
3874,None,Nuernberg,GER,1,1579.17138672,2005-03-07,2005-03-08
3875,None,Nuernberg,GER,1,1576.8470459,2005-03-09,2005-03-09
3876,None,Nuernberg,GER,1,1573.72338867,2005-03-10,2005-03-12
3877,None,Nuernberg,GER,1,1582.48657227,2005-03-13,2005-03-19
3878,None,Nuernberg,GER,1,1577.36975098,2005-03-20,2005-04-02
3879,None,Nuernberg,GER,1,1572.69091797,2005-04-03,2005-04-06
3880,None,Nuernberg,GER,1,1570.89147949,2005-04-07,2005-04-10
3881,None,Nuernberg,GER,1,1580.25756836,2005-04-11,2005-04-12
3882,None,Nuernberg,GER,1,1579.94372559,2005-04-13,2005-04-17
3883,None,Nuernberg,GER,1,1591.07751465,2005-04-18,2005-04-24
3884,None,Nuernberg,GER,1,1588.20788574,2005-04-25,2005-05-01
3885,None,Nuernberg,GER,1,1582.8861084,2005-05-02,2005-05-07
3886,None,Nuernberg,GER,1,1588.58227539,2005-05-08,2005-05-14
3887,None,Nuernberg,GER,1,1586.0032959,2005-05-15,2005-05-21
3888,None,Nuernberg,GER,1,1576.12219238,2005-05-22,2005-07-14
3889,None,Nuernberg,GER,1,1576.18701172,2005-07-15,2005-07-28
3890,None,Nuernberg,GER,1,1576.18322754,2005-07-29,2005-08-06
3891,None,Nuernberg,GER,1,1569.31213379,2005-08-07,2005-08-10
3892,None,Nuernberg,GER,1,1568.18481445,2005-08-11,2005-08-11
3893,None,Nuernberg,GER,1,1568.3717041,2005-08-12,2005-08-13
3894,None,Nuernberg,GER,1,1567.35009766,2005-08-14,2005-08-24
3895,None,Nuernberg,GER,1,1571.2331543,2005-08-25,2005-08-25
3896,None,Nuernberg,GER,1,1571.36035156,2005-08-26,2005-08-27
3897,None,Nuernberg,GER,1,1565.71923828,2005-08-28,2005-09-10
3898,None,Nuernberg,GER,1,1563.06774902,2005-09-11,2005-09-13
3899,None,Nuernberg,GER,1,1562.06103516,2005-09-14,2005-09-14
3900,None,Nuernberg,GER,1,1558.89794922,2005-09-15,2005-09-15
3901,None,Nuernberg,GER,1,1554.57104492,2005-09-16,2005-09-17
3902,None,Nuernberg,GER,1,1558.69433594,2005-09-18,2005-09-21
3903,None,Nuernberg,GER,1,1560.5324707,2005-09-22,2005-09-24
3904,None,Nuernberg,GER,1,1553.11669922,2005-09-25,2005-09-27
3905,None,Nuernberg,GER,1,1550.69921875,2005-09-28,2005-09-28
3906,None,Nuernberg,GER,1,1551.53759766,2005-09-29,2005-09-29
3907,None,Nuernberg,GER,1,1547.87524414,2005-09-30,2005-10-01
3908,None,Nuernberg,GER,1,1554.37597656,2005-10-02,2005-10-15
3909,None,Nuernberg,GER,1,1550.32495117,2005-10-16,2005-10-18
3910,None,Nuernberg,GER,1,1553.70983887,2005-10-19,2005-10-19
3911,None,Nuernberg,GER,1,1554.77709961,2005-10-20,2005-10-20
3912,None,Nuernberg,GER,1,1565.42382812,2005-10-21,2005-10-22
3913,None,Nuernberg,GER,1,1555.63452148,2005-10-23,2005-10-30
3914,None,Nuernberg,GER,1,1546.2310791,2005-10-31,2005-11-01
3915,None,Nuernberg,GER,1,1548.91259766,2005-11-02,2005-11-02
3916,None,Nuernberg,GER,1,1548.42871094,2005-11-03,2005-11-03
3917,None,Nuernberg,GER,1,1543.80090332,2005-11-04,2005-11-06
3918,None,Nuernberg,GER,1,1537.62939453,2005-11-07,2005-11-19
3919,None,Nuernberg,GER,1,1552.76135254,2005-11-20,2005-11-22
3920,None,Nuernberg,GER,1,1552.08483887,2005-11-23,2005-11-23
3921,None,Nuernberg,GER,1,1557.3347168,2005-11-24,2005-11-24
3922,None,Nuernberg,GER,1,1555.65209961,2005-11-25,2005-11-26
3923,None,Nuernberg,GER,1,1549.83972168,2005-11-27,2005-11-30
3924,None,Nuernberg,GER,1,1551.00585938,2005-12-01,2005-12-03
3925,None,Nuernberg,GER,1,1563.25976562,2005-12-04,2005-12-06
3926,None,Nuernberg,GER,1,1562.22570801,2005-12-07,2005-12-07
3927,None,Nuernberg,GER,1,1562.50366211,2005-12-08,2005-12-10
3928,None,Nuernberg,GER,1,1563.88586426,2005-12-11,2005-12-14
3929,None,Nuernberg,GER,1,1565.05041504,2005-12-15,2005-12-15
3930,None,Nuernberg,GER,1,1564.50915527,2005-12-16,2005-12-18
3931,None,Nuernberg,GER,1,1570.40710449,2005-12-19,2006-01-28
3932,None,Nuernberg,GER,1,1581.27575684,2006-01-29,2006-02-05
3933,None,Nuernberg,GER,1,1585.24938965,2006-02-06,2006-02-08
3934,None,Nuernberg,GER,1,1575.9107666,2006-02-09,2006-02-12
3935,None,Nuernberg,GER,1,1574.80908203,2006-02-13,2006-02-15
3936,None,Nuernberg,GER,1,1571.1697998,2006-02-16,2006-02-16
3937,None,Nuernberg,GER,1,1565.33251953,2006-02-17,2006-02-18
3938,None,Nuernberg,GER,1,1571.93481445,2006-02-19,2006-02-21
3939,None,Nuernberg,GER,1,1570.62670898,2006-02-22,2006-02-22
3940,None,Nuernberg,GER,1,1571.828125,2006-02-23,2006-02-23
3941,None,Nuernberg,GER,1,1576.48474121,2006-02-24,2006-02-25
3942,None,Nuernberg,GER,1,1573.35290527,2006-02-26,2006-03-04
3943,None,Nuernberg,GER,1,1582.11242676,2006-03-05,2006-03-07
3944,None,Nuernberg,GER,1,1579.8026123,2006-03-08,2006-03-08
3945,None,Nuernberg,GER,1,1575.24633789,2006-03-09,2006-03-09
3946,None,Nuernberg,GER,1,1568.90856934,2006-03-10,2006-03-11
3947,None,Nuernberg,GER,1,1577.83630371,2006-03-12,2006-03-15
3948,None,Nuernberg,GER,1,1578.61022949,2006-03-16,2006-03-16
3949,None,Nuernberg,GER,1,1583.83996582,2006-03-17,2006-03-18
3950,None,Nuernberg,GER,1,1598.47888184,2006-03-19,2006-03-26
3951,None,Nuernberg,GER,1,1600.06518555,2006-03-27,2006-03-30
3952,None,Nuernberg,GER,1,1603.46069336,2006-03-31,2006-04-01
3953,None,Nuernberg,GER,1,1613.69299316,2006-04-02,2006-04-06
3954,None,Nuernberg,GER,1,1613.56481934,2006-04-07,2006-04-08
3955,None,Nuernberg,GER,1,1608.82287598,2006-04-09,2006-04-16
3956,None,Nuernberg,GER,1,1613.70422363,2006-04-17,2006-04-20
3957,None,Nuernberg,GER,1,1613.11865234,2006-04-21,2006-04-22
3958,None,Nuernberg,GER,1,1608.44506836,2006-04-23,2006-04-27
3959,None,Nuernberg,GER,1,1605.82507324,2006-04-28,2006-05-02
3960,None,Nuernberg,GER,1,1616.14953613,2006-05-03,2006-05-06
3961,None,Nuernberg,GER,1,1621.23742676,2006-05-07,2006-05-13
3962,99,Nuernberg,GER,1,1628.66186523,2006-05-14,2006-05-17
3963,98,Nuernberg,GER,1,1628.66186523,2006-05-18,2006-05-27
3964,99,Nuernberg,GER,1,1628.66186523,2006-05-28,2006-06-04
3965,98,Nuernberg,GER,1,1628.66186523,2006-06-05,2006-06-17
3966,99,Nuernberg,GER,1,1628.66186523,2006-06-18,2006-07-12
3967,100,Nuernberg,GER,1,1628.66186523,2006-07-13,2006-07-13
3968,None,Nuernberg,GER,1,1628.66186523,2006-07-14,2006-07-16
3969,100,Nuernberg,GER,1,1628.66186523,2006-07-17,2006-07-29
3970,None,Nuernberg,GER,1,1628.66186523,2006-07-30,2006-08-09
3971,100,Nuernberg,GER,1,1627.98168945,2006-08-10,2006-08-10
3972,None,Nuernberg,GER,1,1627.95825195,2006-08-11,2006-08-12
3973,88,Nuernberg,GER,1,1646.45214844,2006-08-13,2006-08-18
3974,87,Nuernberg,GER,1,1651.82128906,2006-08-19,2006-08-19
3975,86,Nuernberg,GER,1,1651.82128906,2006-08-20,2006-08-20
3976,85,Nuernberg,GER,1,1651.82128906,2006-08-21,2006-08-22
3977,83,Nuernberg,GER,1,1655.93225098,2006-08-23,2006-08-23
3978,82,Nuernberg,GER,1,1655.93225098,2006-08-24,2006-08-24
3979,79,Nuernberg,GER,1,1656.08093262,2006-08-25,2006-08-26
3980,76,Nuernberg,GER,1,1662.56628418,2006-08-27,2006-08-27
3981,75,Nuernberg,GER,1,1662.56628418,2006-08-28,2006-08-28
3982,76,Nuernberg,GER,1,1662.56628418,2006-08-29,2006-09-09
3983,75,Nuernberg,GER,1,1662.56628418,2006-09-10,2006-09-12
3984,75,Nuernberg,GER,1,1662.74023438,2006-09-13,2006-09-13
3985,79,Nuernberg,GER,1,1660.08666992,2006-09-14,2006-09-14
3986,79,Nuernberg,GER,1,1663.35876465,2006-09-15,2006-09-16
3987,80,Nuernberg,GER,1,1659.2833252,2006-09-17,2006-09-17
3988,79,Nuernberg,GER,1,1659.2833252,2006-09-18,2006-09-24
3989,80,Nuernberg,GER,1,1657.62109375,2006-09-25,2006-09-26
3990,83,Nuernberg,GER,1,1655.84130859,2006-09-27,2006-09-27
3991,77,Nuernberg,GER,1,1662.53955078,2006-09-28,2006-09-28
3992,85,Nuernberg,GER,1,1652.99487305,2006-09-29,2006-09-29
3993,86,Nuernberg,GER,1,1652.99487305,2006-09-30,2006-09-30
3994,87,Nuernberg,GER,1,1649.77148438,2006-10-01,2006-10-01
3995,85,Nuernberg,GER,1,1649.77148438,2006-10-02,2006-10-08
3996,86,Nuernberg,GER,1,1649.77148438,2006-10-09,2006-10-14
3997,88,Nuernberg,GER,1,1649.77148438,2006-10-15,2006-10-15
3998,90,Nuernberg,GER,1,1645.26757812,2006-10-16,2006-10-17
3999,94,Nuernberg,GER,1,1642.65539551,2006-10-18,2006-10-18
4000,89,Nuernberg,GER,1,1647.0513916,2006-10-19,2006-10-19
4001,93,Nuernberg,GER,1,1643.84802246,2006-10-20,2006-10-21
4002,94,Nuernberg,GER,1,1643.84802246,2006-10-22,2006-10-22
4003,92,Nuernberg,GER,1,1645.10229492,2006-10-23,2006-10-23
4004,91,Nuernberg,GER,1,1645.10229492,2006-10-24,2006-10-25
4005,90,Nuernberg,GER,1,1645.10229492,2006-10-26,2006-10-28
4006,91,Nuernberg,GER,1,1644.06286621,2006-10-29,2006-10-29
4007,92,Nuernberg,GER,1,1644.06286621,2006-10-30,2006-10-31
4008,89,Nuernberg,GER,1,1646.09887695,2006-11-01,2006-11-01
4009,93,Nuernberg,GER,1,1641.4074707,2006-11-02,2006-11-02
4010,90,Nuernberg,GER,1,1643.8762207,2006-11-03,2006-11-04
4011,95,Nuernberg,GER,1,1638.0078125,2006-11-05,2006-11-05
4012,96,Nuernberg,GER,1,1638.0078125,2006-11-06,2006-11-07
4013,98,Nuernberg,GER,1,1632.86572266,2006-11-08,2006-11-08
4014,99,Nuernberg,GER,1,1632.86572266,2006-11-09,2006-11-12
4015,100,Nuernberg,GER,1,1632.75598145,2006-11-13,2006-11-18
4016,93,Nuernberg,GER,1,1640.6159668,2006-11-19,2006-11-19
4017,94,Nuernberg,GER,1,1640.6159668,2006-11-20,2006-11-21
4018,93,Nuernberg,GER,1,1639.81896973,2006-11-22,2006-11-22
4019,92,Nuernberg,GER,1,1642.58447266,2006-11-23,2006-11-23
4020,93,Nuernberg,GER,1,1639.38330078,2006-11-24,2006-11-25
4021,94,Nuernberg,GER,1,1640.1529541,2006-11-26,2006-11-29
4022,96,Nuernberg,GER,1,1638.21154785,2006-11-30,2006-11-30
4023,95,Nuernberg,GER,1,1638.64672852,2006-12-01,2006-12-02
4024,92,Nuernberg,GER,1,1638.64672852,2006-12-03,2006-12-03
4025,91,Nuernberg,GER,1,1639.85021973,2006-12-04,2006-12-05
4026,93,Nuernberg,GER,1,1638.13842773,2006-12-06,2006-12-06
4027,94,Nuernberg,GER,1,1640.7980957,2006-12-07,2006-12-09
4028,90,Nuernberg,GER,1,1642.72961426,2006-12-10,2006-12-13
4029,89,Nuernberg,GER,1,1644.5513916,2006-12-14,2006-12-14
4030,87,Nuernberg,GER,1,1645.69360352,2006-12-15,2006-12-16
4031,82,Nuernberg,GER,1,1653.51904297,2006-12-17,2006-12-17
4032,83,Nuernberg,GER,1,1653.51904297,2006-12-18,2006-12-23
4033,82,Nuernberg,GER,1,1653.51904297,2006-12-24,2007-01-14
4034,83,Nuernberg,GER,1,1653.51904297,2007-01-15,2007-01-21
4035,82,Nuernberg,GER,1,1653.51904297,2007-01-22,2007-01-24
4036,81,Nuernberg,GER,1,1653.51904297,2007-01-25,2007-01-27
4037,77,Nuernberg,GER,1,1666.76184082,2007-01-28,2007-01-28
4038,76,Nuernberg,GER,1,1666.76184082,2007-01-29,2007-01-30
4039,79,Nuernberg,GER,1,1665.43908691,2007-01-31,2007-01-31
4040,78,Nuernberg,GER,1,1665.43908691,2007-02-01,2007-02-02
4041,65,Nuernberg,GER,1,1682.9119873,2007-02-03,2007-02-03
4042,62,Nuernberg,GER,1,1682.9119873,2007-02-04,2007-02-04
4043,64,Nuernberg,GER,1,1682.9119873,2007-02-05,2007-02-10
4044,65,Nuernberg,GER,1,1682.9119873,2007-02-11,2007-02-11
4045,57,Nuernberg,GER,1,1693.03845215,2007-02-12,2007-02-14
4046,57,Nuernberg,GER,1,1696.69506836,2007-02-15,2007-02-18
4047,54,Nuernberg,GER,1,1699.75708008,2007-02-19,2007-02-20
4048,54,Nuernberg,GER,1,1699.63623047,2007-02-21,2007-02-22
4049,54,Nuernberg,GER,1,1702.83483887,2007-02-23,2007-02-24
4050,57,Nuernberg,GER,1,1694.15197754,2007-02-25,2007-03-02
4051,58,Nuernberg,GER,1,1694.15197754,2007-03-03,2007-03-03
4052,64,Nuernberg,GER,1,1684.39160156,2007-03-04,2007-03-04
4053,62,Nuernberg,GER,1,1684.39160156,2007-03-05,2007-03-06
4054,60,Nuernberg,GER,1,1684.39160156,2007-03-07,2007-03-07
4055,56,Nuernberg,GER,1,1688.15771484,2007-03-08,2007-03-08
4056,56,Nuernberg,GER,1,1690.12255859,2007-03-09,2007-03-09
4057,58,Nuernberg,GER,1,1685.8236084,2007-03-10,2007-03-10
4058,57,Nuernberg,GER,1,1685.8236084,2007-03-11,2007-03-11
4059,59,Nuernberg,GER,1,1685.8236084,2007-03-12,2007-03-14
4060,54,Nuernberg,GER,1,1694.58349609,2007-03-15,2007-03-15
4061,53,Nuernberg,GER,1,1694.58349609,2007-03-16,2007-03-17
4062,54,Nuernberg,GER,1,1695.16088867,2007-03-18,2007-03-18
4063,55,Nuernberg,GER,1,1695.16088867,2007-03-19,2007-03-25
4064,56,Nuernberg,GER,1,1695.16088867,2007-03-26,2007-03-31
4065,54,Nuernberg,GER,1,1700.1237793,2007-04-01,2007-04-03
4066,53,Nuernberg,GER,1,1702.17773438,2007-04-04,2007-04-04
4067,54,Nuernberg,GER,1,1702.17773438,2007-04-05,2007-04-05
4068,56,Nuernberg,GER,1,1696.84545898,2007-04-06,2007-04-07
4069,54,Nuernberg,GER,1,1696.84545898,2007-04-08,2007-04-08
4070,57,Nuernberg,GER,1,1693.3248291,2007-04-09,2007-04-11
4071,60,Nuernberg,GER,1,1686.2833252,2007-04-12,2007-04-12
4072,60,Nuernberg,GER,1,1690.19628906,2007-04-13,2007-04-14
4073,58,Nuernberg,GER,1,1694.07104492,2007-04-15,2007-04-15
4074,59,Nuernberg,GER,1,1694.07104492,2007-04-16,2007-04-18
4075,60,Nuernberg,GER,1,1694.07104492,2007-04-19,2007-04-21
4076,63,Nuernberg,GER,1,1685.92236328,2007-04-22,2007-04-26
4077,64,Nuernberg,GER,1,1680.04956055,2007-04-27,2007-04-28
4078,66,Nuernberg,GER,1,1676.00549316,2007-04-29,2007-05-03
4079,66,Nuernberg,GER,1,1673.62963867,2007-05-04,2007-05-05
4080,71,Nuernberg,GER,1,1669.38537598,2007-05-06,2007-05-06
4081,70,Nuernberg,GER,1,1669.38537598,2007-05-07,2007-05-09
4082,69,Nuernberg,GER,1,1669.38537598,2007-05-10,2007-05-12
4083,78,Nuernberg,GER,1,1656.09619141,2007-05-13,2007-05-13
4084,77,Nuernberg,GER,1,1656.09619141,2007-05-14,2007-05-19
4085,65,Nuernberg,GER,1,1671.50305176,2007-05-20,2007-05-27
4086,66,Nuernberg,GER,1,1671.50305176,2007-05-28,2007-06-16
4087,65,Nuernberg,GER,1,1671.50305176,2007-06-17,2007-06-17
4088,64,Nuernberg,GER,1,1671.50305176,2007-06-18,2007-07-21
4089,65,Nuernberg,GER,1,1671.50305176,2007-07-22,2007-08-05
4090,64,Nuernberg,GER,1,1671.50305176,2007-08-06,2007-08-11
4091,67,Nuernberg,GER,1,1671.50305176,2007-08-12,2007-08-12
4092,74,Nuernberg,GER,1,1654.27502441,2007-08-13,2007-08-15
4093,74,Nuernberg,GER,1,1654.04150391,2007-08-16,2007-08-16
4094,75,Nuernberg,GER,1,1653.62426758,2007-08-17,2007-08-18
4095,73,Nuernberg,GER,1,1659.24243164,2007-08-19,2007-08-19
4096,74,Nuernberg,GER,1,1659.24243164,2007-08-20,2007-08-25
4097,76,Nuernberg,GER,1,1653.21887207,2007-08-26,2007-08-26
4098,77,Nuernberg,GER,1,1653.21887207,2007-08-27,2007-08-28
4099,78,Nuernberg,GER,1,1653.21887207,2007-08-29,2007-08-29
4100,76,Nuernberg,GER,1,1655.14916992,2007-08-30,2007-08-30
4101,75,Nuernberg,GER,1,1655.86535645,2007-08-31,2007-09-01
4102,76,Nuernberg,GER,1,1654.63708496,2007-09-02,2007-09-03
4103,77,Nuernberg,GER,1,1654.63708496,2007-09-04,2007-09-08
4104,78,Nuernberg,GER,1,1654.63708496,2007-09-09,2007-09-15
4105,79,Nuernberg,GER,1,1652.07702637,2007-09-16,2007-09-16
4106,78,Nuernberg,GER,1,1652.07702637,2007-09-17,2007-09-18
4107,81,Nuernberg,GER,1,1649.28283691,2007-09-19,2007-09-19
4108,85,Nuernberg,GER,1,1646.02160645,2007-09-20,2007-09-20
4109,85,Nuernberg,GER,1,1643.4296875,2007-09-21,2007-09-22
4110,92,Nuernberg,GER,1,1638.06530762,2007-09-23,2007-09-23
4111,91,Nuernberg,GER,1,1638.06530762,2007-09-24,2007-09-25
4112,90,Nuernberg,GER,1,1638.06530762,2007-09-26,2007-09-26
4113,97,Nuernberg,GER,1,1630.85131836,2007-09-27,2007-09-29
4114,96,Nuernberg,GER,1,1633.12780762,2007-09-30,2007-09-30
4115,95,Nuernberg,GER,1,1633.12780762,2007-10-01,2007-10-02
4116,99,Nuernberg,GER,1,1631.03771973,2007-10-03,2007-10-03
4117,None,Nuernberg,GER,1,1626.4642334,2007-10-04,2007-10-04
4118,89,Nuernberg,GER,1,1641.12414551,2007-10-05,2007-10-06
4119,88,Nuernberg,GER,1,1641.12414551,2007-10-07,2007-10-07
4120,92,Nuernberg,GER,1,1636.25866699,2007-10-08,2007-10-08
4121,93,Nuernberg,GER,1,1636.25866699,2007-10-09,2007-10-14
4122,94,Nuernberg,GER,1,1636.25866699,2007-10-15,2007-10-20
4123,82,Nuernberg,GER,1,1648.25927734,2007-10-21,2007-10-21
4124,81,Nuernberg,GER,1,1648.25927734,2007-10-22,2007-10-23
4125,85,Nuernberg,GER,1,1644.75524902,2007-10-24,2007-10-24
4126,84,Nuernberg,GER,1,1645.26916504,2007-10-25,2007-10-25
4127,80,Nuernberg,GER,1,1649.80908203,2007-10-26,2007-10-27
4128,91,Nuernberg,GER,1,1638.58154297,2007-10-28,2007-11-03
4129,96,Nuernberg,GER,1,1629.98364258,2007-11-04,2007-11-04
4130,95,Nuernberg,GER,1,1629.98364258,2007-11-05,2007-11-06
4131,95,Nuernberg,GER,1,1628.40148926,2007-11-07,2007-11-07
4132,98,Nuernberg,GER,1,1627.04772949,2007-11-08,2007-11-08
4133,None,Nuernberg,GER,1,1609.51989746,2007-11-09,2007-11-11
4134,None,Nuernberg,GER,1,1598.83752441,2007-11-12,2007-11-25
4135,None,Nuernberg,GER,1,1608.79614258,2007-11-26,2007-11-27
4136,None,Nuernberg,GER,1,1610.55358887,2007-11-28,2007-11-28
4137,None,Nuernberg,GER,1,1615.45715332,2007-11-29,2007-11-29
4138,99,Nuernberg,GER,1,1623.53625488,2007-11-30,2007-12-01
4139,98,Nuernberg,GER,1,1623.53625488,2007-12-02,2007-12-02
4140,None,Nuernberg,GER,1,1614.61523438,2007-12-03,2007-12-05
4141,96,Nuernberg,GER,1,1627.2220459,2007-12-06,2007-12-06
4142,95,Nuernberg,GER,1,1628.20617676,2007-12-07,2007-12-07
4143,96,Nuernberg,GER,1,1628.20617676,2007-12-08,2007-12-08
4144,98,Nuernberg,GER,1,1628.20617676,2007-12-09,2007-12-09
4145,91,Nuernberg,GER,1,1634.13256836,2007-12-10,2007-12-11
4146,93,Nuernberg,GER,1,1631.06018066,2007-12-12,2007-12-12
4147,92,Nuernberg,GER,1,1630.23303223,2007-12-13,2007-12-15
4148,96,Nuernberg,GER,1,1626.66503906,2007-12-16,2007-12-16
4149,97,Nuernberg,GER,1,1626.66503906,2007-12-17,2007-12-19
4150,89,Nuernberg,GER,1,1633.82983398,2007-12-20,2007-12-20
4151,85,Nuernberg,GER,1,1642.46057129,2007-12-21,2007-12-22
4152,83,Nuernberg,GER,1,1642.46057129,2007-12-23,2007-12-23
4153,81,Nuernberg,GER,1,1642.46057129,2007-12-24,2007-12-27
4154,80,Nuernberg,GER,1,1642.46057129,2007-12-28,2007-12-30
4155,81,Nuernberg,GER,1,1642.46057129,2007-12-31,2008-01-04
4156,80,Nuernberg,GER,1,1642.46057129,2008-01-05,2008-01-06
4157,81,Nuernberg,GER,1,1642.46057129,2008-01-07,2008-01-12
4158,80,Nuernberg,GER,1,1642.46057129,2008-01-13,2008-01-13
4159,81,Nuernberg,GER,1,1642.46057129,2008-01-14,2008-01-19
4160,80,Nuernberg,GER,1,1642.46057129,2008-01-20,2008-01-20
4161,82,Nuernberg,GER,1,1642.46057129,2008-01-21,2008-01-23
4162,84,Nuernberg,GER,1,1642.46057129,2008-01-24,2008-01-26
4163,83,Nuernberg,GER,1,1642.46057129,2008-01-27,2008-01-30
4164,82,Nuernberg,GER,1,1642.46057129,2008-01-31,2008-02-02
4165,91,Nuernberg,GER,1,1632.83776855,2008-02-03,2008-02-03
4166,93,Nuernberg,GER,1,1632.83776855,2008-02-04,2008-02-09
4167,96,Nuernberg,GER,1,1628.25305176,2008-02-10,2008-02-10
