,Rank,Club,Country,Level,Elo,From,To
2382,None,Bielefeld,GER,1,1606.34619141,2004-12-02,2004-12-02
2383,None,Bielefeld,GER,1,1605.71533203,2004-12-03,2004-12-04
2384,None,Bielefeld,GER,1,1601.75634766,2004-12-05,2004-12-07
2385,None,Bielefeld,GER,1,1608.45446777,2004-12-08,2004-12-08
2386,None,Bielefeld,GER,1,1612.15588379,2004-12-09,2004-12-12
2387,None,Bielefeld,GER,1,1602.12756348,2004-12-13,2004-12-15
2388,None,Bielefeld,GER,1,1608.64416504,2004-12-16,2005-01-22
2389,None,Bielefeld,GER,1,1603.34924316,2005-01-23,2005-01-29
2390,None,Bielefeld,GER,1,1594.56176758,2005-01-30,2005-02-05
2391,None,Bielefeld,GER,1,1598.47631836,2005-02-06,2005-02-13
2392,None,Bielefeld,GER,1,1615.25488281,2005-02-14,2005-02-16
2393,None,Bielefeld,GER,1,1616.8404541,2005-02-17,2005-02-17
2394,None,Bielefeld,GER,1,1616.51757812,2005-02-18,2005-02-19
2395,None,Bielefeld,GER,1,1618.3248291,2005-02-20,2005-02-22
2396,None,Bielefeld,GER,1,1618.47827148,2005-02-23,2005-02-23
2397,None,Bielefeld,GER,1,1612.66394043,2005-02-24,2005-02-24
2398,None,Bielefeld,GER,1,1596.31445312,2005-02-25,2005-02-26
2399,None,Bielefeld,GER,1,1603.99499512,2005-02-27,2005-03-05
2400,None,Bielefeld,GER,1,1600.80383301,2005-03-06,2005-03-08
2401,None,Bielefeld,GER,1,1598.47949219,2005-03-09,2005-03-09
2402,None,Bielefeld,GER,1,1595.35583496,2005-03-10,2005-03-12
2403,None,Bielefeld,GER,1,1587.40588379,2005-03-13,2005-03-19
2404,None,Bielefeld,GER,1,1582.02709961,2005-03-20,2005-04-02
2405,None,Bielefeld,GER,1,1591.75976562,2005-04-03,2005-04-06
2406,None,Bielefeld,GER,1,1589.96032715,2005-04-07,2005-04-10
2407,None,Bielefeld,GER,1,1575.71655273,2005-04-11,2005-04-12
2408,None,Bielefeld,GER,1,1575.40270996,2005-04-13,2005-04-16
2409,None,Bielefeld,GER,1,1581.1809082,2005-04-17,2005-04-23
2410,None,Bielefeld,GER,1,1586.74194336,2005-04-24,2005-04-30
2411,None,Bielefeld,GER,1,1582.61865234,2005-05-01,2005-05-07
2412,None,Bielefeld,GER,1,1572.08032227,2005-05-08,2005-05-14
2413,None,Bielefeld,GER,1,1574.54833984,2005-05-15,2005-05-21
2414,None,Bielefeld,GER,1,1565.34289551,2005-05-22,2005-07-14
2415,None,Bielefeld,GER,1,1565.40771484,2005-07-15,2005-07-28
2416,None,Bielefeld,GER,1,1565.40380859,2005-07-29,2005-08-06
2417,None,Bielefeld,GER,1,1561.59277344,2005-08-07,2005-08-10
2418,None,Bielefeld,GER,1,1560.46557617,2005-08-11,2005-08-11
2419,None,Bielefeld,GER,1,1560.65246582,2005-08-12,2005-08-13
2420,None,Bielefeld,GER,1,1550.2644043,2005-08-14,2005-08-24
2421,None,Bielefeld,GER,1,1554.14746094,2005-08-25,2005-08-25
2422,None,Bielefeld,GER,1,1554.2746582,2005-08-26,2005-08-28
2423,None,Bielefeld,GER,1,1563.87573242,2005-08-29,2005-09-10
2424,None,Bielefeld,GER,1,1569.56311035,2005-09-11,2005-09-13
2425,None,Bielefeld,GER,1,1568.55639648,2005-09-14,2005-09-14
2426,None,Bielefeld,GER,1,1565.39331055,2005-09-15,2005-09-15
2427,None,Bielefeld,GER,1,1561.06640625,2005-09-16,2005-09-17
2428,None,Bielefeld,GER,1,1559.64685059,2005-09-18,2005-09-20
2429,None,Bielefeld,GER,1,1555.14404297,2005-09-21,2005-09-24
2430,None,Bielefeld,GER,1,1542.38720703,2005-09-25,2005-09-27
2431,None,Bielefeld,GER,1,1539.96972656,2005-09-28,2005-09-28
2432,None,Bielefeld,GER,1,1540.80822754,2005-09-29,2005-09-29
2433,None,Bielefeld,GER,1,1537.14587402,2005-09-30,2005-10-01
2434,None,Bielefeld,GER,1,1543.31738281,2005-10-02,2005-10-15
2435,None,Bielefeld,GER,1,1562.03027344,2005-10-16,2005-10-18
2436,None,Bielefeld,GER,1,1565.41516113,2005-10-19,2005-10-19
2437,None,Bielefeld,GER,1,1566.4822998,2005-10-20,2005-10-20
2438,None,Bielefeld,GER,1,1577.12902832,2005-10-21,2005-10-22
2439,None,Bielefeld,GER,1,1586.91833496,2005-10-23,2005-10-30
2440,None,Bielefeld,GER,1,1599.12963867,2005-10-31,2005-11-01
2441,None,Bielefeld,GER,1,1601.81115723,2005-11-02,2005-11-02
2442,None,Bielefeld,GER,1,1601.32714844,2005-11-03,2005-11-03
2443,None,Bielefeld,GER,1,1596.69946289,2005-11-04,2005-11-05
2444,None,Bielefeld,GER,1,1585.62902832,2005-11-06,2005-11-19
2445,None,Bielefeld,GER,1,1582.59924316,2005-11-20,2005-11-22
2446,None,Bielefeld,GER,1,1581.92272949,2005-11-23,2005-11-23
2447,None,Bielefeld,GER,1,1587.17272949,2005-11-24,2005-11-24
2448,None,Bielefeld,GER,1,1585.48999023,2005-11-25,2005-11-26
2449,None,Bielefeld,GER,1,1589.20678711,2005-11-27,2005-11-30
2450,None,Bielefeld,GER,1,1590.3729248,2005-12-01,2005-12-03
2451,None,Bielefeld,GER,1,1584.50830078,2005-12-04,2005-12-06
2452,None,Bielefeld,GER,1,1583.47436523,2005-12-07,2005-12-07
2453,None,Bielefeld,GER,1,1583.75231934,2005-12-08,2005-12-10
2454,None,Bielefeld,GER,1,1583.8458252,2005-12-11,2005-12-14
2455,None,Bielefeld,GER,1,1585.01037598,2005-12-15,2005-12-15
2456,None,Bielefeld,GER,1,1584.46911621,2005-12-16,2005-12-17
2457,None,Bielefeld,GER,1,1589.81274414,2005-12-18,2006-01-29
2458,None,Bielefeld,GER,1,1585.24597168,2006-01-30,2006-02-04
2459,None,Bielefeld,GER,1,1582.29431152,2006-02-05,2006-02-07
2460,None,Bielefeld,GER,1,1584.96386719,2006-02-08,2006-02-11
2461,None,Bielefeld,GER,1,1594.39465332,2006-02-12,2006-02-15
2462,None,Bielefeld,GER,1,1590.75537109,2006-02-16,2006-02-16
2463,None,Bielefeld,GER,1,1584.91821289,2006-02-17,2006-02-18
2464,None,Bielefeld,GER,1,1575.0333252,2006-02-19,2006-02-21
2465,None,Bielefeld,GER,1,1573.72521973,2006-02-22,2006-02-22
2466,None,Bielefeld,GER,1,1574.92663574,2006-02-23,2006-02-23
2467,None,Bielefeld,GER,1,1579.58325195,2006-02-24,2006-02-25
2468,None,Bielefeld,GER,1,1588.36083984,2006-02-26,2006-03-05
2469,None,Bielefeld,GER,1,1580.58789062,2006-03-06,2006-03-07
2470,None,Bielefeld,GER,1,1578.27807617,2006-03-08,2006-03-08
2471,None,Bielefeld,GER,1,1573.72180176,2006-03-09,2006-03-09
2472,None,Bielefeld,GER,1,1567.3840332,2006-03-10,2006-03-11
2473,None,Bielefeld,GER,1,1576.23388672,2006-03-12,2006-03-15
2474,None,Bielefeld,GER,1,1577.0078125,2006-03-16,2006-03-16
2475,None,Bielefeld,GER,1,1582.23754883,2006-03-17,2006-03-19
2476,None,Bielefeld,GER,1,1577.79650879,2006-03-20,2006-03-26
2477,None,Bielefeld,GER,1,1576.21032715,2006-03-27,2006-03-30
2478,None,Bielefeld,GER,1,1579.60583496,2006-03-31,2006-04-02
2479,None,Bielefeld,GER,1,1591.31005859,2006-04-03,2006-04-06
2480,None,Bielefeld,GER,1,1591.18188477,2006-04-07,2006-04-08
2481,None,Bielefeld,GER,1,1597.32348633,2006-04-09,2006-04-15
2482,None,Bielefeld,GER,1,1594.77941895,2006-04-16,2006-04-20
2483,None,Bielefeld,GER,1,1594.19384766,2006-04-21,2006-04-22
2484,None,Bielefeld,GER,1,1583.81982422,2006-04-23,2006-04-27
2485,None,Bielefeld,GER,1,1581.19995117,2006-04-28,2006-05-03
2486,None,Bielefeld,GER,1,1577.21691895,2006-05-04,2006-05-06
2487,None,Bielefeld,GER,1,1560.36096191,2006-05-07,2006-05-13
2488,None,Bielefeld,GER,1,1551.03051758,2006-05-14,2006-08-09
2489,None,Bielefeld,GER,1,1550.3503418,2006-08-10,2006-08-10
2490,None,Bielefeld,GER,1,1550.32678223,2006-08-11,2006-08-12
2491,None,Bielefeld,GER,1,1556.31359863,2006-08-13,2006-08-20
2492,None,Bielefeld,GER,1,1548.47790527,2006-08-21,2006-08-22
2493,None,Bielefeld,GER,1,1552.58874512,2006-08-23,2006-08-24
2494,None,Bielefeld,GER,1,1552.73742676,2006-08-25,2006-08-26
2495,None,Bielefeld,GER,1,1547.63696289,2006-08-27,2006-09-12
2496,None,Bielefeld,GER,1,1547.81091309,2006-09-13,2006-09-13
2497,None,Bielefeld,GER,1,1545.15722656,2006-09-14,2006-09-14
2498,None,Bielefeld,GER,1,1548.42932129,2006-09-15,2006-09-16
2499,None,Bielefeld,GER,1,1562.2232666,2006-09-17,2006-09-24
2500,None,Bielefeld,GER,1,1556.37451172,2006-09-25,2006-09-26
2501,None,Bielefeld,GER,1,1554.59460449,2006-09-27,2006-09-27
2502,None,Bielefeld,GER,1,1561.29296875,2006-09-28,2006-09-28
2503,None,Bielefeld,GER,1,1551.74829102,2006-09-29,2006-09-30
2504,None,Bielefeld,GER,1,1559.95874023,2006-10-01,2006-10-15
2505,None,Bielefeld,GER,1,1564.46264648,2006-10-16,2006-10-17
2506,None,Bielefeld,GER,1,1561.85046387,2006-10-18,2006-10-18
2507,None,Bielefeld,GER,1,1566.24658203,2006-10-19,2006-10-19
2508,None,Bielefeld,GER,1,1563.04309082,2006-10-20,2006-10-21
2509,None,Bielefeld,GER,1,1570.11022949,2006-10-22,2006-10-29
2510,None,Bielefeld,GER,1,1582.93371582,2006-10-30,2006-10-31
2511,None,Bielefeld,GER,1,1584.96972656,2006-11-01,2006-11-01
2512,None,Bielefeld,GER,1,1580.27832031,2006-11-02,2006-11-02
2513,None,Bielefeld,GER,1,1582.74707031,2006-11-03,2006-11-04
2514,None,Bielefeld,GER,1,1587.52075195,2006-11-05,2006-11-08
2515,None,Bielefeld,GER,1,1587.52355957,2006-11-09,2006-11-11
2516,None,Bielefeld,GER,1,1606.36584473,2006-11-12,2006-11-19
2517,None,Bielefeld,GER,1,1604.01855469,2006-11-20,2006-11-21
2518,None,Bielefeld,GER,1,1603.22143555,2006-11-22,2006-11-22
2519,None,Bielefeld,GER,1,1605.98706055,2006-11-23,2006-11-23
2520,None,Bielefeld,GER,1,1602.78588867,2006-11-24,2006-11-25
2521,None,Bielefeld,GER,1,1598.78015137,2006-11-26,2006-11-29
2522,None,Bielefeld,GER,1,1596.83874512,2006-11-30,2006-11-30
2523,None,Bielefeld,GER,1,1597.27404785,2006-12-01,2006-12-02
2524,None,Bielefeld,GER,1,1597.78283691,2006-12-03,2006-12-05
2525,None,Bielefeld,GER,1,1596.07104492,2006-12-06,2006-12-06
2526,None,Bielefeld,GER,1,1598.73071289,2006-12-07,2006-12-09
2527,None,Bielefeld,GER,1,1600.80395508,2006-12-10,2006-12-13
2528,None,Bielefeld,GER,1,1602.62573242,2006-12-14,2006-12-14
2529,None,Bielefeld,GER,1,1603.76794434,2006-12-15,2006-12-16
2530,None,Bielefeld,GER,1,1598.00756836,2006-12-17,2007-01-27
2531,None,Bielefeld,GER,1,1597.44091797,2007-01-28,2007-01-30
2532,None,Bielefeld,GER,1,1592.90710449,2007-01-31,2007-02-03
2533,None,Bielefeld,GER,1,1577.56713867,2007-02-04,2007-02-11
2534,None,Bielefeld,GER,1,1575.26708984,2007-02-12,2007-02-14
2535,None,Bielefeld,GER,1,1578.92358398,2007-02-15,2007-02-18
2536,None,Bielefeld,GER,1,1564.96398926,2007-02-19,2007-02-20
2537,None,Bielefeld,GER,1,1564.84326172,2007-02-21,2007-02-22
2538,None,Bielefeld,GER,1,1568.04187012,2007-02-23,2007-02-24
2539,None,Bielefeld,GER,1,1560.6574707,2007-02-25,2007-03-03
2540,None,Bielefeld,GER,1,1570.41796875,2007-03-04,2007-03-07
2541,None,Bielefeld,GER,1,1574.18408203,2007-03-08,2007-03-08
2542,None,Bielefeld,GER,1,1576.14892578,2007-03-09,2007-03-10
2543,None,Bielefeld,GER,1,1570.72583008,2007-03-11,2007-03-14
2544,None,Bielefeld,GER,1,1579.48571777,2007-03-15,2007-03-17
2545,None,Bielefeld,GER,1,1571.29650879,2007-03-18,2007-03-30
2546,None,Bielefeld,GER,1,1579.46594238,2007-03-31,2007-04-03
2547,None,Bielefeld,GER,1,1581.51989746,2007-04-04,2007-04-05
2548,None,Bielefeld,GER,1,1576.18762207,2007-04-06,2007-04-07
2549,None,Bielefeld,GER,1,1579.6517334,2007-04-08,2007-04-11
2550,None,Bielefeld,GER,1,1572.61022949,2007-04-12,2007-04-12
2551,None,Bielefeld,GER,1,1576.52319336,2007-04-13,2007-04-14
2552,None,Bielefeld,GER,1,1563.63037109,2007-04-15,2007-04-21
2553,None,Bielefeld,GER,1,1574.97888184,2007-04-22,2007-04-26
2554,None,Bielefeld,GER,1,1569.1060791,2007-04-27,2007-04-29
2555,None,Bielefeld,GER,1,1581.73132324,2007-04-30,2007-05-03
2556,None,Bielefeld,GER,1,1579.35546875,2007-05-04,2007-05-06
2557,None,Bielefeld,GER,1,1591.99133301,2007-05-07,2007-05-12
2558,None,Bielefeld,GER,1,1603.16882324,2007-05-13,2007-05-19
2559,None,Bielefeld,GER,1,1599.81896973,2007-05-20,2007-08-11
2560,None,Bielefeld,GER,1,1612.68896484,2007-08-12,2007-08-15
2561,None,Bielefeld,GER,1,1612.45544434,2007-08-16,2007-08-16
2562,None,Bielefeld,GER,1,1612.03820801,2007-08-17,2007-08-18
2563,None,Bielefeld,GER,1,1610.52270508,2007-08-19,2007-08-25
2564,None,Bielefeld,GER,1,1620.90600586,2007-08-26,2007-08-29
2565,None,Bielefeld,GER,1,1622.83642578,2007-08-30,2007-08-30
2566,None,Bielefeld,GER,1,1623.55249023,2007-08-31,2007-09-01
2567,None,Bielefeld,GER,1,1609.03637695,2007-09-02,2007-09-15
2568,None,Bielefeld,GER,1,1614.84924316,2007-09-16,2007-09-18
2569,None,Bielefeld,GER,1,1612.05505371,2007-09-19,2007-09-19
2570,None,Bielefeld,GER,1,1608.79370117,2007-09-20,2007-09-20
2571,None,Bielefeld,GER,1,1609.41442871,2007-09-21,2007-09-22
2572,None,Bielefeld,GER,1,1603.49890137,2007-09-23,2007-09-26
2573,None,Bielefeld,GER,1,1590.04272461,2007-09-27,2007-09-29
2574,None,Bielefeld,GER,1,1583.01049805,2007-09-30,2007-10-02
2575,None,Bielefeld,GER,1,1580.92041016,2007-10-03,2007-10-03
2576,None,Bielefeld,GER,1,1576.34692383,2007-10-04,2007-10-04
2577,None,Bielefeld,GER,1,1581.78088379,2007-10-05,2007-10-06
2578,None,Bielefeld,GER,1,1575.55505371,2007-10-07,2007-10-21
2579,None,Bielefeld,GER,1,1578.26074219,2007-10-22,2007-10-23
2580,None,Bielefeld,GER,1,1574.75671387,2007-10-24,2007-10-24
2581,None,Bielefeld,GER,1,1575.27062988,2007-10-25,2007-10-25
2582,None,Bielefeld,GER,1,1579.81054688,2007-10-26,2007-10-27
2583,None,Bielefeld,GER,1,1576.73706055,2007-10-28,2007-11-03
2584,None,Bielefeld,GER,1,1569.62939453,2007-11-04,2007-11-06
2585,None,Bielefeld,GER,1,1568.04711914,2007-11-07,2007-11-07
2586,None,Bielefeld,GER,1,1566.69348145,2007-11-08,2007-11-08
2587,None,Bielefeld,GER,1,1558.81225586,2007-11-09,2007-11-11
2588,None,Bielefeld,GER,1,1569.49462891,2007-11-12,2007-11-24
2589,None,Bielefeld,GER,1,1561.17749023,2007-11-25,2007-11-27
2590,None,Bielefeld,GER,1,1562.93493652,2007-11-28,2007-11-28
2591,None,Bielefeld,GER,1,1567.83850098,2007-11-29,2007-11-29
2592,None,Bielefeld,GER,1,1571.24450684,2007-11-30,2007-12-02
2593,None,Bielefeld,GER,1,1567.28771973,2007-12-03,2007-12-05
2594,None,Bielefeld,GER,1,1573.03601074,2007-12-06,2007-12-06
2595,None,Bielefeld,GER,1,1574.02001953,2007-12-07,2007-12-07
2596,None,Bielefeld,GER,1,1563.57617188,2007-12-08,2007-12-11
2597,None,Bielefeld,GER,1,1560.50378418,2007-12-12,2007-12-12
2598,None,Bielefeld,GER,1,1559.67663574,2007-12-13,2007-12-15
2599,None,Bielefeld,GER,1,1573.81030273,2007-12-16,2007-12-19
2600,None,Bielefeld,GER,1,1580.97509766,2007-12-20,2007-12-20
2601,None,Bielefeld,GER,1,1581.93591309,2007-12-21,2008-02-02
2602,None,Bielefeld,GER,1,1572.72277832,2008-02-03,2008-02-08
2603,None,Bielefeld,GER,1,1568.02246094,2008-02-09,2008-02-13
2604,None,Bielefeld,GER,1,1570.71264648,2008-02-14,2008-02-14
2605,None,Bielefeld,GER,1,1572.06884766,2008-02-15,2008-02-16
2606,None,Bielefeld,GER,1,1566.88085938,2008-02-17,2008-02-19
2607,None,Bielefeld,GER,1,1568.89355469,2008-02-20,2008-02-21
2608,None,Bielefeld,GER,1,1572.9621582,2008-02-22,2008-02-23
2609,None,Bielefeld,GER,1,1557.78088379,2008-02-24,2008-03-01
2610,None,Bielefeld,GER,1,1559.57141113,2008-03-02,2008-03-05
2611,None,Bielefeld,GER,1,1558.10205078,2008-03-06,2008-03-06
2612,None,Bielefeld,GER,1,1555.80334473,2008-03-07,2008-03-08
2613,None,Bielefeld,GER,1,1549.2557373,2008-03-09,2008-03-12
2614,None,Bielefeld,GER,1,1549.03808594,2008-03-13,2008-03-13
2615,None,Bielefeld,GER,1,1548.52392578,2008-03-14,2008-03-15
2616,None,Bielefeld,GER,1,1552.84692383,2008-03-16,2008-03-23
2617,None,Bielefeld,GER,1,1556.65649414,2008-03-24,2008-03-29
2618,None,Bielefeld,GER,1,1563.49890137,2008-03-30,2008-04-01
2619,None,Bielefeld,GER,1,1561.96057129,2008-04-02,2008-04-03
2620,None,Bielefeld,GER,1,1552.8404541,2008-04-04,2008-04-05
2621,None,Bielefeld,GER,1,1560.92810059,2008-04-06,2008-04-09
2622,None,Bielefeld,GER,1,1560.22888184,2008-04-10,2008-04-10
2623,None,Bielefeld,GER,1,1565.64782715,2008-04-11,2008-04-12
2624,None,Bielefeld,GER,1,1559.88366699,2008-04-13,2008-04-16
2625,None,Bielefeld,GER,1,1570.72753906,2008-04-17,2008-04-24
2626,None,Bielefeld,GER,1,1569.12426758,2008-04-25,2008-04-26
2627,None,Bielefeld,GER,1,1572.8026123,2008-04-27,2008-05-01
2628,None,Bielefeld,GER,1,1562.49865723,2008-05-02,2008-05-03
2629,None,Bielefeld,GER,1,1574.16943359,2008-05-04,2008-05-07
2630,None,Bielefeld,GER,1,1571.42541504,2008-05-08,2008-05-10
2631,None,Bielefeld,GER,1,1570.78076172,2008-05-11,2008-05-17
2632,None,Bielefeld,GER,1,1575.97045898,2008-05-18,2008-07-17
2633,None,Bielefeld,GER,1,1576.38769531,2008-07-18,2008-07-31
2634,None,Bielefeld,GER,1,1576.42260742,2008-08-01,2008-08-13
2635,None,Bielefeld,GER,1,1578.37316895,2008-08-14,2008-08-14
2636,None,Bielefeld,GER,1,1578.45556641,2008-08-15,2008-08-16
2637,None,Bielefeld,GER,1,1581.83288574,2008-08-17,2008-08-23
2638,None,Bielefeld,GER,1,1585.75219727,2008-08-24,2008-08-27
2639,None,Bielefeld,GER,1,1577.89794922,2008-08-28,2008-08-28
2640,None,Bielefeld,GER,1,1578.58557129,2008-08-29,2008-08-30
2641,None,Bielefeld,GER,1,1569.24438477,2008-08-31,2008-09-14
2642,None,Bielefeld,GER,1,1561.94689941,2008-09-15,2008-09-16
2643,None,Bielefeld,GER,1,1561.0645752,2008-09-17,2008-09-17
2644,None,Bielefeld,GER,1,1563.48876953,2008-09-18,2008-09-18
2645,None,Bielefeld,GER,1,1558.92492676,2008-09-19,2008-09-20
2646,None,Bielefeld,GER,1,1566.36291504,2008-09-21,2008-09-28
2647,None,Bielefeld,GER,1,1569.5949707,2008-09-29,2008-09-30
2648,None,Bielefeld,GER,1,1569.16040039,2008-10-01,2008-10-01
2649,None,Bielefeld,GER,1,1571.14758301,2008-10-02,2008-10-02
2650,None,Bielefeld,GER,1,1580.46240234,2008-10-03,2008-10-03
2651,None,Bielefeld,GER,1,1569.78588867,2008-10-04,2008-10-18
2652,None,Bielefeld,GER,1,1564.06481934,2008-10-19,2008-10-21
2653,None,Bielefeld,GER,1,1567.23278809,2008-10-22,2008-10-22
2654,None,Bielefeld,GER,1,1566.90612793,2008-10-23,2008-10-23
2655,None,Bielefeld,GER,1,1568.50244141,2008-10-24,2008-10-25
2656,None,Bielefeld,GER,1,1575.43811035,2008-10-26,2008-10-28
2657,None,Bielefeld,GER,1,1572.19128418,2008-10-29,2008-11-01
2658,None,Bielefeld,GER,1,1569.74267578,2008-11-02,2008-11-04
2659,None,Bielefeld,GER,1,1561.76428223,2008-11-05,2008-11-05
2660,None,Bielefeld,GER,1,1562.45690918,2008-11-06,2008-11-06
2661,None,Bielefeld,GER,1,1566.8260498,2008-11-07,2008-11-08
2662,None,Bielefeld,GER,1,1551.47717285,2008-11-09,2008-11-15
2663,None,Bielefeld,GER,1,1556.78051758,2008-11-16,2008-11-22
2664,None,Bielefeld,GER,1,1567.41809082,2008-11-23,2008-11-25
2665,None,Bielefeld,GER,1,1568.42907715,2008-11-26,2008-11-26
2666,None,Bielefeld,GER,1,1567.76733398,2008-11-27,2008-11-27
2667,None,Bielefeld,GER,1,1562.77197266,2008-11-28,2008-11-29
2668,None,Bielefeld,GER,1,1555.27160645,2008-11-30,2008-12-03
2669,None,Bielefeld,GER,1,1548.46630859,2008-12-04,2008-12-04
2670,None,Bielefeld,GER,1,1554.54748535,2008-12-05,2008-12-06
2671,None,Bielefeld,GER,1,1555.0333252,2008-12-07,2008-12-09
2672,None,Bielefeld,GER,1,1558.56445312,2008-12-10,2008-12-10
2673,None,Bielefeld,GER,1,1561.79577637,2008-12-11,2008-12-13
2674,None,Bielefeld,GER,1,1565.52160645,2008-12-14,2008-12-17
2675,None,Bielefeld,GER,1,1570.72387695,2008-12-18,2008-12-18
2676,None,Bielefeld,GER,1,1569.99499512,2008-12-19,2009-02-01
2677,None,Bielefeld,GER,1,1584.07678223,2009-02-02,2009-02-06
2678,None,Bielefeld,GER,1,1584.00244141,2009-02-07,2009-02-15
2679,None,Bielefeld,GER,1,1580.02966309,2009-02-16,2009-02-18
2680,None,Bielefeld,GER,1,1576.51416016,2009-02-19,2009-02-21
2681,None,Bielefeld,GER,1,1574.34143066,2009-02-22,2009-02-25
2682,None,Bielefeld,GER,1,1579.28295898,2009-02-26,2009-02-26
2683,None,Bielefeld,GER,1,1575.67956543,2009-02-27,2009-02-27
2684,None,Bielefeld,GER,1,1578.52075195,2009-02-28,2009-03-08
2685,None,Bielefeld,GER,1,1576.43200684,2009-03-09,2009-03-10
2686,None,Bielefeld,GER,1,1578.37573242,2009-03-11,2009-03-12
2687,None,Bielefeld,GER,1,1578.27001953,2009-03-13,2009-03-14
2688,None,Bielefeld,GER,1,1587.40942383,2009-03-15,2009-03-18
2689,None,Bielefeld,GER,1,1588.83178711,2009-03-19,2009-03-19
2690,None,Bielefeld,GER,1,1592.98120117,2009-03-20,2009-03-21
2691,None,Bielefeld,GER,1,1582.30090332,2009-03-22,2009-04-03
2692,None,Bielefeld,GER,1,1572.89343262,2009-04-04,2009-04-08
2693,None,Bielefeld,GER,1,1569.46130371,2009-04-09,2009-04-09
2694,None,Bielefeld,GER,1,1574.52368164,2009-04-10,2009-04-11
2695,None,Bielefeld,GER,1,1567.70019531,2009-04-12,2009-04-14
