Rank,Club,Country,Level,Elo,From,To
None,Castellon,ESP,2,1585.05273438,2006-12-21,2007-01-07
None,Genk,BEL,1,1584.95410156,2006-12-17,2007-01-19
None,Sparta Praha,CZE,1,1583.64038086,2006-12-14,2007-03-11
None,Besiktas,TUR,1,1581.94677734,2006-12-15,2007-01-27
None,Wolfsburg,GER,1,1580.56713867,2006-12-18,2007-01-27
None,Poli Ejido,ESP,2,1579.61694336,2006-12-21,2007-01-07
None,Heerenveen,NED,1,1577.3815918,2006-12-31,2007-01-20
None,Crvena Zvezda,SRB,1,1576.10314941,2006-12-15,2007-02-18
None,Southampton,ENG,2,1575.76977539,2006-12-31,2007-01-01
None,Hercules,ESP,2,1573.2857666,2006-12-22,2007-01-06
None,Dijon,FRA,2,1572.45947266,2006-12-23,2007-01-12
None,Standard,BEL,1,1571.38769531,2006-12-16,2007-01-21
None,Albacete,ESP,2,1571.03381348,2006-12-21,2007-01-06
None,Rangers,SCO,1,1571.02966309,2006-12-31,2007-01-02
None,Rubin Kazan,RUS,1,1568.56994629,2006-12-07,2007-02-14
None,Sedan,FRA,1,1566.68225098,2006-12-24,2007-01-13
None,Lorca,ESP,2,1565.3527832,2006-12-21,2007-01-06
None,Gladbach,GER,1,1564.71276855,2006-12-16,2007-01-27
None,Aachen,GER,1,1564.50915527,2006-12-17,2007-01-28
None,Maccabi Haifa,ISR,1,1561.82495117,2006-12-31,2007-01-06
None,Mainz,GER,1,1560.13061523,2006-12-17,2007-01-27
None,Le Havre,FRA,2,1558.48962402,2006-12-23,2007-01-12
None,Salzburg,AUT,1,1558.4564209,2006-12-14,2007-02-24
None,Lautern,GER,2,1558.35778809,2006-12-16,2007-01-19
None,Real Madrid B,ESP,2,1558.31518555,2006-12-21,2007-01-07
None,FC Moskva,RUS,1,1558.00366211,2006-12-07,2007-02-14
None,Ajaccio,FRA,2,1557.75195312,2006-12-23,2007-01-12
None,Karlsruhe,GER,2,1557.3815918,2006-12-18,2007-01-21
None,Maritimo,POR,1,1556.55554199,2006-12-16,2007-01-12
None,Tenerife,ESP,2,1554.95666504,2006-12-21,2007-01-06
None,Las Palmas,ESP,2,1553.38586426,2006-12-22,2007-01-07
None,Rosenborg,NOR,1,1553.05322266,2006-11-06,2007-04-09
None,Stoke,ENG,2,1549.38208008,2006-12-31,2007-01-13
None,Gent,BEL,1,1549.19348145,2006-12-17,2007-01-21
None,Nacional,POR,1,1549.12548828,2006-12-18,2007-01-13
None,Duisburg,GER,2,1547.8314209,2006-12-18,2007-01-21
None,Leiria,POR,1,1544.86791992,2006-12-18,2007-01-14
None,Young Boys,SUI,1,1543.7208252,2006-12-15,2007-02-11
None,Boavista,POR,1,1541.88793945,2006-12-19,2007-01-12
None,Napoli,ITA,2,1538.95690918,2006-12-23,2007-01-13
None,Teplice,CZE,1,1538.35314941,2006-12-14,2007-03-10
None,Rostock,GER,2,1536.55310059,2006-12-16,2007-01-22
None,Elche,ESP,2,1536.47106934,2006-12-21,2007-01-07
None,Messina,ITA,1,1535.98547363,2006-12-24,2007-01-14
None,Sunderland,ENG,2,1535.79602051,2006-12-31,2007-01-01
None,Genoa,ITA,2,1535.7434082,2006-12-23,2007-01-13
None,Derby,ENG,2,1535.25476074,2006-12-31,2007-01-01
None,Odense,DEN,1,1533.62219238,2006-12-07,2007-03-11
None,Roda,NED,1,1532.87194824,2007-01-01,2007-01-20
None,CFR Cluj,ROM,1,1529.88195801,2006-12-15,2007-02-14
None,Wolves,ENG,2,1529.84118652,2006-12-31,2007-01-01
None,Ponferradina,ESP,2,1528.16967773,2006-12-21,2007-01-07
None,Mlada Boleslav,CZE,1,1527.90270996,2006-12-14,2007-03-11
None,Mantova,ITA,2,1526.9675293,2006-12-23,2007-01-13
None,Piacenza,ITA,2,1526.60327148,2006-12-23,2007-01-12
None,Belenenses,POR,1,1526.46948242,2006-12-22,2007-01-13
None,Saturn Ramenskoje,RUS,1,1524.64904785,2006-12-07,2007-02-14
None,Ascoli,ITA,1,1524.22338867,2006-12-24,2007-01-14
None,Cottbus,GER,1,1523.70275879,2006-12-17,2007-01-27
None,Rimini,ITA,2,1523.1730957,2006-12-23,2007-01-15
None,Grenoble,FRA,2,1523.15917969,2006-12-23,2007-01-12
None,Sheffield Weds,ENG,2,1523.00585938,2006-12-31,2007-01-01
None,Modena,ITA,2,1519.90942383,2006-12-23,2007-01-13
None,Crystal Palace,ENG,2,1519.84912109,2006-12-31,2007-01-01
None,Dinamo Zagreb,CRO,1,1519.3470459,2006-12-03,2007-02-17
None,Colchester,ENG,2,1519.24401855,2006-12-31,2007-01-01
None,Bastia,FRA,2,1516.75427246,2006-12-24,2007-01-12
None,Cardiff,ENG,2,1512.97143555,2006-12-31,2007-01-01
None,Bari,ITA,2,1512.74267578,2006-12-23,2007-01-13
None,Genclerbirligi,TUR,1,1511.7175293,2006-12-15,2007-01-27
None,Lecce,ITA,2,1510.51733398,2006-12-23,2007-01-13
None,Utrecht,NED,1,1509.70947266,2006-12-31,2007-01-21
None,Albinoleffe,ITA,2,1508.42382812,2006-12-23,2007-01-13
None,Trabzonspor,TUR,1,1507.34521484,2006-12-15,2007-01-27
None,Wisla,POL,1,1506.90966797,2006-12-14,2007-03-04
None,Chateauroux,FRA,2,1506.44384766,2006-12-23,2007-01-12
None,Groningen,NED,1,1506.0871582,2006-12-31,2007-01-21
None,H Tel Aviv,ISR,1,1505.42590332,2006-12-31,2007-01-06
None,Vitesse,NED,1,1505.30822754,2007-01-01,2007-01-21
None,Brescia,ITA,2,1503.76342773,2006-12-23,2007-01-13
None,Grasshoppers,SUI,1,1501.80615234,2006-12-15,2007-02-10
None,Tomsk,RUS,1,1500.71862793,2006-12-07,2007-02-14
None,Midtjylland,DEN,1,1499.58972168,2006-12-07,2007-03-10
None,Kryliya Sovetov,RUS,1,1499.39550781,2006-12-07,2007-02-14
None,Nijmegen,NED,1,1498.98828125,2006-12-31,2007-01-20
None,Guingamp,FRA,2,1496.69519043,2006-12-23,2007-01-12
None,Norwich,ENG,2,1496.0279541,2006-12-31,2007-01-01
None,Cesena,ITA,2,1495.90991211,2006-12-23,2007-01-13
None,Plymouth Argyle,ENG,2,1494.9708252,2006-12-31,2007-01-01
None,Valerenga,NOR,1,1494.62768555,2006-11-06,2007-04-09
None,Reims,FRA,2,1494.22705078,2006-12-24,2007-01-12
None,Dynamo Moskva,RUS,1,1493.25939941,2006-12-07,2007-02-14
None,Pacos Ferreira,POR,1,1493.19750977,2006-12-18,2007-01-14
None,Timisoara,ROM,1,1492.87036133,2006-12-15,2007-02-14
None,Koeln,GER,2,1492.21508789,2006-12-16,2007-01-21
None,Frosinone,ITA,2,1490.71142578,2006-12-23,2007-01-13
None,Coventry,ENG,2,1490.34020996,2006-12-31,2007-01-01
None,Kayseri,TUR,1,1490.14489746,2006-12-15,2007-01-27
None,Charleroi,BEL,1,1490.07458496,2006-12-18,2007-01-20
None,Amiens,FRA,2,1488.68029785,2006-12-22,2007-01-12
None,Creteil,FRA,2,1487.91137695,2006-12-23,2007-01-12
None,Litex,BUL,1,1487.79663086,2006-12-06,2007-03-03
None,Burnley,ENG,2,1487.72473145,2006-12-31,2007-01-13
None,Ipswich,ENG,2,1487.68310547,2006-12-31,2007-01-01
None,Leicester,ENG,2,1484.50622559,2006-12-31,2007-01-01
None,Gueugnon,FRA,2,1484.44689941,2006-12-23,2007-01-12
None,Partizan,SRB,1,1482.23864746,2006-12-15,2007-02-17
None,Naval,POR,1,1481.77148438,2006-12-18,2007-01-14
None,Estrela Amadora,POR,1,1480.5456543,2006-12-18,2007-01-14
None,Aue,GER,2,1480.09448242,2006-12-19,2007-01-19
None,Otelul Galati,ROM,1,1479.61730957,2006-12-15,2007-02-14
None,Muenchen 60,GER,2,1479.49487305,2006-12-19,2007-01-21
None,Legia,POL,1,1477.80041504,2006-12-14,2007-03-02
None,Beitar,ISR,1,1476.78796387,2007-01-01,2007-01-07
None,Crotone,ITA,2,1475.75158691,2006-12-20,2007-01-13
None,Academica,POR,1,1474.39245605,2006-12-17,2007-01-15
None,Rostov,RUS,1,1473.52502441,2006-12-07,2007-02-14
None,Vladivostok,RUS,1,1473.51074219,2006-12-07,2007-02-14
None,Ankaraspor,TUR,1,1473.37817383,2006-12-15,2007-01-27
None,Vecindario,ESP,2,1473.34509277,2006-12-21,2007-01-06
None,Banik Ostrava,CZE,1,1473.31945801,2006-12-14,2007-03-11
None,Spartak Nalchik,RUS,1,1473.1998291,2006-12-07,2007-02-14
None,Brondby,DEN,1,1472.1307373,2006-12-07,2007-03-11
None,Lillestrom,NOR,1,1471.94348145,2006-11-06,2007-04-09
None,Fuerth,GER,2,1471.25622559,2006-12-18,2007-01-21
None,Treviso,ITA,2,1470.50354004,2006-12-23,2007-01-13
None,Dnipro,UKR,1,1470.109375,2006-12-07,2007-02-14
None,Amkar Perm,RUS,1,1468.76708984,2006-12-07,2007-02-14
None,Pasching,AUT,1,1468.3190918,2006-12-14,2007-02-24
None,Torpedo Moskva,RUS,1,1466.90722656,2006-12-07,2007-01-01
None,Konyaspor,TUR,1,1466.35510254,2006-12-15,2007-01-27
None,Sion,SUI,1,1464.67321777,2006-12-15,2007-02-11
None,StGallen,SUI,1,1463.16809082,2006-12-15,2007-02-10
None,Farul,ROM,1,1462.57971191,2006-12-15,2007-02-14
None,Jablonec,CZE,1,1461.64111328,2006-12-14,2007-03-11
None,Triestina,ITA,2,1461.13269043,2006-12-20,2007-01-13
None,Spezia,ITA,2,1460.92077637,2006-12-23,2007-01-12
None,PAOK,GRE,1,1460.0390625,2006-12-18,2007-01-06
None,Montpellier,FRA,2,1459.86804199,2006-12-23,2007-01-14
None,Hearts,SCO,1,1459.35192871,2006-12-31,2007-01-02
None,Luton,ENG,2,1458.8651123,2006-12-30,2007-01-01
None,Bistrita,ROM,1,1458.49328613,2006-12-15,2007-02-14
None,Brno,CZE,1,1457.69006348,2006-12-14,2007-03-11
None,Aalborg,DEN,1,1456.37084961,2006-12-07,2007-03-11
None,Arezzo,ITA,2,1455.25048828,2006-12-23,2007-01-15
None,Freiburg,GER,2,1454.98303223,2006-12-18,2007-01-22
None,Breda,NED,1,1451.67797852,2006-12-28,2007-01-14
None,Debrecen,HUN,1,1451.5604248,2006-12-11,2007-02-23
None,Brest,FRA,2,1449.86108398,2006-12-23,2007-01-15
None,M Petach Tikva,ISR,1,1448.77392578,2006-12-31,2007-01-06
None,Denizlispor,TUR,1,1448.40881348,2006-12-15,2007-01-27
None,Istres,FRA,2,1448.33911133,2006-12-23,2007-01-12
None,Ankaraguecue,TUR,1,1448.26391602,2006-12-15,2007-01-27
None,Leeds,ENG,2,1447.93994141,2006-12-31,2007-01-01
None,MTK,HUN,1,1446.81921387,2006-12-09,2007-02-24
None,Austria Wien,AUT,1,1446.78686523,2006-12-14,2007-02-25
None,Artmedia,SLK,0,1445.00854492,2006-09-29,2007-07-18
None,Manisaspor,TUR,1,1444.82788086,2006-12-15,2007-01-27
None,Beerschot AC,BEL,1,1443.34240723,2006-12-17,2007-01-20
None,Setubal,POR,1,1441.56262207,2006-12-17,2007-01-14
None,Sigma Olomouc,CZE,1,1440.69628906,2006-12-14,2007-03-11
None,Aberdeen,SCO,1,1440.13061523,2006-12-31,2007-01-02
None,Libourne,FRA,2,1440.01477051,2006-12-23,2007-01-12
None,Zulte Waregem,BEL,1,1439.74633789,2006-12-18,2007-01-19
None,Iasi,ROM,1,1439.01611328,2006-12-15,2007-02-14
None,Domzale,SVN,1,1437.84667969,2006-11-26,2007-03-03
None,Hull,ENG,2,1437.44189453,2006-12-31,2007-01-01
None,Vicenza,ITA,2,1435.15734863,2006-12-23,2007-01-13
None,Sparta Rotterdam,NED,1,1434.50317383,2006-12-31,2007-01-21
None,Rapid Wien,AUT,1,1434.37072754,2006-12-14,2007-02-24
None,Xanthi,GRE,1,1433.5144043,2006-12-17,2007-01-07
None,Offenbach,GER,2,1430.78845215,2006-12-18,2007-01-19
None,QPR,ENG,2,1430.61328125,2006-12-31,2007-01-01
None,Brann,NOR,1,1429.89123535,2006-11-06,2007-04-10
None,Stabaek,NOR,1,1429.37890625,2006-11-06,2007-04-10
None,Augsburg,GER,2,1426.34606934,2006-12-16,2007-01-21
None,GAK,AUT,1,1425.29748535,2006-12-14,2007-02-24
None,Ried,AUT,1,1424.60888672,2006-12-14,2007-02-24
None,Ashdod,ISR,1,1424.40002441,2006-12-31,2007-01-06
None,Lok Sofia,BUL,1,1423.83813477,2006-12-06,2007-03-03
None,Mattersburg,AUT,1,1421.54418945,2006-12-14,2007-02-24
None,Gaziantepspor,TUR,1,1421.32556152,2006-12-15,2007-01-27
None,Vaslui,ROM,1,1421.11633301,2006-12-15,2007-02-14
None,Progresul,ROM,1,1420.64172363,2006-12-15,2007-02-14
None,Iraklis,GRE,1,1420.52526855,2006-12-17,2007-01-07
None,Rizespor,TUR,1,1419.5637207,2006-12-15,2007-01-27
None,Esbjerg,DEN,1,1418.87524414,2006-12-07,2007-03-11
None,Slovacko,CZE,1,1418.73522949,2006-12-14,2007-03-10
None,Aves,POR,1,1418.27294922,2006-12-18,2007-01-14
None,Burghausen,GER,2,1417.86022949,2006-12-18,2007-01-21
None,Westerlo,BEL,1,1417.7322998,2006-12-17,2007-01-20
None,Willem II,NED,1,1417.58813477,2006-12-27,2007-01-14
None,M Tel Aviv,ISR,1,1417.49194336,2006-12-31,2007-01-06
None,Beira Mar,POR,1,1417.07836914,2006-12-18,2007-01-14
None,APOEL,CYP,0,1416.29003906,2006-09-29,2007-07-17
None,Lyn Oslo,NOR,1,1415.03723145,2006-11-06,2007-04-09
None,Ceske Budejovice,CZE,1,1414.90759277,2006-12-14,2007-03-11
None,Paderborn,GER,2,1414.89428711,2006-12-18,2007-01-21
None,FK SIAD Most,CZE,1,1414.70288086,2006-12-14,2007-03-11
None,Sivasspor,TUR,1,1413.87878418,2006-12-15,2007-01-27
None,Hibernian,SCO,1,1412.85412598,2006-12-31,2007-01-02
None,Elfsborg,SWE,1,1412.17016602,2006-11-06,2007-04-07
None,Unterhaching,GER,2,1410.2355957,2006-12-16,2007-01-19
None,Viking,NOR,1,1409.41821289,2006-11-06,2007-04-09
None,Nordsjaelland,DEN,1,1408.75537109,2006-12-07,2007-03-11
None,Viktoria Plzen,CZE,1,1408.37036133,2006-12-14,2007-03-11
None,Bursaspor,TUR,1,1407.98413086,2006-12-15,2007-01-27
None,Niort,FRA,2,1407.3470459,2006-12-23,2007-01-12
None,Thun,SUI,1,1407.29748535,2006-12-15,2007-02-11
None,Tromso,NOR,1,1406.6998291,2006-11-06,2007-04-09
None,Ruzomberok,SLK,0,1406.69091797,2006-09-29,2007-07-01
None,Verona,ITA,2,1406.49255371,2006-12-23,2007-01-13
None,Mouscron,BEL,1,1402.63293457,2006-12-16,2007-01-20
None,Barnsley,ENG,2,1401.65014648,2006-12-31,2007-01-01
None,Wacker Innsbruck,AUT,1,1398.64379883,2006-12-14,2007-02-25
None,Djurgarden,SWE,1,1398.17993164,2006-11-06,2007-04-06
None,Luzern,SUI,1,1398.00305176,2006-12-15,2007-02-11
None,Waalwijk,NED,1,1396.7722168,2006-12-31,2007-01-20
None,Tescoma Zlin,CZE,1,1395.97290039,2006-12-14,2007-03-11
None,Start,NOR,1,1395.35864258,2006-11-06,2007-04-09
None,Lokeren,BEL,1,1394.62768555,2006-12-17,2007-01-21
None,Hammarby,SWE,1,1394.44384766,2006-11-06,2007-04-10
None,Pandurii,ROM,1,1392.65075684,2006-12-15,2007-02-14
None,Kalmar,SWE,1,1391.15881348,2006-11-06,2007-04-09
None,Tours,FRA,2,1389.66308594,2006-12-23,2007-01-12
None,Sturm Graz,AUT,1,1388.45996094,2006-12-14,2007-02-24
None,Antalyaspor,TUR,1,1386.54199219,2006-12-15,2007-01-27
None,Pribram,CZE,1,1386.43652344,2006-12-14,2007-03-11
None,St Truiden,BEL,1,1386.14794922,2006-12-17,2007-01-20
None,Omonia,CYP,0,1386.05639648,2006-09-29,2007-07-17
None,Dniprodzerzhynsk,UKR,1,1385.25561523,2006-12-07,2007-02-14
None,Heracles,NED,1,1385.21679688,2007-01-01,2007-01-20
None,Kladno,CZE,1,1385.05065918,2006-12-14,2007-03-11
None,Urziceni,ROM,1,1384.89489746,2006-12-15,2007-02-14
None,Craiova 1948,ROM,1,1383.88122559,2006-12-15,2007-02-14
None,Den Haag,NED,1,1383.70288086,2006-12-31,2007-01-19
None,Metalist,UKR,1,1383.07080078,2006-12-07,2007-02-14
None,FC Khimki,RUS,1,1382.54699707,2007-01-01,2007-02-14
None,Kuban,RUS,1,1382.54699707,2007-01-01,2007-02-14
None,Viborg,DEN,1,1382.04968262,2006-12-07,2007-03-11
None,Panionios,GRE,1,1380.49328613,2006-12-18,2007-01-07
None,UTA Arad,ROM,1,1380.42260742,2006-12-15,2007-02-14
None,Southend,ENG,2,1379.60327148,2006-12-31,2007-01-01
None,Ujpest,HUN,1,1379.35913086,2006-12-11,2007-02-26
None,Hajduk,CRO,1,1379.11083984,2006-12-03,2007-02-17
None,Koblenz,GER,2,1379.06799316,2006-12-18,2007-01-21
None,Roeselare,BEL,1,1377.26855469,2006-12-17,2007-01-20
None,Kilmarnock,SCO,1,1376.17077637,2006-12-31,2007-01-02
None,AIK,SWE,1,1375.39135742,2006-11-06,2007-04-09
None,Shinnik Jaroslawl,RUS,1,1374.35742188,2006-12-07,2007-01-01
None,Belchatow,POL,1,1374.25695801,2006-12-14,2007-03-02
None,Nova Gorica,SVN,1,1374.19885254,2006-11-26,2007-03-03
None,Korona,POL,1,1373.25183105,2006-12-14,2007-03-03
None,FC Brussels,BEL,1,1372.63342285,2006-12-17,2007-01-20
None,Ham-Kam,NOR,1,1372.54772949,2006-11-06,2007-01-01
None,Fredrikstad,NOR,1,1372.52636719,2006-11-06,2007-04-09
None,Malmoe,SWE,1,1372.45910645,2006-11-06,2007-04-07
None,Simferopol,UKR,1,1372.11853027,2006-12-07,2007-02-14
