Rank,Club,Country,Level,Elo,From,To
46,Bilbao,ESP,1,1711.93127441,2005-12-22,2006-01-04
47,Fiorentina,ITA,1,1709.97473145,2005-12-27,2006-01-04
48,Porto,POR,1,1708.7208252,2005-12-27,2006-01-02
49,Sampdoria,ITA,1,1707.99633789,2005-12-27,2006-01-02
50,Celta,ESP,1,1706.40441895,2005-12-27,2006-01-02
51,Udinese,ITA,1,1704.76464844,2005-12-27,2006-01-02
52,Blackburn,ENG,1,1704.68676758,2006-01-01,2006-01-02
53,Alkmaar,NED,1,1701.65539551,2006-01-01,2006-01-08
54,Fenerbahce,TUR,1,1700.3190918,2006-01-01,2006-01-08
55,Middlesbrough,ENG,1,1695.14819336,2006-01-01,2006-01-02
56,Olympiakos,GRE,1,1694.4453125,2006-01-01,2006-01-08
57,Santander,ESP,1,1693.66674805,2006-01-01,2006-01-08
58,Benfica,POR,1,1690.78015137,2006-01-01,2006-01-08
59,Roma,ITA,1,1690.7578125,2006-01-01,2006-01-08
60,Dortmund,GER,1,1688.54089355,2006-01-01,2006-01-08
61,Lazio,ITA,1,1685.41516113,2005-12-27,2006-01-08
62,Leverkusen,GER,1,1684.3034668,2005-12-27,2006-01-02
63,Feyenoord,NED,1,1682.18969727,2005-12-30,2006-01-02
64,Mallorca,ESP,1,1680.3626709,2006-01-01,2006-01-02
65,Lok Moskva,RUS,1,1678.96337891,2006-01-01,2006-01-02
66,Livorno,ITA,1,1678.91357422,2006-01-01,2006-01-02
67,Aston Villa,ENG,1,1677.04919434,2006-01-01,2006-01-02
68,Nantes,FRA,1,1676.3717041,2006-01-01,2006-01-04
69,Steaua,ROM,1,1673.17871094,2006-01-01,2006-01-02
70,Recreativo,ESP,2,1672.19482422,2006-01-01,2006-01-02
71,Fulham,ENG,1,1670.53918457,2006-01-01,2006-01-02
72,Nice,FRA,1,1669.87744141,2006-01-01,2006-01-04
73,Chievo,ITA,1,1668.60229492,2006-01-01,2006-01-04
74,Palermo,ITA,1,1668.53369141,2006-01-01,2006-01-04
75,Sochaux,FRA,1,1665.73937988,2006-01-01,2006-01-04
76,Wigan,ENG,1,1663.79528809,2006-01-01,2006-01-02
77,Galatasaray,TUR,1,1661.26196289,2005-12-27,2006-01-02
78,Le Mans,FRA,1,1656.79101562,2005-12-19,2006-01-02
79,Rennes,FRA,1,1651.16967773,2005-12-22,2006-01-01
80,Heerenveen,NED,1,1650.84936523,2005-12-31,2006-01-01
81,Strasbourg,FRA,1,1649.31347656,2005-12-31,2006-01-01
82,Zenit,RUS,1,1649.22338867,2005-12-31,2006-01-01
83,Celtic,SCO,1,1649.22106934,2005-12-31,2006-01-01
84,Charlton,ENG,1,1648.35656738,2006-01-01,2006-01-02
85,Cadiz,ESP,1,1647.85546875,2006-01-01,2006-01-02
86,Anderlecht,BEL,1,1647.5378418,2006-01-01,2006-01-02
87,Hannover,GER,1,1646.94372559,2006-01-01,2006-01-02
88,Basel,SUI,1,1646.52160645,2006-01-01,2006-01-04
89,Sporting,POR,1,1644.38012695,2006-01-01,2006-01-04
90,Brugge,BEL,1,1642.07946777,2005-12-31,2006-01-04
91,Panathinaikos,GRE,1,1641.71618652,2005-12-31,2006-01-04
92,Gladbach,GER,1,1640.88842773,2005-12-31,2006-01-11
93,Levski,BUL,1,1640.31591797,2005-12-31,2006-01-11
94,Reading,ENG,2,1640.08581543,2006-01-01,2006-01-02
95,CSKA Sofia,BUL,1,1637.45422363,2005-12-18,2006-01-02
96,Nancy,FRA,1,1635.35668945,2005-12-22,2006-01-02
97,Toulouse,FRA,1,1629.92053223,2005-12-29,2006-01-02
98,Dinamo Bucuresti,ROM,1,1629.48571777,2005-12-29,2006-01-02
99,Everton,ENG,1,1629.4486084,2006-01-01,2006-01-02
100,Alaves,ESP,1,1629.31091309,2006-01-01,2006-01-02
None,Levante,ESP,2,1628.97485352,2006-01-01,2006-01-08
None,Xerez,ESP,2,1628.47644043,2005-12-22,2006-01-07
None,Parma,ITA,1,1627.72436523,2005-12-22,2006-01-08
None,West Brom,ENG,1,1620.09179688,2006-01-01,2006-01-02
None,Birmingham,ENG,1,1620.03112793,2006-01-01,2006-01-02
None,Bastia,FRA,2,1616.87402344,2005-12-19,2006-01-03
None,Valladolid,ESP,2,1616.85058594,2005-12-22,2006-01-08
None,Siena,ITA,1,1616.29833984,2005-12-22,2006-01-08
None,Metz,FRA,1,1615.73168945,2005-12-18,2006-01-04
None,Portsmouth,ENG,1,1614.08886719,2006-01-01,2006-01-02
None,Frankfurt,GER,1,1613.28039551,2005-12-18,2006-01-28
None,West Ham,ENG,1,1610.42944336,2006-01-01,2006-01-02
None,Spartak Moskva,RUS,1,1610.07275391,2005-12-02,2006-02-15
None,Brescia,ITA,2,1609.79760742,2005-12-21,2006-01-07
None,Ajaccio,FRA,1,1607.3873291,2005-12-18,2006-01-04
None,Wolfsburg,GER,1,1605.94897461,2005-12-18,2006-01-28
None,Reggina,ITA,1,1604.7791748,2005-12-22,2006-01-07
None,Gijon,ESP,2,1604.15283203,2005-12-22,2006-01-07
None,Besiktas,TUR,1,1603.60913086,2005-12-19,2006-01-21
None,AEK,GRE,1,1603.2598877,2005-12-18,2006-01-08
None,Austria Wien,AUT,1,1602.96887207,2005-12-09,2006-02-18
None,Messina,ITA,1,1602.03833008,2005-12-22,2006-01-08
None,Troyes,FRA,1,1601.16174316,2005-12-18,2006-01-04
None,Rapid Bucuresti,ROM,1,1600.27441406,2005-12-16,2006-02-15
None,Caen,FRA,2,1599.30773926,2005-12-17,2006-01-03
None,Mainz,GER,1,1596.08422852,2005-12-18,2006-01-28
None,Bochum,GER,2,1595.69702148,2005-12-17,2006-01-22
None,Empoli,ITA,1,1594.78845215,2005-12-22,2006-01-08
None,Crvena Zvezda,SCG,1,1592.83300781,2005-12-18,2006-02-18
None,Standard,BEL,1,1591.31494141,2005-12-19,2006-01-21
None,Torino,ITA,2,1590.8638916,2005-12-21,2006-01-07
None,Bielefeld,GER,1,1589.81274414,2005-12-18,2006-01-29
None,Lecce,ITA,1,1589.17163086,2005-12-22,2006-01-08
None,Atalanta,ITA,2,1589.11694336,2005-12-21,2006-01-07
None,Torpedo Moskva,RUS,1,1589.10827637,2005-12-02,2006-02-15
None,Sedan,FRA,2,1587.93908691,2005-12-17,2006-01-03
None,Cagliari,ITA,1,1585.52148438,2005-12-22,2006-01-08
None,Slovan Liberec,CZE,1,1583.01757812,2005-12-16,2006-02-16
None,Sheffield United,ENG,2,1582.98059082,2006-01-01,2006-01-03
None,Nacional,POR,1,1582.43981934,2005-12-23,2006-01-06
None,Partizan,SCG,1,1580.05187988,2005-12-16,2006-02-18
None,Crystal Palace,ENG,2,1574.3828125,2006-01-01,2006-01-02
None,Rangers,SCO,1,1573.43676758,2006-01-01,2006-01-15
None,Murcia,ESP,2,1572.4942627,2005-12-22,2006-01-08
None,Rubin Kazan,RUS,1,1572.31494141,2005-12-02,2006-02-15
None,Braga,POR,1,1571.82775879,2005-12-22,2006-01-07
None,Nuernberg,GER,1,1570.40710449,2005-12-19,2006-01-28
None,Lorient,FRA,2,1569.94396973,2005-12-19,2006-01-03
None,Tarragona,ESP,2,1569.79162598,2005-12-22,2006-01-07
None,Almeria,ESP,2,1568.95471191,2005-12-22,2006-01-08
None,Albacete,ESP,2,1568.78063965,2005-12-22,2006-01-08
None,Twente,NED,1,1564.84094238,2005-12-30,2006-01-15
None,GAK,AUT,1,1564.09204102,2005-12-09,2006-02-18
None,Bologna,ITA,2,1562.0682373,2005-12-21,2006-01-06
None,Eibar,ESP,2,1562.01794434,2005-12-23,2006-01-08
None,Slavia Praha,CZE,1,1560.16491699,2005-12-16,2006-02-16
None,Leeds,ENG,2,1557.67260742,2006-01-01,2006-01-02
None,Wolves,ENG,2,1557.66638184,2006-01-01,2006-01-02
None,Modena,ITA,2,1557.63110352,2005-12-21,2006-01-09
None,Trabzonspor,TUR,1,1557.32580566,2005-12-19,2006-01-22
None,Aachen,GER,2,1555.08227539,2005-12-19,2006-01-20
None,Lorca,ESP,2,1554.3873291,2005-12-23,2006-01-08
None,Real Madrid B,ESP,2,1552.7244873,2005-12-21,2006-01-08
None,Catania,ITA,2,1552.4050293,2005-12-21,2006-01-07
None,Numancia,ESP,2,1550.07702637,2005-12-22,2006-01-08
None,Norwich,ENG,2,1548.03881836,2006-01-01,2006-01-02
None,Maccabi Haifa,ISR,1,1547.76098633,2005-12-19,2006-01-01
None,Rosenborg,NOR,1,1547.25561523,2005-12-07,2006-02-15
None,FC Moskva,RUS,1,1546.97155762,2005-12-02,2006-02-15
None,Genk,BEL,1,1546.60400391,2005-12-18,2006-01-22
None,Waalwijk,NED,1,1545.75366211,2005-12-28,2006-01-11
None,Sunderland,ENG,1,1544.80700684,2006-01-01,2006-01-02
None,Brondby,DEN,1,1543.8770752,2005-12-16,2006-03-12
None,Southampton,ENG,2,1543.44616699,2006-01-01,2006-01-02
None,Elche,ESP,2,1542.74291992,2005-12-22,2006-01-07
None,Koeln,GER,1,1542.50524902,2005-12-18,2006-01-28
None,Ciudad de Murcia,ESP,2,1541.88012695,2005-12-22,2006-01-08
None,Genclerbirligi,TUR,1,1541.83508301,2005-12-19,2006-01-20
None,Preston,ENG,2,1541.76062012,2006-01-01,2006-01-02
None,Maritimo,POR,1,1541.14453125,2005-12-22,2006-01-07
None,Teplice,CZE,1,1540.08740234,2005-12-16,2006-02-16
None,Lautern,GER,1,1540.03405762,2005-12-18,2006-01-29
None,Groningen,NED,1,1539.95300293,2005-12-31,2006-01-13
None,Vitesse,NED,1,1539.94702148,2005-12-31,2006-01-15
None,Rostock,GER,2,1539.94702148,2005-12-16,2006-01-22
None,Guingamp,FRA,2,1539.50598145,2005-12-17,2006-01-03
None,Chateauroux,FRA,2,1539.27587891,2005-12-17,2006-01-03
None,Rapid Wien,AUT,1,1536.98388672,2005-12-11,2006-02-18
None,Zuerich,SUI,1,1536.39672852,2005-12-16,2006-02-12
None,Hercules,ESP,2,1536.29724121,2005-12-22,2006-01-08
None,Muenchen 60,GER,2,1535.36364746,2005-12-17,2006-01-20
None,Verona,ITA,2,1534.4552002,2005-12-21,2006-01-07
None,Creteil,FRA,2,1532.20483398,2005-12-20,2006-01-03
None,Valenciennes,FRA,2,1532.04785156,2005-12-19,2006-01-03
None,Poli Ejido,ESP,2,1531.08081055,2005-12-22,2006-01-08
None,Wisla,POL,1,1529.3737793,2005-12-12,2006-03-04
None,Utrecht,NED,1,1529.35754395,2005-12-30,2006-01-15
None,Boavista,POR,1,1527.91308594,2005-12-23,2006-01-08
None,Dijon,FRA,2,1527.77832031,2005-12-17,2006-01-03
None,Roda,NED,1,1526.99694824,2005-12-31,2006-01-14
None,Dinamo Zagreb,CRO,1,1526.65466309,2005-12-04,2006-02-18
None,FC Kobenhavn,DEN,1,1526.27941895,2005-12-16,2006-03-12
None,Mantova,ITA,2,1525.83300781,2005-12-22,2006-01-09
None,Setubal,POR,1,1523.0769043,2005-12-22,2006-01-06
None,Shinnik Jaroslawl,RUS,1,1522.77575684,2005-12-02,2006-02-15
None,Ascoli,ITA,1,1522.40197754,2005-12-22,2006-01-08
None,Valerenga,NOR,1,1521.00476074,2005-12-07,2006-02-15
None,Tenerife,ESP,2,1520.98071289,2005-12-21,2006-01-07
None,Brest,FRA,2,1520.76660156,2005-12-17,2006-01-03
None,Montpellier,FRA,2,1518.59802246,2005-12-19,2006-01-03
None,Fuerth,GER,2,1518.38269043,2005-12-17,2006-01-29
None,Debrecen,HUN,1,1518.26245117,2005-12-11,2006-02-24
None,Ujpest,HUN,1,1515.87182617,2005-12-12,2006-02-25
None,Ferrol,ESP,2,1515.76708984,2005-12-21,2006-01-07
None,Sparta Praha,CZE,1,1515.53918457,2005-12-16,2006-02-16
None,Duisburg,GER,1,1514.43701172,2005-12-18,2006-01-28
None,Nijmegen,NED,1,1511.97131348,2005-12-27,2006-01-15
None,Rio Ave,POR,1,1509.39892578,2005-12-21,2006-01-09
None,Cesena,ITA,2,1508.08117676,2005-12-21,2006-01-07
None,Saturn Ramenskoje,RUS,1,1507.46105957,2005-12-02,2006-02-15
None,Istres,FRA,2,1507.16247559,2005-12-17,2006-01-03
None,Lleida,ESP,2,1504.08752441,2005-12-21,2006-01-08
None,Progresul,ROM,1,1503.63952637,2005-12-16,2006-02-15
None,PAOK,GRE,1,1502.88452148,2005-12-19,2006-01-09
None,Castellon,ESP,2,1501.66394043,2005-12-23,2006-01-08
None,Djurgarden,SWE,1,1500.20959473,2005-12-01,2006-04-10
None,Lyn Oslo,NOR,1,1500.05480957,2005-12-07,2006-02-15
None,Viking,NOR,1,1499.37487793,2005-12-07,2006-02-15
None,Young Boys,SUI,1,1499.23376465,2005-12-16,2006-02-12
None,Pasching,AUT,1,1499.19433594,2005-12-09,2006-02-19
None,Freiburg,GER,2,1498.98693848,2005-12-17,2006-01-20
None,Belenenses,POR,1,1498.07141113,2005-12-22,2006-01-06
None,Treviso,ITA,1,1497.98486328,2005-12-22,2006-01-08
None,Arezzo,ITA,2,1497.91381836,2005-12-22,2006-01-07
None,Grasshoppers,SUI,1,1496.94567871,2005-12-16,2006-02-12
None,Leiria,POR,1,1496.00695801,2005-12-22,2006-01-09
None,Le Havre,FRA,2,1495.86694336,2005-12-17,2006-01-03
None,Malaga B,ESP,2,1494.41650391,2005-12-22,2006-01-08
None,Grenoble,FRA,2,1494.41137695,2005-12-20,2006-01-11
None,Lillestrom,NOR,1,1494.3359375,2005-12-07,2006-02-15
None,Watford,ENG,2,1491.1517334,2006-01-01,2006-01-02
None,Aue,GER,2,1490.90979004,2005-12-23,2006-01-20
None,Kryliya Sovetov,RUS,1,1490.71447754,2005-12-02,2006-02-15
None,Salzburg,AUT,1,1490.1661377,2005-12-11,2006-02-19
None,Litex,BUL,1,1488.57836914,2005-12-16,2006-02-15
None,Amiens,FRA,2,1488.08044434,2005-12-17,2006-01-03
None,Piacenza,ITA,2,1488.00219727,2005-12-22,2006-01-07
None,Guimaraes,POR,1,1486.16210938,2005-12-23,2006-01-08
None,Bari,ITA,2,1484.23095703,2005-12-21,2006-01-07
None,Sigma Olomouc,CZE,1,1484.12841797,2005-12-16,2006-02-16
None,Konyaspor,TUR,1,1483.35217285,2005-12-19,2006-01-22
None,Legia,POL,1,1483.25280762,2005-12-12,2006-03-03
None,Jablonec,CZE,1,1482.07702637,2005-12-16,2006-02-16
None,Burnley,ENG,2,1481.81652832,2006-01-01,2006-01-02
None,Cardiff,ENG,2,1481.58239746,2006-01-01,2006-01-02
None,Karlsruhe,GER,2,1481.45654297,2005-12-20,2006-01-24
None,Hearts,SCO,1,1480.35949707,2005-12-27,2006-01-01
None,Crotone,ITA,2,1478.55407715,2005-12-21,2006-01-07
None,Dynamo Moskva,RUS,1,1477.67797852,2005-12-02,2006-02-15
None,Brann,NOR,1,1477.55187988,2005-12-07,2006-02-15
None,Tromso,NOR,1,1476.02856445,2005-12-07,2006-02-15
None,Ipswich,ENG,2,1475.69348145,2006-01-01,2006-01-02
None,Cottbus,GER,2,1475.47497559,2005-12-17,2006-01-29
None,Thun,SUI,1,1475.35693359,2005-12-16,2006-02-12
None,Derby,ENG,2,1474.47033691,2006-01-01,2006-01-02
None,Gueugnon,FRA,2,1473.34326172,2005-12-17,2006-01-03
None,Artmedia,SLK,0,1471.43164062,2005-12-07,2006-02-15
None,MTK,HUN,1,1471.11975098,2005-12-11,2006-02-25
None,Burghausen,GER,2,1469.86193848,2005-12-19,2006-01-20
None,Ternana,ITA,2,1469.34265137,2005-12-21,2006-01-07
None,Rimini,ITA,2,1468.11157227,2005-12-21,2006-01-07
None,Gil Vicente,POR,1,1465.52709961,2005-12-22,2006-01-06
None,Timisoara,ROM,1,1464.9588623,2005-12-16,2006-02-15
None,Leicester,ENG,2,1464.78381348,2006-01-01,2006-01-02
None,Laval,FRA,2,1464.28259277,2005-12-17,2006-01-03
None,Reims,FRA,2,1463.55114746,2005-12-17,2006-01-10
None,Ried,AUT,1,1463.3984375,2005-12-09,2006-02-25
None,Goeteborg,SWE,1,1461.43518066,2005-12-01,2006-04-03
None,Breda,NED,1,1461.30786133,2005-12-28,2006-01-11
None,Dnipro,UKR,1,1460.98510742,2005-12-11,2006-02-15
None,Dniprodzerzhynsk,UKR,1,1460.7208252,2005-12-09,2006-02-15
None,Slovacko,CZE,1,1460.69616699,2005-12-16,2006-02-16
None,Triestina,ITA,2,1460.41845703,2005-12-21,2006-01-06
None,Willem II,NED,1,1458.63439941,2005-12-30,2006-01-11
None,Westerlo,BEL,1,1457.46936035,2005-12-18,2006-01-21
None,Kayseri,TUR,1,1455.69616699,2005-12-17,2006-01-22
None,Academica,POR,1,1454.60998535,2005-12-22,2006-01-07
None,Lokeren,BEL,1,1454.5456543,2005-12-18,2006-01-21
None,Gaziantepspor,TUR,1,1454.46630859,2005-12-18,2006-01-21
None,Stoke,ENG,2,1454.25732422,2006-01-01,2006-01-02
None,Pescara,ITA,2,1453.65100098,2005-12-22,2006-01-07
None,Gent,BEL,1,1453.5279541,2005-12-19,2006-01-21
None,Tomsk,RUS,1,1452.11877441,2005-12-02,2006-02-15
None,QPR,ENG,2,1451.31030273,2006-01-01,2006-01-02
None,Pribram,CZE,1,1450.7598877,2005-12-16,2006-02-16
None,Farul,ROM,1,1450.1854248,2005-12-16,2006-02-15
None,Vicenza,ITA,2,1448.17590332,2005-12-21,2006-01-07
None,Sportul,ROM,1,1448.04870605,2005-12-16,2006-02-15
None,Den Haag,NED,1,1447.6418457,2005-12-28,2006-01-15
None,Unterhaching,GER,2,1447.51904297,2005-12-17,2006-01-22
None,Banik Ostrava,CZE,1,1445.61364746,2005-12-16,2006-02-16
None,Plymouth Argyle,ENG,2,1445.43054199,2006-01-01,2006-01-02
None,Amkar Perm,RUS,1,1444.44067383,2005-12-02,2006-02-15
None,Rostov,RUS,1,1444.29382324,2005-12-02,2006-02-15
None,Arges Pitesti,ROM,1,1444.27282715,2005-12-16,2006-02-15
None,Coventry,ENG,2,1442.80541992,2006-01-01,2006-01-02
None,Wacker Innsbruck,AUT,1,1442.59387207,2005-12-09,2006-02-18
None,Paderborn,GER,2,1441.53381348,2005-12-20,2006-01-22
None,Molde,NOR,1,1439.88476562,2005-12-07,2006-02-15
None,Ankaraspor,TUR,1,1439.40234375,2005-12-19,2006-01-22
None,Malmoe,SWE,1,1439.09082031,2005-12-01,2006-04-03
None,Luton,ENG,2,1437.80053711,2006-01-01,2006-01-02
None,Charleroi,BEL,1,1436.54968262,2005-12-18,2006-01-22
None,Aalborg,DEN,1,1435.75695801,2005-12-16,2006-03-12
None,Ilichivets,UKR,1,1435.58251953,2005-12-09,2006-02-15
None,Millwall,ENG,2,1435.30749512,2006-01-01,2006-01-02
None,CFR Cluj,ROM,1,1434.35327148,2005-12-16,2006-02-15
None,Lok Plovdiv,BUL,1,1434.25952148,2005-12-16,2006-02-15
None,Start,NOR,1,1432.93688965,2005-12-07,2006-02-15
None,Xanthi,GRE,1,1430.84594727,2005-12-20,2006-01-08
None,Ankaraguecue,TUR,1,1429.94116211,2005-12-18,2006-01-21
None,StGallen,SUI,1,1429.92456055,2005-12-16,2006-02-12
None,Denizlispor,TUR,1,1428.52563477,2005-12-18,2006-01-22
None,Clermont,FRA,2,1428.06445312,2005-12-17,2006-01-03
None,Iraklis,GRE,1,1425.95007324,2005-12-19,2006-01-08
None,Braunschweig,GER,2,1425.38500977,2005-12-19,2006-01-29
None,Hammarby,SWE,1,1425.36999512,2005-12-01,2006-04-04
None,Viborg,DEN,1,1425.23657227,2005-12-16,2006-03-12
None,Pacos Ferreira,POR,1,1424.97875977,2005-12-22,2006-01-08
None,H Tel Aviv,ISR,1,1424.57958984,2005-12-18,2006-01-01
None,Sete,FRA,2,1424.25305176,2005-12-17,2006-01-03
None,Kalmar,SWE,1,1424.1451416,2005-12-01,2006-04-09
None,Tescoma Zlin,CZE,1,1423.14892578,2005-12-16,2006-02-16
None,Odense,DEN,1,1423.05456543,2005-12-16,2006-03-12
None,Banska Bystrica,SLK,0,1422.51220703,2005-12-07,2006-02-15
None,Odd Grenland,NOR,1,1422.40698242,2005-12-07,2006-02-15
None,Malatyaspor,TUR,1,1422.19067383,2005-12-18,2006-01-22
None,Sivasspor,TUR,1,1419.60913086,2005-12-18,2006-01-22
None,Ham-Kam,NOR,1,1417.77062988,2005-12-07,2006-02-15
None,Sturm Graz,AUT,1,1415.78649902,2005-12-09,2006-02-18
None,Albinoleffe,ITA,2,1415.73376465,2005-12-21,2006-01-07
None,APOEL,CYP,0,1415.49951172,2005-09-30,2006-07-12
None,Estrela Amadora,POR,1,1415.46313477,2005-12-23,2006-01-08
None,Hibernian,SCO,1,1413.95654297,2005-12-27,2006-01-02
None,Hull,ENG,2,1412.77844238,2006-01-01,2006-01-03
None,Egaleo,GRE,1,1412.53271484,2005-12-19,2006-01-07
None,Zilina,SLK,0,1412.27062988,2005-12-07,2006-02-15
None,Videoton,HUN,1,1412.19348145,2005-12-12,2006-02-26
None,Nova Gorica,SVN,1,1409.7277832,2005-11-27,2006-03-11
None,Siegen,GER,2,1406.98474121,2005-12-23,2006-01-24
None,Mattersburg,AUT,1,1406.05065918,2005-12-09,2006-02-18
None,Spartak Nalchik,RUS,1,1404.27258301,2006-01-01,2006-02-15
None,Vladivostok,RUS,1,1404.27258301,2006-01-01,2006-02-15
None,Erciyesspor,TUR,1,1403.89025879,2005-12-19,2006-01-21
None,Heracles,NED,1,1403.32775879,2005-12-31,2006-01-11
None,Mlada Boleslav,CZE,1,1403.31396484,2005-12-16,2006-02-16
None,Rizespor,TUR,1,1402.42028809,2005-12-19,2006-01-22
None,Sparta Rotterdam,NED,1,1401.7052002,2005-12-27,2006-01-15
None,Manisaspor,TUR,1,1401.16589355,2005-12-19,2006-01-21
None,Ahlen,GER,2,1399.33776855,2005-12-19,2006-01-20
None,Penafiel,POR,1,1398.47338867,2005-12-23,2006-01-07
None,Samsunspor,TUR,1,1398.34265137,2005-12-19,2006-01-21
None,Avellino,ITA,2,1397.34692383,2005-12-21,2006-01-07
None,M Petach Tikva,ISR,1,1396.30700684,2006-01-01,2006-01-07
None,Dresden,GER,2,1393.71459961,2005-12-16,2006-01-28
None,Brighton,ENG,2,1392.4296875,2006-01-01,2006-01-02
None,Esbjerg,DEN,1,1392.37268066,2005-12-16,2006-03-12
None,Grodzisk,POL,1,1391.83483887,2005-12-11,2006-03-04
None,Domzale,SVN,1,1391.68273926,2005-11-20,2006-03-11
None,Beitar,ISR,1,1390.58398438,2006-01-01,2006-01-08
None,Fredrikstad,NOR,1,1389.18249512,2005-12-07,2006-02-15
None,Brno,CZE,1,1388.66821289,2005-12-16,2006-02-16
None,Halmstad,SWE,1,1387.40148926,2005-12-01,2006-04-09
None,Stabaek,NOR,1,1386.78735352,2006-01-01,2006-02-15
None,Sandefjord,NOR,1,1386.78735352,2006-01-01,2006-02-15
None,Ferencvaros,HUN,1,1386.71984863,2005-12-11,2006-02-26
None,Anorthosis,CYP,0,1386.45446777,2005-09-30,2006-07-02
None,FC Brussels,BEL,1,1385.71118164,2005-12-18,2006-01-20
None,Iasi,ROM,1,1385.64160156,2005-12-16,2006-02-15
None,Beerschot AC,BEL,1,1383.68151855,2005-12-18,2006-01-21
None,Chernomorets,UKR,1,1383.34936523,2005-12-09,2006-02-15
None,Mouscron,BEL,1,1383.31982422,2005-12-18,2006-01-21
None,Amica Wronki,POL,1,1382.82263184,2005-12-11,2006-03-04
None,Ionikos,GRE,1,1382.21606445,2005-12-19,2006-01-08
None,Louvieroise,BEL,1,1381.54333496,2005-12-19,2006-01-21
None,Cremonese,ITA,2,1380.921875,2005-12-21,2006-01-07
None,Saarbruecken,GER,2,1380.37475586,2005-12-19,2006-01-22
None,Alanya,RUS,1,1380.33166504,2005-12-02,2006-01-01
None,Zulte Waregem,BEL,1,1379.88916016,2005-12-19,2006-01-21
None,Bistrita,ROM,1,1379.05236816,2005-12-16,2006-02-15
None,Diyarbakirspor,TUR,1,1377.26464844,2005-12-19,2006-01-22
None,Hajduk,CRO,1,1377.11608887,2005-12-04,2006-02-18
None,Bodoe Glimt,NOR,1,1376.76269531,2005-12-07,2006-01-01
None,Kilmarnock,SCO,1,1376.62084961,2005-12-27,2006-01-02
None,Viktoria Plzen,CZE,1,1376.12744141,2005-12-16,2006-02-16
None,Panionios,GRE,1,1373.70898438,2005-12-19,2006-01-07
None,Crewe,ENG,2,1373.32788086,2006-01-01,2006-01-02
None,Omonia,CYP,0,1372.57641602,2005-09-30,2006-07-12
None,Yverdon Sport,SUI,1,1372.55334473,2005-12-16,2006-02-12
