Rank,Club,Country,Level,Elo,From,To
None,Kuopio,FIN,0,1341.13500977,2022-11-04,2023-07-12
None,Istanbulspor,TUR,1,1339.44030762,2022-12-29,2023-01-05
None,Ried,AUT,1,1338.88647461,2022-11-13,2023-02-12
None,Slovan Liberec,CZE,1,1338.46569824,2022-11-13,2023-01-29
None,Hearts,SCO,1,1337.42114258,2022-12-29,2023-01-02
None,Gornik,POL,1,1334.05212402,2022-11-19,2023-01-30
None,Hapoel Jerusalem,ISR,1,1332.95751953,2023-01-01,2023-01-07
None,Cukaricki,SRB,1,1332.32507324,2022-11-14,2023-02-04
None,Volendam,NED,1,1332.04699707,2022-11-13,2023-01-08
None,Kiryat Shmona,ISR,1,1331.76635742,2023-01-01,2023-01-08
None,CSKA 1948 Sofia,BUL,1,1331.43859863,2022-11-14,2023-02-11
None,H Tel Aviv,ISR,1,1331.12231445,2023-01-01,2023-01-09
None,Neftchi,AZE,0,1330.95556641,2022-11-04,2023-02-16
None,Stal Mielec,POL,1,1329.50695801,2022-11-12,2023-01-27
None,Hartberg,AUT,1,1328.66931152,2022-11-13,2023-02-12
None,Altach,AUT,1,1328.65576172,2022-11-13,2023-02-12
None,Bohemians Praha,CZE,1,1327.92175293,2022-11-13,2023-01-28
None,Zulte Waregem,BEL,1,1327.41137695,2022-12-28,2023-01-08
None,Rapid Bucuresti,ROM,1,1326.53930664,2022-12-19,2023-01-20
None,Radomiak,POL,1,1326.43847656,2022-11-14,2023-01-27
None,Slaven Belupo,CRO,1,1324.50219727,2022-11-13,2023-01-20
None,Hapoel Eran Hadera,ISR,1,1324.45532227,2022-12-25,2023-01-01
None,Fakel Voronezh,RUS,1,1323.44287109,2022-11-13,2023-03-03
None,Beitar,ISR,1,1323.31030273,2023-01-01,2023-01-07
None,Jablonec,CZE,1,1320.53808594,2022-11-13,2023-01-29
None,Laval,FRA,2,1320.52099609,2022-12-31,2023-01-10
None,Niort,FRA,2,1317.94763184,2022-12-31,2023-01-10
None,Maribor,SVN,1,1317.20141602,2022-12-12,2023-02-12
None,Backa Topola,SRB,1,1316.5090332,2022-11-13,2023-02-05
None,Paksi,HUN,1,1316.49145508,2022-11-13,2023-01-28
None,Hradec Kralove,CZE,1,1315.73449707,2022-11-14,2023-01-28
None,Widzew,POL,1,1313.78625488,2022-11-13,2023-01-28
None,IK Sirius,SWE,1,1313.33764648,2022-11-07,2023-03-09
None,Zira,AZE,0,1312.95678711,2022-11-04,2023-02-16
None,Jagiellonia,POL,1,1312.27050781,2022-11-13,2023-01-29
None,Cosenza,ITA,2,1308.73461914,2022-12-27,2023-01-15
None,HJK Helsinki,FIN,0,1307.52246094,2022-11-04,2023-07-12
None,Gabala,AZE,0,1306.55480957,2022-11-04,2023-02-16
None,Bnei Sakhinin,ISR,1,1306.15319824,2023-01-01,2023-01-07
None,Slask,POL,1,1305.63537598,2022-11-14,2023-01-28
None,Degerfors,SWE,1,1301.95263672,2022-11-07,2023-03-09
None,Zalaegerszegi,HUN,1,1301.87915039,2022-11-13,2023-01-24
None,BATE,BLR,1,1301.54345703,2022-08-12,2023-07-11
None,Lok Plovdiv,BUL,1,1300.44433594,2022-11-14,2023-02-12
None,Soligorsk,BLR,1,1300.41894531,2022-08-12,2023-07-11
None,Stromsgodset,NOR,1,1300.07067871,2022-11-14,2023-02-16
None,Mura,SVN,1,1298.13024902,2022-12-13,2023-02-11
None,Ashdod,ISR,1,1297.7800293,2023-01-01,2023-01-07
None,Livingston,SCO,1,1295.34765625,2022-12-29,2023-01-02
None,Kristiansund,NOR,1,1295.30322266,2022-11-14,2023-01-01
None,Istra 1961,CRO,1,1293.77514648,2022-11-13,2023-01-20
None,Veres,UKR,1,1293.45410156,2022-11-06,2023-02-16
None,Cherno More,BUL,1,1293.32043457,2022-11-13,2023-02-11
None,Seraing,BEL,1,1291.91918945,2022-12-24,2023-01-07
None,Aberdeen,SCO,1,1291.81677246,2022-12-29,2023-01-02
None,HNK Gorica,CRO,1,1291.67919922,2022-11-05,2023-01-18
None,Lyngby,DEN,1,1289.75244141,2022-11-13,2023-02-16
None,NFC Volos,GRE,1,1289.37866211,2022-12-29,2023-01-03
None,Hibernian,SCO,1,1287.79345703,2022-12-29,2023-01-02
None,Hapoel Haifa,ISR,1,1287.71240234,2023-01-01,2023-01-07
None,Varnamo,SWE,1,1287.33007812,2022-11-07,2023-03-09
None,St Mirren,SCO,1,1287.25292969,2022-12-29,2023-01-02
None,Koper,SVN,1,1285.10864258,2022-12-11,2023-02-12
None,Ujpest,HUN,1,1282.3963623,2022-11-13,2023-01-29
None,Varbergs,SWE,1,1281.75146484,2022-11-07,2023-03-09
None,Voluntari,ROM,1,1281.15795898,2022-12-17,2023-01-20
None,Ceske Budejovice,CZE,1,1280.90673828,2022-11-13,2023-01-28
None,Rukh Lviv,UKR,1,1280.73400879,2022-12-08,2023-02-16
None,Kairat,KAZ,0,1280.63623047,2022-08-12,2023-07-01
None,Lubin,POL,1,1278.91320801,2022-11-13,2023-01-28
None,Aalesund,NOR,1,1276.32165527,2022-11-14,2023-02-16
None,FK Riga,LAT,0,1274.8951416,2022-11-04,2023-07-11
None,Domzale,SVN,1,1274.86437988,2022-12-13,2023-02-12
None,Varazdin,CRO,1,1273.51391602,2022-11-07,2023-01-18
None,Kecskemeti,HUN,1,1270.65148926,2022-11-13,2023-01-29
None,Dinamo Minsk,BLR,1,1269.81958008,2022-08-12,2023-07-11
None,Brann,NOR,1,1269.34277344,2023-01-01,2023-02-16
None,Stabaek,NOR,1,1269.34277344,2023-01-01,2023-02-16
None,Hermannstadt,ROM,1,1268.88793945,2022-12-21,2023-01-22
None,Torpedo Moskva,RUS,1,1268.02966309,2022-11-13,2023-03-05
None,St Johnstone,SCO,1,1265.8145752,2022-12-29,2023-01-02
None,Debrecen,HUN,1,1264.89025879,2022-11-13,2023-01-28
None,Kyzylzhar,KAZ,0,1263.88110352,2022-08-12,2023-07-01
None,Asteras Tripolis,GRE,1,1263.72180176,2022-12-29,2023-01-04
None,Ham-Kam,NOR,1,1260.9876709,2022-11-14,2023-02-16
None,Novi Sad,SRB,1,1260.84240723,2022-11-13,2023-02-04
None,Sfintul Gheorghe,MOL,0,1260.71166992,2022-11-04,2023-02-16
None,Honved,HUN,1,1258.51074219,2022-11-14,2023-01-29
None,Atromitos,GRE,1,1258.50549316,2022-12-29,2023-01-04
None,Slavia Sofia,BUL,1,1257.94299316,2022-11-27,2023-02-13
None,Dundee United,SCO,1,1257.48876953,2022-12-29,2023-01-02
None,Sektzia Nes Tziona,ISR,1,1257.26965332,2023-01-01,2023-01-08
None,Zrinjski Mostar,BHZ,0,1256.59204102,2022-08-26,2023-07-11
None,Botosani,ROM,1,1255.85266113,2022-12-20,2023-01-21
None,Metal Kharkiv,UKR,1,1255.55322266,2022-12-01,2023-02-16
None,Suduva,LIT,0,1255.06896973,2022-11-04,2023-07-01
None,Brno,CZE,1,1252.96630859,2022-11-14,2023-01-29
None,Maccabi Bnei Raina,ISR,1,1252.59387207,2022-12-25,2023-01-01
None,Kryvbas,UKR,1,1251.99975586,2022-11-29,2023-02-16
None,Seinajoki,FIN,0,1251.85620117,2022-11-04,2023-01-01
None,Celje,SVN,1,1251.71313477,2022-12-12,2023-02-11
None,Metalist 1925,UKR,1,1250.63928223,2022-11-27,2023-02-16
None,Craiova 1948,ROM,1,1249.91784668,2022-12-19,2023-01-22
None,Motherwell,SCO,1,1248.76550293,2022-12-29,2023-01-02
None,Haka,FIN,0,1248.5567627,2023-01-01,2023-07-12
None,Honka Espoo,FIN,0,1248.5567627,2023-01-01,2023-07-12
None,Teplice,CZE,1,1244.19665527,2022-11-13,2023-01-28
None,Tescoma Zlin,CZE,1,1244.08154297,2022-11-14,2023-01-29
None,Mezokovesd-Zsory,HUN,1,1243.81811523,2022-11-14,2023-01-29
None,Pardubice,CZE,1,1241.69165039,2022-11-14,2023-01-29
None,Halmstad,SWE,1,1239.37963867,2023-01-01,2023-03-09
None,Brommapojkarna,SWE,1,1239.37963867,2023-01-01,2023-03-09
None,Vozdovac Beograd,SRB,1,1239.25769043,2022-11-14,2023-02-04
None,Sibenik,CRO,1,1238.95532227,2022-11-14,2023-01-22
None,Petrocub,MOL,0,1238.45617676,2022-11-04,2023-02-16
None,Miedz Legnica,POL,1,1237.92272949,2022-11-13,2023-01-27
None,Tobol,KAZ,0,1237.73413086,2022-08-12,2023-07-12
None,Chindia Targoviste,ROM,1,1237.0201416,2022-12-18,2023-01-23
None,Zalgiris Vilnius,LIT,0,1236.91564941,2022-11-04,2023-07-11
None,Botev Plovdiv,BUL,1,1236.72546387,2022-11-13,2023-02-10
None,RFS,LAT,0,1235.89025879,2022-11-04,2023-07-11
None,Liepajas,LAT,0,1235.45666504,2022-11-04,2023-07-01
None,Korona,POL,1,1233.89379883,2022-11-13,2023-01-29
None,Sandefjord,NOR,1,1233.51782227,2022-11-14,2023-02-16
None,Petrolul Ploiesti,ROM,1,1230.70678711,2022-12-19,2023-01-21
None,Tuzla City,BHZ,0,1230.67089844,2022-08-26,2023-07-01
None,Novi Pazar,SRB,1,1230.55407715,2022-11-14,2023-02-05
None,Inhulets,UKR,1,1229.50341797,2022-11-22,2023-02-16
None,Arda,BUL,1,1229.26977539,2022-11-13,2023-02-12
None,Milsami Orhei,MOL,0,1228.63024902,2022-11-04,2023-02-16
None,Shkendija,MAC,0,1227.65454102,2022-08-26,2023-07-11
None,Panetolikos,GRE,1,1226.40283203,2022-12-30,2023-01-04
None,Ionikos,GRE,1,1223.45068359,2022-12-29,2023-01-03
None,Chernomorets,UKR,1,1221.44628906,2022-12-08,2023-02-16
None,Ross County,SCO,1,1220.89257812,2022-12-29,2023-01-02
None,Giannina,GRE,1,1217.84606934,2022-12-30,2023-01-03
None,Inter Turku,FIN,0,1216.88220215,2022-11-04,2023-01-01
None,Vikingur,ISL,0,1216.83154297,2022-08-12,2023-06-27
None,Kilmarnock,SCO,1,1214.82043457,2022-12-29,2023-01-02
None,Velez Mostar,BHZ,0,1214.55383301,2022-08-26,2023-07-01
None,Mynai,UKR,1,1213.87939453,2022-11-28,2023-02-16
None,Arges Pitesti,ROM,1,1213.32824707,2022-12-19,2023-01-23
None,UTA Arad,ROM,1,1213.2043457,2022-12-19,2023-01-22
None,Shamrock,IRL,0,1212.15429688,2022-11-04,2023-07-11
None,Bravo,SVN,1,1210.38952637,2022-12-11,2023-02-11
None,OFI,GRE,1,1209.79980469,2022-12-29,2023-01-03
None,St Patricks,IRL,0,1206.09094238,2022-11-04,2023-07-11
None,Sligo,IRL,0,1205.19042969,2022-11-04,2023-07-01
None,Beroe Stara Zagora,BUL,1,1203.80908203,2022-11-14,2023-02-12
None,Nis,SRB,1,1201.9630127,2022-11-13,2023-02-04
None,FC Lviv,UKR,1,1201.95788574,2022-11-28,2023-02-16
None,Breidablik,ISL,0,1199.51257324,2022-08-12,2023-06-27
None,Universitatea Cluj,ROM,1,1197.36279297,2022-12-18,2023-01-20
None,Vasas SC,HUN,1,1197.35913086,2022-11-14,2023-01-28
None,KR Reykjavik,ISL,0,1197.33508301,2022-08-12,2023-06-27
None,Partizani Tirana,ALB,0,1195.16821289,2022-07-29,2023-07-11
None,Batumi,GEO,0,1194.89404297,2022-07-29,2023-07-12
None,Levadeiakos,GRE,1,1193.14404297,2022-12-29,2023-01-03
None,Laci,ALB,0,1192.58203125,2022-07-29,2023-07-01
None,Pyunik,ARM,0,1191.04785156,2022-11-04,2023-07-11
None,Jerv,NOR,1,1188.74914551,2022-11-14,2023-01-01
None,Helsingborg,SWE,1,1188.16516113,2022-11-07,2023-01-01
None,Derry City,IRL,0,1186.27148438,2022-11-04,2023-07-11
None,Dinamo Brest,BLR,1,1182.9185791,2022-08-12,2023-07-11
None,Saburtalo,GEO,0,1182.53710938,2022-07-29,2023-07-01
None,Borac Banja Luka,BHZ,0,1182.3717041,2022-08-26,2023-07-11
None,Vllaznia,ALB,0,1182.02746582,2022-07-29,2023-07-11
None,Valmieras,LAT,0,1180.59179688,2022-11-04,2023-07-11
None,Gomel,BLR,1,1180.51245117,2022-08-12,2023-07-11
None,Lok Sofia,BUL,1,1174.56494141,2022-11-14,2023-02-10
None,Lamia,GRE,1,1167.15893555,2022-12-30,2023-01-04
None,Dila Gori,GEO,0,1167.01452637,2022-07-29,2023-07-12
None,Drita,KOS,0,1165.2520752,2022-11-04,2023-07-11
None,Mladost Lucani,SRB,1,1163.87109375,2022-11-13,2023-02-04
None,Flora Tallinn,EST,0,1158.45349121,2022-08-12,2023-07-11
None,Sundsvall,SWE,1,1157.41149902,2022-11-07,2023-01-01
None,Dinamo Tbilisi,GEO,0,1156.68774414,2022-07-29,2023-07-12
None,Mioveni,ROM,1,1146.73742676,2022-12-19,2023-01-21
None,Tirana,ALB,0,1144.51379395,2022-07-29,2023-07-11
None,Alashkert,ARM,0,1143.78491211,2022-11-04,2023-07-11
None,Panevezys,LIT,0,1141.26037598,2022-11-04,2023-07-11
None,Krusevac,SRB,1,1139.47729492,2022-11-12,2023-02-05
None,Zlatibor,SRB,1,1137.75048828,2022-11-14,2023-02-04
None,Dinamo Bucuresti,ROM,1,1137.43432617,2023-01-01,2023-02-16
None,Gloria Buzau,ROM,1,1137.43432617,2023-01-01,2023-02-16
None,Neman Grodno,BLR,1,1135.98596191,2022-08-12,2023-07-11
None,Radnik Surdulica,SRB,1,1129.65026855,2022-11-14,2023-02-03
None,Radomlje,SVN,1,1129.3795166,2022-12-12,2023-02-12
None,Ararat,ARM,0,1126.0579834,2022-11-04,2023-07-11
None,The New Saints,WAL,0,1125.16027832,2022-07-29,2023-07-12
None,Kragujevac,SRB,1,1123.89050293,2022-11-13,2023-02-04
None,Torpedo Zhodino,BLR,1,1122.73132324,2022-08-12,2023-07-11
None,Hamrun,MLT,0,1120.28771973,2022-08-26,2023-07-11
None,Septemvri Sofia,BUL,1,1117.79541016,2022-11-15,2023-02-12
None,Kauno Zalgiris,LIT,0,1115.96691895,2022-11-04,2023-07-11
None,Botev Vratsa,BUL,1,1111.203125,2022-11-15,2023-02-12
None,Isloch,BLR,1,1110.7409668,2022-08-12,2023-07-11
None,Linfield,NIR,0,1108.93762207,2022-08-26,2023-07-12
None,Kolubara Lazarevac,SRB,1,1105.17810059,2022-11-13,2023-02-03
None,Nova Gorica,SVN,1,1090.5982666,2022-12-12,2023-02-12
None,Slavia Mozyr,BLR,1,1090.34472656,2022-08-12,2023-07-11
None,Tabor Sezana,SVN,1,1087.87597656,2022-12-12,2023-02-12
None,Ballkani,KOS,0,1087.43371582,2022-11-04,2023-07-11
None,Blagoevgrad,BUL,1,1085.47900391,2022-11-12,2023-02-13
None,Akademija Pandev,MAC,0,1084.90966797,2022-08-26,2023-07-01
None,Makedonija,MAC,0,1084.33203125,2022-08-26,2023-07-11
None,Larne,NIR,0,1083.04138184,2022-08-26,2023-07-12
None,Ivanjica,SRB,1,1077.3449707,2022-11-12,2023-02-05
None,Hebar,BUL,1,1074.85864258,2022-11-14,2023-02-11
None,Spartak Varna,BUL,1,1073.42089844,2022-11-12,2023-02-11
None,Shkupi,MAC,0,1070.48706055,2022-08-26,2023-07-11
None,Crusaders,NIR,0,1069.93310547,2022-08-26,2023-07-12
None,Decic,MAC,0,1068.94750977,2022-08-26,2023-07-01
None,Gzira United,MLT,0,1066.52868652,2022-08-26,2023-07-11
None,Slutsk,BLR,1,1065.29284668,2022-08-12,2023-07-11
None,Mladost Novi Sad,SRB,1,1064.26586914,2022-11-14,2023-02-05
None,Cliftonville,NIR,0,1064.05334473,2022-08-26,2023-07-01
None,FK Vitebsk,BLR,1,1062.4473877,2022-08-12,2023-07-11
None,Klaksvik,FAR,0,1062.00183105,2022-08-12,2023-07-11
None,Floriana,MLT,0,1061.65759277,2022-08-26,2023-07-01
None,Danilovgrad,MNT,0,1059.48986816,2022-07-29,2023-06-27
None,Differdang,LUX,0,1059.37866211,2022-08-26,2023-07-12
None,Dudelange,LUX,0,1058.95483398,2022-08-26,2023-07-12
None,Hibernians Paola,MLT,0,1056.53564453,2022-08-26,2023-07-01
None,Zvyazda BDU,BLR,1,1054.05419922,2022-08-12,2023-07-11
None,Paide Linnameeskond,EST,0,1053.18762207,2022-08-12,2023-07-11
None,Llapi,KOS,0,1051.22717285,2022-11-04,2023-07-01
None,KF Gjilani,KOS,0,1044.92407227,2022-11-04,2023-07-11
None,Fola Esch,LUX,0,1043.79577637,2022-08-26,2023-07-01
None,R Letzebuerg,LUX,0,1043.51867676,2022-08-26,2023-07-01
None,FK Minsk,BLR,1,1033.13793945,2022-08-12,2023-07-11
None,Bala,WAL,0,1029.17810059,2022-07-29,2023-07-01
None,FC Infonet,EST,0,1026.04077148,2022-08-12,2023-07-11
None,Podgorica,MNT,0,1022.30743408,2022-07-29,2023-06-27
None,Sutjeska,MNT,0,1013.36889648,2022-07-29,2023-06-27
None,Newtown AFC,WAL,0,1012.89978027,2022-07-29,2023-07-01
None,HB Torshavn,FAR,0,1011.05029297,2022-08-12,2023-07-11
None,Gota,FAR,0,1008.4105835,2022-08-12,2023-07-11
None,B 36 Torshavn,FAR,0,1007.75463867,2022-08-12,2023-07-11
None,Dnepr Mogilev,BLR,1,995.757080078,2022-08-12,2023-07-11
None,Bobruisk,BLR,1,993.287597656,2022-08-12,2023-07-11
None,Dzarzhynsk,BLR,1,989.975646973,2022-08-12,2023-07-11
None,Lincoln,GIB,0,974.74407959,2022-07-29,2023-07-11
None,St Josephs,GIB,0,934.192749023,2022-07-29,2023-07-11
None,College Europa,GIB,0,930.410400391,2022-07-29,2023-07-11
None,FCB Magpies,GIB,0,876.814941406,2022-07-29,2023-07-11
None,Escaldes,AND,0,817.708618164,2022-07-28,2023-06-27
None,Escale,AND,0,809.113891602,2022-07-28,2023-06-27
None,Atletic Club Escaldes,AND,0,806.759765625,2022-07-28,2023-06-27
None,Tre Fiori,SMR,0,741.013427734,2022-07-29,2023-06-27
None,Tre Penne,SMR,0,691.84777832,2022-07-29,2023-06-27
None,La Fiorita,SMR,0,670.337097168,2022-07-29,2023-06-27


