Rank,Club,Country,Level,Elo,From,To
58,Mallorca,ESP,1,1690.53930664,2004-12-27,2005-01-03
59,Alaves,ESP,2,1689.38830566,2004-12-27,2005-01-01
60,Nice,FRA,1,1687.14709473,2004-12-29,2005-01-01
61,Lens,FRA,1,1686.98791504,2004-12-29,2005-01-01
62,Valladolid,ESP,2,1685.47839355,2004-12-29,2005-01-01
63,Man City,ENG,1,1684.93383789,2004-12-29,2005-01-01
64,Hannover,GER,1,1684.77758789,2004-12-29,2005-01-04
65,Rennes,FRA,1,1684.3236084,2004-12-29,2005-01-04
66,Nantes,FRA,1,1684.12402344,2004-12-29,2005-01-04
67,Benfica,POR,1,1683.80163574,2004-12-29,2005-01-04
68,Levante,ESP,1,1682.3548584,2004-12-29,2005-01-04
69,Malaga,ESP,1,1682.0369873,2004-12-29,2005-01-04
70,Feyenoord,NED,1,1681.97851562,2004-12-29,2005-01-04
71,Wolfsburg,GER,1,1678.43676758,2004-12-29,2005-01-04
72,Lok Moskva,RUS,1,1674.85144043,2004-12-29,2005-01-04
73,Bolton,ENG,1,1674.82531738,2004-12-29,2005-01-01
74,Galatasaray,TUR,1,1674.28588867,2004-12-29,2005-01-01
75,CSKA Moskva,RUS,1,1672.59118652,2004-12-29,2005-01-01
76,Sporting,POR,1,1672.41052246,2004-12-29,2005-01-01
77,Alkmaar,NED,1,1672.36206055,2004-12-29,2005-01-01
78,Portsmouth,ENG,1,1671.8651123,2004-12-29,2005-01-01
79,Anderlecht,BEL,1,1671.51257324,2004-12-27,2005-01-01
80,Lazio,ITA,1,1671.28479004,2004-12-27,2005-01-01
81,Santander,ESP,1,1670.0748291,2004-12-27,2005-01-01
82,Toulouse,FRA,1,1668.79064941,2004-12-27,2005-01-01
83,Saint-Etienne,FRA,1,1665.45166016,2004-12-29,2005-01-04
84,Getafe,ESP,1,1664.30493164,2004-12-29,2005-01-01
85,Blackburn,ENG,1,1663.22521973,2004-12-29,2005-01-01
86,Sparta Praha,CZE,1,1659.67797852,2004-12-23,2005-01-03
87,Fulham,ENG,1,1658.58056641,2004-12-29,2005-01-01
88,Cadiz,ESP,2,1653.37756348,2004-12-29,2005-01-06
89,Wisla,POL,1,1650.77661133,2004-12-19,2005-01-06
90,Sampdoria,ITA,1,1649.55175781,2004-12-20,2005-01-06
91,Austria Wien,AUT,1,1647.3079834,2004-12-19,2005-01-16
92,Rangers,SCO,1,1645.72839355,2004-12-28,2005-01-01
93,Bochum,GER,1,1643.0489502,2004-12-28,2005-01-01
94,Chievo,ITA,1,1641.68725586,2004-12-20,2005-01-01
95,Partizan,SCG,1,1641.51257324,2004-12-20,2005-01-01
96,Metz,FRA,1,1636.98376465,2004-12-19,2005-01-09
97,Strasbourg,FRA,1,1633.94995117,2004-12-20,2005-01-09
98,Parma,ITA,1,1633.83374023,2004-12-20,2005-01-06
99,Besiktas,TUR,1,1632.70739746,2004-12-20,2005-01-06
100,Trabzonspor,TUR,1,1632.63647461,2004-12-20,2005-01-06
None,Recreativo,ESP,2,1630.07592773,2004-12-22,2005-01-06
None,Basel,SUI,1,1629.21569824,2004-12-17,2005-01-12
None,Southampton,ENG,1,1627.7902832,2004-12-29,2005-01-01
None,Nuernberg,GER,1,1624.71252441,2004-12-16,2005-01-22
None,Palermo,ITA,1,1624.60327148,2004-12-20,2005-01-06
None,Brescia,ITA,1,1622.93530273,2004-12-20,2005-01-06
None,Lautern,GER,1,1622.8605957,2004-12-16,2005-01-22
None,Gladbach,GER,1,1622.52941895,2004-12-16,2005-01-22
None,Numancia,ESP,1,1622.38879395,2004-12-23,2005-01-08
None,Lecce,ITA,1,1618.89111328,2004-12-20,2005-01-06
None,Zenit,RUS,1,1615.36413574,2004-12-08,2005-02-17
None,Crvena Zvezda,SCG,1,1615.25561523,2004-12-16,2005-02-16
None,Ajaccio,FRA,1,1610.17163086,2004-12-19,2005-01-12
None,Bielefeld,GER,1,1608.64416504,2004-12-16,2005-01-22
None,Gijon,ESP,2,1607.05407715,2004-12-23,2005-01-09
None,Bologna,ITA,1,1606.61938477,2004-12-20,2005-01-06
None,Heerenveen,NED,1,1604.67504883,2004-12-20,2005-01-22
None,Mainz,GER,1,1604.30822754,2004-12-16,2005-01-22
None,Reggina,ITA,1,1600.39367676,2004-12-20,2005-01-06
None,Caen,FRA,1,1598.99169922,2004-12-19,2005-01-12
None,Slavia Praha,CZE,1,1598.2286377,2004-12-09,2005-02-26
None,Cagliari,ITA,1,1595.54443359,2004-12-20,2005-01-06
None,Norwich,ENG,1,1591.90942383,2004-12-29,2005-01-01
None,Nancy,FRA,2,1590.60986328,2004-12-18,2005-01-10
None,GAK,AUT,1,1589.58227539,2004-12-17,2005-02-17
None,Eibar,ESP,2,1588.52197266,2004-12-22,2005-01-09
None,Guingamp,FRA,2,1587.92529297,2004-12-18,2005-01-11
None,Levski,BUL,1,1587.78991699,2004-11-28,2005-02-26
None,Livorno,ITA,1,1587.02062988,2004-12-20,2005-01-06
None,Fiorentina,ITA,1,1586.55615234,2004-12-20,2005-01-06
None,Bastia,FRA,1,1585.63208008,2004-12-19,2005-01-12
None,Perugia,ITA,2,1584.72790527,2004-12-20,2005-01-06
None,Tenerife,ESP,2,1583.92834473,2004-12-23,2005-01-08
None,Steaua,ROM,1,1583.78808594,2004-12-05,2005-02-16
None,Rostock,GER,1,1583.73486328,2004-12-16,2005-01-22
None,Roda,NED,1,1583.33068848,2004-12-19,2005-01-22
None,Ipswich,ENG,2,1582.00158691,2004-12-29,2005-01-01
None,Slovan Liberec,CZE,1,1581.59851074,2004-12-09,2005-03-12
None,Aachen,GER,2,1579.83251953,2004-12-16,2005-01-24
None,AEK,GRE,1,1579.79919434,2004-12-30,2005-01-09
None,Koeln,GER,2,1578.7701416,2004-12-16,2005-01-23
None,Le Mans,FRA,2,1577.71105957,2004-12-18,2005-01-11
None,Messina,ITA,1,1577.16491699,2004-12-17,2005-01-06
None,Xerez,ESP,2,1574.70593262,2004-12-23,2005-01-09
None,Sedan,FRA,2,1572.79345703,2004-12-18,2005-01-10
None,Rosenborg,NOR,1,1572.55090332,2004-12-08,2005-04-10
None,Empoli,ITA,2,1571.70202637,2004-12-20,2005-01-06
None,Legia,POL,1,1571.05834961,2004-12-03,2005-03-11
None,Crystal Palace,ENG,1,1570.47497559,2004-12-29,2005-01-01
None,Boavista,POR,1,1569.23449707,2004-12-19,2005-01-08
None,Duisburg,GER,2,1568.59204102,2004-12-16,2005-01-23
None,Sunderland,ENG,2,1568.57421875,2004-12-29,2005-01-01
None,Elche,ESP,2,1568.23620605,2004-12-23,2005-01-08
None,Frankfurt,GER,2,1566.53601074,2004-12-16,2005-01-24
None,Fuerth,GER,2,1565.44372559,2004-12-16,2005-01-23
None,Torpedo Moskva,RUS,1,1565.09729004,2004-12-08,2005-02-17
None,Salamanca,ESP,2,1562.72741699,2004-12-23,2005-01-08
None,Maccabi Haifa,ISR,1,1561.53271484,2004-12-19,2005-01-01
None,Ferrol,ESP,2,1558.42822266,2004-12-24,2005-01-08
None,Troyes,FRA,2,1557.25292969,2004-12-18,2005-01-11
None,Pasching,AUT,1,1556.82348633,2004-12-17,2005-02-17
None,Rapid Wien,AUT,1,1556.47265625,2004-12-17,2005-02-17
None,Almeria,ESP,2,1556.25170898,2004-12-23,2005-01-09
None,Siena,ITA,1,1556.05847168,2004-12-20,2005-01-06
None,Murcia,ESP,2,1555.90454102,2004-12-23,2005-01-09
None,Freiburg,GER,1,1554.82714844,2004-12-16,2005-01-22
None,Genoa,ITA,2,1552.82214355,2004-12-20,2005-01-06
None,Leiria,POR,1,1552.41638184,2004-12-20,2005-01-09
None,West Ham,ENG,2,1552.34655762,2004-12-29,2005-01-01
None,Standard,BEL,1,1551.74926758,2004-12-20,2005-01-15
None,Gaziantepspor,TUR,1,1551.39807129,2004-12-19,2005-01-30
None,Denizlispor,TUR,1,1550.49475098,2004-12-18,2005-01-30
None,Dnipro,UKR,1,1549.5234375,2004-12-09,2005-02-16
None,Braga,POR,1,1548.71850586,2004-12-19,2005-01-09
None,Poli Ejido,ESP,2,1547.96142578,2004-12-23,2005-01-09
None,Leeds,ENG,2,1547.70751953,2004-12-29,2005-01-01
None,Wigan,ENG,2,1547.65612793,2004-12-29,2005-01-01
None,Tarragona,ESP,2,1546.28479004,2004-12-23,2005-01-09
None,Montpellier,FRA,2,1545.61315918,2004-12-18,2005-01-11
None,Lorient,FRA,2,1544.42004395,2004-12-17,2005-01-11
None,Kryliya Sovetov,RUS,1,1544.27844238,2004-12-08,2005-02-17
None,Genk,BEL,1,1543.15515137,2004-12-19,2005-01-15
None,Muenchen 60,GER,2,1542.67321777,2004-12-16,2005-01-23
None,Ferencvaros,HUN,1,1542.42272949,2004-12-17,2005-03-13
None,Atalanta,ITA,1,1541.75341797,2004-12-17,2005-01-06
None,Istres,FRA,1,1539.11547852,2004-12-19,2005-01-12
None,Breda,NED,1,1537.9029541,2004-12-18,2005-01-22
None,Leicester,ENG,2,1537.70471191,2004-12-29,2005-01-03
None,West Brom,ENG,1,1537.65771484,2004-12-29,2005-01-01
None,Terrassa,ESP,2,1536.16931152,2004-12-23,2005-01-08
None,Gueugnon,FRA,2,1536.12060547,2004-12-18,2005-01-11
None,Teplice,CZE,1,1535.80078125,2004-12-09,2005-02-27
None,Sheffield United,ENG,2,1535.26293945,2004-12-29,2005-01-01
None,Brondby,DEN,1,1533.03662109,2004-11-29,2005-03-13
None,Reading,ENG,2,1532.26062012,2004-12-29,2005-01-01
None,Maritimo,POR,1,1530.44128418,2004-12-23,2005-01-09
None,Chateauroux,FRA,2,1527.79187012,2004-12-18,2005-01-11
None,Dniprodzerzhynsk,UKR,1,1526.09484863,2004-12-09,2005-02-16
None,Millwall,ENG,2,1525.64257812,2004-12-29,2005-01-01
None,Sigma Olomouc,CZE,1,1525.55957031,2004-12-09,2005-02-26
None,Utrecht,NED,1,1524.32702637,2004-12-20,2005-01-23
None,Malaga B,ESP,2,1524.01074219,2004-12-23,2005-01-08
None,Dinamo Zagreb,CRO,1,1523.89538574,2004-12-16,2005-02-26
None,CSKA Sofia,BUL,1,1523.16345215,2004-11-28,2005-02-27
None,Lleida,ESP,2,1522.92724609,2004-12-23,2005-01-09
None,Wolves,ENG,2,1522.45288086,2004-12-29,2005-01-01
None,Malatyaspor,TUR,1,1520.45385742,2004-12-20,2005-01-29
None,Genclerbirligi,TUR,1,1517.88684082,2004-12-19,2005-01-29
None,Vitesse,NED,1,1516.29650879,2004-12-17,2005-01-23
None,Rizespor,TUR,1,1514.9239502,2004-12-19,2005-01-30
None,Malmoe,SWE,1,1514.57019043,2004-10-31,2005-04-10
None,Torino,ITA,2,1513.35327148,2004-12-20,2005-01-06
None,Hajduk,CRO,1,1513.10595703,2004-12-16,2005-02-26
None,Rio Ave,POR,1,1511.85827637,2004-12-20,2005-01-09
None,Banik Ostrava,CZE,1,1510.09802246,2004-12-09,2005-02-26
None,Laval,FRA,2,1508.97058105,2004-12-18,2005-01-11
None,Debrecen,HUN,1,1508.02990723,2004-12-17,2005-03-12
None,Modena,ITA,2,1506.81335449,2004-12-20,2005-01-06
None,Ciudad de Murcia,ESP,2,1504.89160156,2004-12-23,2005-01-08
None,Slovacko,CZE,1,1504.14160156,2004-12-09,2005-02-26
None,Dinamo Bucuresti,ROM,1,1504.12817383,2004-12-02,2005-02-16
None,Verona,ITA,2,1502.15209961,2004-12-20,2005-01-06
None,Waalwijk,NED,1,1501.99804688,2004-12-19,2005-01-23
None,Shinnik Jaroslawl,RUS,1,1501.82055664,2004-12-08,2005-02-17
None,Willem II,NED,1,1500.8894043,2004-12-19,2005-01-22
None,Amiens,FRA,2,1498.00878906,2004-12-18,2005-01-11
None,Gil Vicente,POR,1,1497.44616699,2004-12-20,2005-01-09
None,Grodzisk,POL,1,1495.48779297,2004-12-03,2005-03-13
None,Clermont,FRA,2,1494.17834473,2004-12-18,2005-01-11
None,Saturn Ramenskoje,RUS,1,1493.81542969,2004-12-08,2005-02-17
None,Stoke,ENG,2,1493.77539062,2004-12-29,2005-01-01
None,Nacional,POR,1,1492.37207031,2004-12-20,2005-01-09
None,Cottbus,GER,2,1491.13378906,2004-12-16,2005-01-23
None,Valerenga,NOR,1,1491.04272461,2004-12-08,2005-04-10
None,Guimaraes,POR,1,1490.27575684,2004-12-21,2005-01-08
None,Jablonec,CZE,1,1489.13745117,2004-12-09,2005-03-07
None,Konyaspor,TUR,1,1488.8815918,2004-12-19,2005-01-28
None,PAOK,GRE,1,1488.13964844,2004-12-30,2005-01-09
None,Aue,GER,2,1487.27124023,2004-12-16,2005-01-22
None,Grenoble,FRA,2,1486.67211914,2004-12-18,2005-01-11
None,Spartak Moskva,RUS,1,1486.14233398,2004-12-08,2005-02-17
None,Dijon,FRA,2,1485.86279297,2004-12-18,2005-01-11
None,Twente,NED,1,1485.78613281,2004-12-18,2005-01-22
None,Rapid Bucuresti,ROM,1,1484.9453125,2004-12-02,2005-02-16
None,Burghausen,GER,2,1484.11303711,2004-12-16,2005-01-22
None,Ujpest,HUN,1,1483.55114746,2004-12-17,2005-03-12
None,Hearts,SCO,1,1482.08630371,2004-12-27,2005-01-02
None,Ascoli,ITA,2,1481.78125,2004-12-21,2005-01-06
None,Piacenza,ITA,2,1480.03430176,2004-12-20,2005-01-06
None,Panionios,GRE,1,1478.75732422,2004-12-30,2005-01-16
None,Le Havre,FRA,2,1478.56774902,2004-12-18,2005-01-11
None,Angers,FRA,2,1478.46386719,2004-12-18,2005-01-11
None,Young Boys,SUI,1,1478.2454834,2004-12-17,2005-02-17
None,Djurgarden,SWE,1,1478.09082031,2004-10-31,2005-04-11
None,Derby,ENG,2,1478.06848145,2004-12-29,2005-01-01
None,Brest,FRA,2,1477.63452148,2004-12-17,2005-01-11
None,Gent,BEL,1,1477.515625,2004-12-19,2005-01-15
None,Ahlen,GER,2,1476.91320801,2004-12-16,2005-01-23
None,Halmstad,SWE,1,1476.6451416,2004-10-31,2005-04-09
None,Belenenses,POR,1,1475.93591309,2004-12-20,2005-01-09
None,Ankaraguecue,TUR,1,1475.42419434,2004-12-19,2005-01-30
None,Preston,ENG,2,1474.54748535,2004-12-29,2005-01-01
None,Trier,GER,2,1473.43066406,2004-12-16,2005-01-22
None,M Tel Aviv,ISR,1,1473.23388672,2005-01-01,2005-01-07
None,Crewe,ENG,2,1472.90478516,2004-12-29,2005-01-01
None,Setubal,POR,1,1472.75817871,2004-12-20,2005-01-07
None,Moreirense,POR,1,1471.57629395,2004-12-18,2005-01-09
None,Catania,ITA,2,1471.50793457,2004-12-18,2005-01-06
None,Ternana,ITA,2,1471.05712891,2004-12-20,2005-01-06
None,Louvieroise,BEL,1,1470.48791504,2004-12-19,2005-01-15
None,Niort,FRA,2,1468.43383789,2004-12-18,2005-01-11
None,Pontevedra,ESP,2,1467.02282715,2004-12-24,2005-01-09
None,Zuerich,SUI,1,1465.09741211,2004-12-17,2005-02-17
None,Saarbruecken,GER,2,1465.01708984,2004-12-16,2005-01-23
None,Thun,SUI,1,1463.9119873,2004-12-17,2005-02-17
None,Burnley,ENG,2,1462.73291016,2004-12-29,2005-01-03
None,Rubin Kazan,RUS,1,1462.14050293,2004-12-08,2005-02-17
None,Triestina,ITA,2,1461.66333008,2004-12-20,2005-01-06
None,Reims,FRA,2,1460.24145508,2004-12-18,2005-01-11
None,M Petach Tikva,ISR,1,1459.00061035,2004-12-18,2005-01-02
None,Oberhausen,GER,2,1458.12683105,2004-12-16,2005-01-22
None,Mouscron,BEL,1,1456.93310547,2004-12-19,2005-01-15
None,Lillestrom,NOR,1,1456.70349121,2004-12-08,2005-04-10
None,Istanbulspor,TUR,1,1456.45458984,2004-12-19,2005-01-29
None,Creteil,FRA,2,1455.23327637,2004-12-18,2005-01-11
None,Viking,NOR,1,1454.9029541,2004-12-08,2005-04-10
None,Cordoba,ESP,2,1454.85021973,2004-12-23,2005-01-08
None,Groningen,NED,1,1454.3815918,2004-12-20,2005-01-23
None,Lierse,BEL,1,1454.32470703,2004-12-19,2005-01-15
None,Coventry,ENG,2,1454.03161621,2004-12-29,2005-01-01
None,Treviso,ITA,2,1452.86950684,2004-12-20,2005-01-06
None,Samsunspor,TUR,1,1452.3449707,2004-12-20,2005-01-30
None,Mattersburg,AUT,1,1451.59716797,2004-12-17,2005-02-17
None,Charleroi,BEL,1,1450.4588623,2004-12-19,2005-01-15
None,Nijmegen,NED,1,1449.86828613,2004-12-20,2005-01-21
None,Lokeren,BEL,1,1447.72631836,2004-12-19,2005-01-15
None,Albinoleffe,ITA,2,1446.74316406,2004-12-20,2005-01-06
None,Vicenza,ITA,2,1444.53833008,2004-12-20,2005-01-06
None,Grasshoppers,SUI,1,1444.52099609,2004-12-17,2005-02-17
None,Wacker Innsbruck,AUT,1,1444.23974609,2004-12-17,2005-02-17
None,Diyarbakirspor,TUR,1,1443.02331543,2004-12-20,2005-01-29
None,Watford,ENG,2,1442.9642334,2004-12-29,2005-01-01
None,Tescoma Zlin,CZE,1,1442.45800781,2004-12-09,2005-02-27
None,Brann,NOR,1,1442.23388672,2004-12-08,2005-04-11
None,Westerlo,BEL,1,1442.07958984,2004-12-19,2005-01-16
None,Goeteborg,SWE,1,1441.91430664,2004-10-31,2005-04-10
None,FC Kobenhavn,DEN,1,1441.89196777,2004-11-28,2005-03-13
None,Amica Wronki,POL,1,1441.3359375,2004-12-03,2005-03-19
None,Nova Gorica,SVN,1,1439.85461426,2004-11-28,2005-03-05
None,Beira Mar,POR,1,1439.55859375,2004-12-20,2005-01-09
None,Dynamo Moskva,RUS,1,1439.36584473,2004-12-08,2005-02-17
None,Lok Plovdiv,BUL,1,1438.69458008,2004-11-28,2005-02-26
None,Odense,DEN,1,1436.09777832,2004-11-28,2005-03-13
None,Academica,POR,1,1433.66101074,2004-12-20,2005-01-09
None,Litex,BUL,1,1433.65454102,2004-11-28,2005-02-26
None,Cardiff,ENG,2,1431.9432373,2004-12-29,2005-01-01
None,StGallen,SUI,1,1431.59277344,2004-12-17,2005-02-17
None,Xamax,SUI,1,1431.00732422,2004-12-17,2005-02-17
None,Servette,SUI,1,1430.93249512,2004-12-17,2005-02-17
None,Egaleo,GRE,1,1430.55004883,2004-12-30,2005-01-08
None,QPR,ENG,2,1430.52404785,2004-12-29,2005-01-01
None,FC Moskva,RUS,1,1430.41992188,2004-12-08,2005-02-17
None,Karlsruhe,GER,2,1429.90112305,2004-12-16,2005-01-22
None,Molde,NOR,1,1429.50683594,2004-12-08,2005-04-11
None,Bari,ITA,2,1428.64355469,2004-12-20,2005-01-06
None,Salzburg,AUT,1,1428.63427734,2004-12-17,2005-02-17
None,Forest,ENG,2,1427.7980957,2004-12-29,2005-01-01
None,Unterhaching,GER,2,1427.28137207,2004-12-16,2005-01-23
None,Beerschot AC,BEL,1,1424.71130371,2004-12-20,2005-01-15
None,Odd Grenland,NOR,1,1424.46179199,2004-12-08,2005-04-10
None,Erfurt,GER,2,1424.08007812,2004-12-16,2005-01-23
None,Plymouth Argyle,ENG,2,1423.88867188,2004-12-29,2005-01-01
None,Estoril,POR,1,1422.17822266,2004-12-20,2005-01-07
None,Dresden,GER,2,1420.57312012,2004-12-16,2005-01-23
None,Den Haag,NED,1,1419.00476074,2004-12-20,2005-01-23
None,MTK,HUN,1,1418.09191895,2004-12-17,2005-03-16
None,Arezzo,ITA,2,1417.30334473,2004-12-20,2005-01-06
None,Midtjylland,DEN,1,1416.36254883,2004-11-29,2005-03-13
None,Essen,GER,2,1415.69519043,2004-12-16,2005-01-22
None,Aalborg,DEN,1,1415.18737793,2004-11-28,2005-03-13
None,Hammarby,SWE,1,1414.85778809,2004-10-31,2005-04-12
None,Iraklis,GRE,1,1414.82189941,2004-12-30,2005-01-09
None,Salernitana,ITA,2,1414.18103027,2004-12-18,2005-01-06
None,Pribram,CZE,1,1413.81738281,2004-12-09,2005-03-12
None,Penafiel,POR,1,1412.38476562,2004-12-19,2005-01-09
None,Sturm Graz,AUT,1,1410.43395996,2004-12-17,2005-02-17
None,Lyn Oslo,NOR,1,1410.35314941,2004-12-08,2005-04-10
None,Hibernian,SCO,1,1410.30090332,2004-12-28,2005-01-02
None,Ankaraspor,TUR,1,1409.48999023,2004-12-20,2005-01-29
None,Stabaek,NOR,1,1409.01550293,2004-12-08,2005-01-01
None,Sebatspor,TUR,1,1407.71972656,2004-12-20,2005-01-29
None,Aarau,SUI,1,1406.75415039,2004-12-17,2005-02-17
None,Ashdod,ISR,1,1406.60986328,2004-12-20,2005-01-02
None,Helsingborg,SWE,1,1403.12194824,2004-10-31,2005-04-09
None,St Truiden,BEL,1,1401.66870117,2004-12-20,2005-01-15
None,Banska Bystrica,SLK,0,1401.33447266,2004-10-01,2005-07-12
None,Crotone,ITA,2,1401.27307129,2004-12-20,2005-01-06
None,Cesena,ITA,2,1400.51745605,2004-12-21,2005-01-06
None,Beveren,BEL,1,1399.43969727,2004-12-20,2005-01-15
None,Esbjerg,DEN,1,1398.90429688,2004-11-28,2005-03-13
None,Brighton,ENG,2,1395.94018555,2004-12-29,2005-01-01
None,Chalkidona,GRE,1,1395.14428711,2004-12-30,2005-01-08
None,Ilichivets,UKR,1,1394.17211914,2004-12-11,2005-02-16
None,Sakaryaspor,TUR,1,1393.58105469,2004-12-20,2005-01-29
None,Zalaegerszegi,HUN,1,1393.18310547,2004-12-17,2005-03-12
None,Admira,AUT,1,1393.06628418,2004-12-17,2005-02-17
None,Arsenal Kyiv,UKR,1,1392.69006348,2004-12-09,2005-02-16
None,Drnovice,CZE,1,1392.25048828,2004-12-09,2005-03-12
None,H Tel Aviv,ISR,1,1391.88928223,2004-12-20,2005-01-01
None,Tromso,NOR,1,1391.59777832,2004-12-08,2005-04-10
None,Progresul,ROM,1,1390.69714355,2004-12-02,2005-02-16
None,Rostov,RUS,1,1390.33654785,2004-12-08,2005-02-17
None,Pescara,ITA,2,1390.21862793,2004-12-20,2005-01-06
None,Kalmar,SWE,1,1389.67150879,2004-10-31,2005-04-10
None,OFK,SCG,1,1389.3182373,2004-12-16,2005-02-16
None,Ceske Budejovice,CZE,1,1387.9675293,2004-12-09,2005-02-26
None,Rotherham,ENG,2,1387.15869141,2004-12-29,2005-01-01
None,Zeta Golubovci,SCG,1,1387.02575684,2004-12-16,2005-02-16
None,Maribor,SVN,1,1386.06176758,2004-11-28,2005-03-05
None,Amkar Perm,RUS,1,1385.68432617,2004-12-08,2005-02-17
None,Xanthi,GRE,1,1385.63439941,2004-12-30,2005-01-08
None,Brno,CZE,1,1385.27941895,2004-12-09,2005-02-26
None,Matav Sopron,HUN,1,1385.24621582,2004-12-17,2005-03-16
None,OFI,GRE,1,1385.20373535,2004-12-30,2005-01-09
None,APOEL,CYP,0,1383.91088867,2004-08-27,2005-07-12
None,Oergryte,SWE,1,1383.87365723,2004-10-31,2005-04-11
None,Viborg,DEN,1,1383.51782227,2004-11-29,2005-03-12
None,Bodoe Glimt,NOR,1,1382.11804199,2004-12-08,2005-04-10
None,Kuban,RUS,1,1381.81774902,2004-12-08,2005-01-01
None,Zilina,SLK,0,1378.80224609,2004-10-01,2005-07-12
None,Artmedia,SLK,0,1378.53881836,2004-10-01,2005-07-12
None,Opava,CZE,1,1378.02075195,2004-12-09,2005-02-28
None,Mlada Boleslav,CZE,1,1377.51049805,2004-12-09,2005-02-27
None,Rotor Volgograd,RUS,1,1377.40783691,2004-12-08,2005-01-01
None,Videoton,HUN,1,1376.92712402,2004-12-17,2005-03-12
None,Olimpija Ljubljana,SVN,1,1375.87792969,2004-11-27,2005-03-06
None,Motherwell,SCO,1,1375.6763916,2004-12-28,2005-01-03
None,Ham-Kam,NOR,1,1375.64916992,2004-12-08,2005-04-10
None,Chmel Blsany,CZE,1,1375.64794922,2004-12-09,2005-02-27
