Rank,Club,Country,Level,Elo,From,To
69,Wolfsburg,GER,1,1638.99084473,2017-12-27,2018-01-01
70,Malaga,ESP,1,1637.79394531,2017-12-27,2018-01-01
71,Levante,ESP,1,1637.62719727,2017-12-27,2018-01-01
72,Nice,FRA,1,1637.18237305,2017-12-31,2018-01-01
73,Viktoria Plzen,CZE,1,1636.38781738,2017-12-31,2018-01-01
74,Sampdoria,ITA,1,1635.90356445,2017-12-31,2018-01-01
75,Olympiakos,GRE,1,1634.28601074,2017-12-27,2018-01-01
76,Betis,ESP,1,1633.1496582,2017-12-27,2018-01-01
77,Frankfurt,GER,1,1631.73620605,2017-12-27,2018-01-01
78,Rostov,RUS,1,1630.78405762,2017-12-27,2018-01-06
79,Udinese,ITA,1,1627.92016602,2017-12-31,2018-01-05
80,West Brom,ENG,1,1627.16723633,2018-01-01,2018-01-02
81,Watford,ENG,1,1626.9876709,2018-01-01,2018-01-02
82,Fenerbahce,TUR,1,1625.34643555,2018-01-01,2018-01-02
83,Werder,GER,1,1622.88439941,2018-01-01,2018-01-01
84,Hertha,GER,1,1618.71508789,2017-12-19,2018-01-01
85,Swansea,ENG,1,1618.33435059,2017-12-31,2018-01-01
86,Anderlecht,BEL,1,1614.23754883,2017-12-27,2018-01-01
87,Brighton,ENG,1,1613.71557617,2017-12-31,2018-01-01
88,Newcastle,ENG,1,1613.0255127,2017-12-31,2018-01-01
89,Depor,ESP,1,1612.33129883,2017-12-31,2018-01-07
90,Huesca,ESP,2,1609.82666016,2017-12-31,2018-01-07
91,APOEL,CYP,0,1603.97558594,2017-12-24,2018-01-06
92,Sassuolo,ITA,1,1602.18029785,2017-12-31,2018-01-06
93,Nantes,FRA,1,1599.56738281,2017-12-31,2018-01-03
94,Young Boys,SUI,1,1596.63244629,2017-12-31,2018-01-03
95,Cadiz,ESP,2,1594.7722168,2017-12-24,2018-01-02
96,Crvena Zvezda,SRB,1,1594.25219727,2017-12-24,2018-01-02
97,Braga,POR,1,1590.87158203,2017-12-24,2018-01-02
98,Rayo Vallecano,ESP,2,1590.66467285,2017-12-24,2018-01-02
99,Terek Grozny,RUS,1,1590.36547852,2017-12-24,2018-01-02
100,Hannover,GER,1,1587.75817871,2017-12-31,2018-01-02
None,Wolves,ENG,2,1586.48291016,2017-12-31,2018-01-02
None,Mainz,GER,1,1586.11950684,2017-12-23,2018-01-13
None,Galatasaray,TUR,1,1583.99890137,2017-12-25,2018-01-22
None,Freiburg,GER,1,1583.96337891,2017-12-23,2018-01-13
None,Feyenoord,NED,1,1583.57080078,2017-12-25,2018-01-21
None,Bologna,ITA,1,1580.42382812,2017-12-31,2018-01-06
None,Rennes,FRA,1,1578.87536621,2017-12-21,2018-01-13
None,Granada,ESP,2,1574.12573242,2017-12-21,2018-01-06
None,Derby,ENG,2,1573.63146973,2017-12-31,2018-01-01
None,Hamburg,GER,1,1573.45019531,2017-12-16,2018-01-13
None,Sturm Graz,AUT,1,1572.94921875,2017-12-18,2018-02-03
None,Razgrad,BUL,1,1571.71484375,2017-12-12,2018-02-15
None,Las Palmas,ESP,1,1571.29077148,2017-12-21,2018-01-06
None,Charleroi,BEL,1,1569.3684082,2017-12-27,2018-01-19
None,PAOK,GRE,1,1568.24450684,2017-12-17,2018-01-06
None,Oviedo,ESP,2,1567.2097168,2017-12-24,2018-01-07
None,Gijon,ESP,2,1567.15734863,2017-12-21,2018-01-06
None,Guingamp,FRA,1,1566.89916992,2017-12-21,2018-01-12
None,Steaua,ROM,1,1566.69909668,2017-12-18,2018-02-03
None,Montpellier,FRA,1,1566.55615234,2017-12-21,2018-01-13
None,Cagliari,ITA,1,1565.66015625,2017-12-31,2018-01-06
None,Huddersfield,ENG,1,1564.52783203,2017-12-31,2018-01-01
None,Bordeaux,FRA,1,1564.2779541,2017-12-21,2018-01-13
None,AEK,GRE,1,1562.53881836,2017-12-17,2018-01-06
None,Chievo,ITA,1,1562.33361816,2017-12-31,2018-01-05
None,Koeln,GER,1,1562.10510254,2017-12-17,2018-01-14
None,Celtic,SCO,1,1561.7232666,2017-12-31,2018-01-23
None,Stuttgart,GER,1,1560.27697754,2017-12-17,2018-01-13
None,Ufa,RUS,1,1558.76733398,2017-12-11,2018-02-13
None,Genoa,ITA,1,1558.16931152,2017-12-31,2018-01-06
None,Rubin Kazan,RUS,1,1557.1105957,2017-12-10,2018-02-13
None,Gent,BEL,1,1555.85449219,2017-12-27,2018-01-21
None,Osasuna,ESP,2,1555.26635742,2017-12-21,2018-01-07
None,Slavia Praha,CZE,1,1553.4354248,2017-12-08,2018-02-15
None,Tenerife,ESP,2,1551.41760254,2017-12-22,2018-01-07
None,Lille,FRA,1,1550.41418457,2017-12-21,2018-01-13
None,Rijeka,CRO,1,1548.54992676,2017-12-18,2018-02-10
None,Rapid Wien,AUT,1,1547.24121094,2017-12-17,2018-02-04
None,Numancia,ESP,2,1542.72314453,2017-12-22,2018-01-07
None,Genk,BEL,1,1542.40795898,2017-12-24,2018-01-16
None,Middlesbrough,ENG,2,1542.26318359,2017-12-31,2018-01-01
None,Valladolid,ESP,2,1540.02587891,2017-12-20,2018-01-07
None,Saint-Etienne,FRA,1,1539.62475586,2017-12-21,2018-01-14
None,Fulham,ENG,2,1537.2755127,2017-12-31,2018-01-02
None,Angers,FRA,1,1536.89990234,2017-12-21,2018-01-14
None,Ingolstadt,GER,2,1535.49145508,2017-12-16,2018-01-23
None,Midtjylland,DEN,1,1534.69055176,2017-12-12,2018-02-09
None,Leeds,ENG,2,1532.06530762,2017-12-31,2018-01-01
None,AIK,SWE,1,1529.47558594,2017-12-08,2018-02-15
None,Cardiff,ENG,2,1528.63378906,2017-12-30,2018-01-01
None,Dijon,FRA,1,1527.90466309,2017-12-21,2018-01-13
None,Trabzonspor,TUR,1,1527.67382812,2017-12-25,2018-01-21
None,Malmoe,SWE,1,1527.27990723,2017-12-08,2018-02-15
None,Sparta Praha,CZE,1,1526.72888184,2017-12-08,2018-02-15
None,Hajduk,CRO,1,1526.27575684,2017-12-18,2018-02-11
None,Aston Villa,ENG,2,1526.25610352,2017-12-31,2018-01-01
None,FC Kobenhavn,DEN,1,1525.91027832,2017-12-11,2018-02-10
None,Brentford,ENG,2,1525.36572266,2017-12-31,2018-01-02
None,Bristol City,ENG,2,1525.14355469,2017-12-31,2018-01-01
None,Dynamo Moskva,RUS,1,1524.70910645,2017-12-10,2018-02-13
None,Sverdlovsk,RUS,1,1524.28833008,2017-12-09,2018-02-13
None,Toulouse,FRA,1,1523.8269043,2017-12-21,2018-01-14
None,Lugo,ESP,2,1523.2097168,2017-12-23,2018-01-07
None,Palermo,ITA,2,1522.75646973,2017-12-29,2018-01-20
None,Karabakh Agdam,AZE,0,1521.73742676,2017-12-06,2018-07-11
None,Austria Wien,AUT,1,1521.06140137,2017-12-18,2018-02-04
None,Beer-Sheva,ISR,1,1520.76623535,2018-01-01,2018-01-09
None,Brondby,DEN,1,1520.44921875,2017-12-11,2018-02-11
None,CFR Cluj,ROM,1,1518.19372559,2017-12-17,2018-02-05
None,Empoli,ITA,2,1517.89501953,2017-12-29,2018-01-20
None,Alkmaar,NED,1,1516.7166748,2017-12-24,2018-01-19
None,Reims,FRA,2,1516.71643066,2017-12-17,2018-01-12
None,Amkar Perm,RUS,1,1515.06005859,2017-12-11,2018-02-13
None,Rosenborg,NOR,1,1514.94873047,2017-12-08,2018-03-11
None,Partizan,SRB,1,1514.30273438,2017-12-14,2018-02-13
None,Frosinone,ITA,2,1514.09863281,2017-12-29,2018-01-20
None,Zorya,UKR,1,1512.27514648,2017-12-11,2018-02-15
None,Nimes,FRA,2,1511.99304199,2017-12-12,2018-01-12
None,Verona,ITA,1,1509.83837891,2017-12-31,2018-01-06
None,Spal,ITA,1,1509.51708984,2017-12-31,2018-01-06
None,Tula,RUS,1,1508.47583008,2017-12-09,2018-02-13
None,Alcorcon,ESP,2,1507.6036377,2017-12-23,2018-01-06
None,Caen,FRA,1,1506.98547363,2017-12-21,2018-01-13
None,Preston,ENG,2,1505.1730957,2017-12-30,2018-01-01
None,Crotone,ITA,1,1504.95458984,2017-12-30,2018-01-06
None,Rio Ave,POR,1,1504.69482422,2017-12-18,2018-01-03
None,Zaragoza,ESP,2,1504.17919922,2017-12-20,2018-01-06
None,Strasbourg,FRA,1,1503.45727539,2017-12-21,2018-01-12
None,Lorient,FRA,2,1502.48278809,2017-12-16,2018-01-13
None,Panathinaikos,GRE,1,1502.28100586,2017-12-18,2018-01-07
None,Tarragona,ESP,2,1500.2175293,2017-12-24,2018-01-06
None,Vorskla,UKR,1,1497.69152832,2017-12-10,2018-02-15
None,Tosno,RUS,1,1497.68469238,2017-12-12,2018-02-13
None,Sheffield Weds,ENG,2,1497.54638672,2017-12-31,2018-01-01
None,Maritimo,POR,1,1496.86035156,2017-12-19,2018-01-03
None,Kayseri,TUR,1,1495.60058594,2017-12-25,2018-01-22
None,Guimaraes,POR,1,1494.51135254,2017-12-24,2018-01-07
None,Hull,ENG,2,1493.09106445,2017-12-31,2018-01-01
None,FK Astana,KAZ,0,1492.46130371,2017-12-08,2018-02-15
None,Reus Deportiu,ESP,2,1489.2220459,2017-12-21,2018-01-06
None,Ostersund,SWE,1,1488.79846191,2017-12-08,2018-02-15
None,Troyes,FRA,1,1488.36499023,2017-12-21,2018-01-13
None,Norwich,ENG,2,1487.67553711,2017-12-31,2018-01-01
None,Le Havre,FRA,2,1485.36938477,2017-12-16,2018-01-12
None,Utrecht,NED,1,1485.03186035,2017-12-24,2018-01-19
None,Admira,AUT,1,1484.98620605,2017-12-17,2018-02-03
None,Reading,ENG,2,1484.45300293,2017-12-31,2018-01-02
None,Nuernberg,GER,2,1483.92578125,2017-12-17,2018-01-23
None,Apollon Lemesos,CYP,0,1483.19372559,2017-12-08,2018-07-11
None,Almeria,ESP,2,1479.27746582,2017-12-23,2018-01-07
None,Nordsjaelland,DEN,1,1478.44714355,2017-12-11,2018-02-11
None,M Tel Aviv,ISR,1,1477.95446777,2017-12-24,2018-01-01
None,Amiens,FRA,1,1477.03515625,2017-12-21,2018-01-13
None,Union Berlin,GER,2,1476.12255859,2017-12-16,2018-01-23
None,Oostende,BEL,1,1475.66516113,2017-12-23,2018-01-16
None,Anzhi,RUS,1,1474.97937012,2017-12-10,2018-02-13
None,Brest,FRA,2,1474.22436523,2017-12-16,2018-01-12
None,Sunderland,ENG,2,1471.96459961,2017-12-31,2018-01-01
None,BATE,BLR,1,1470.9720459,2017-12-08,2018-04-01
None,Albacete,ESP,2,1470.1262207,2017-12-20,2018-01-07
None,Braunschweig,GER,2,1469.81091309,2017-12-16,2018-01-24
None,Antalyaspor,TUR,1,1469.28112793,2017-12-23,2018-01-21
None,Maribor,SVN,1,1468.99475098,2017-12-07,2018-02-25
None,Ipswich,ENG,2,1468.21069336,2017-12-31,2018-01-02
None,Astra,ROM,1,1467.82116699,2017-12-16,2018-02-02
None,Osijek,CRO,1,1466.70471191,2017-12-17,2018-02-10
None,Akhisar,TUR,1,1466.45117188,2017-12-26,2018-01-21
None,Craiova,ROM,1,1466.0859375,2017-12-17,2018-02-04
None,Standard,BEL,1,1465.9708252,2017-12-28,2018-01-20
None,Lugano,SUI,1,1465.74377441,2017-12-17,2018-02-04
None,Altach,AUT,1,1465.06103516,2017-12-17,2018-02-03
None,Cordoba,ESP,2,1464.98144531,2017-12-21,2018-01-06
None,Dinamo Bucuresti,ROM,1,1462.41113281,2017-12-19,2018-02-04
None,Slovan Liberec,CZE,1,1462.1373291,2017-12-08,2018-02-15
None,Goeztepe,TUR,1,1461.71447754,2017-12-25,2018-01-20
None,Metz,FRA,1,1461.64990234,2017-12-21,2018-01-13
None,Viitorul,ROM,1,1461.39794922,2017-12-18,2018-02-02
None,Vitesse,NED,1,1461.1385498,2017-12-24,2018-01-16
None,Spezia,ITA,2,1458.01647949,2017-12-28,2018-01-20
None,Legia,POL,1,1457.74206543,2017-12-17,2018-02-09
None,Bursaspor,TUR,1,1457.42053223,2017-12-24,2018-01-21
None,Atromitos,GRE,1,1457.31396484,2017-12-17,2018-01-08
None,Boavista,POR,1,1457.140625,2017-12-16,2018-01-03
None,Leonesa,ESP,2,1456.50280762,2017-12-24,2018-01-07
None,Larnaca,CYP,0,1455.22961426,2017-12-08,2018-07-11
None,CSKA Sofia,BUL,1,1454.11682129,2017-12-11,2018-02-15
None,Kasimpasa,TUR,1,1453.94714355,2017-12-25,2018-01-19
None,Lech,POL,1,1453.81542969,2017-12-18,2018-02-11
None,Cittadella,ITA,2,1453.15759277,2017-12-29,2018-01-20
None,Lens,FRA,2,1452.98352051,2017-12-19,2018-01-12
None,Carpi,ITA,2,1452.39575195,2017-12-29,2018-01-20
None,Zuerich,SUI,1,1451.76452637,2017-12-18,2018-02-04
None,Darmstadt,GER,2,1450.65600586,2017-12-18,2018-01-24
None,Djurgarden,SWE,1,1449.56848145,2017-12-08,2018-02-15
None,Konyaspor,TUR,1,1449.4251709,2017-12-24,2018-01-21
None,Khabarovsk,RUS,1,1447.81213379,2017-12-10,2018-02-13
None,Thun,SUI,1,1447.6385498,2017-12-17,2018-02-04
None,Barcelona B,ESP,2,1446.61291504,2017-12-20,2018-01-06
None,Genclerbirligi,TUR,1,1445.98815918,2017-12-24,2018-01-20
None,Grasshoppers,SUI,1,1445.37182617,2017-12-18,2018-02-04
None,Duesseldorf,GER,2,1443.97717285,2017-12-16,2018-01-24
None,Sevilla B,ESP,2,1442.86865234,2017-12-22,2018-01-07
None,Holstein,GER,2,1441.94921875,2017-12-18,2018-01-23
None,Sheffield United,ENG,2,1441.57287598,2017-12-31,2018-01-01
None,AEL Limassol,CYP,0,1441.28161621,2017-12-08,2018-07-01
None,Bari,ITA,2,1441.01574707,2017-12-29,2018-01-20
None,LASK,AUT,1,1440.14978027,2017-12-17,2018-02-03
None,Olexandriya,UKR,1,1438.2052002,2017-12-11,2018-02-15
None,Ankaraspor,TUR,1,1437.21008301,2017-12-26,2018-01-20
None,Haecken,SWE,1,1436.50842285,2017-12-08,2018-02-15
None,Sivasspor,TUR,1,1432.86157227,2017-12-24,2018-01-21
None,Norrkoeping,SWE,1,1431.63549805,2017-12-08,2018-02-15
None,Olimpik Donetsk,UKR,1,1431.27026367,2017-12-10,2018-02-15
None,Mattersburg,AUT,1,1431.19970703,2017-12-17,2018-02-03
None,Parma,ITA,2,1430.81152344,2017-12-28,2018-01-20
None,Nancy,FRA,2,1430.11010742,2017-12-16,2018-01-12
None,Sandhausen,GER,2,1430.06298828,2017-12-18,2018-01-23
None,Ajaccio,FRA,2,1429.6463623,2017-12-16,2018-01-12
None,Luzern,SUI,1,1429.60144043,2017-12-18,2018-02-03
None,Bochum,GER,2,1429.28979492,2017-12-19,2018-01-23
None,St Pauli,GER,2,1429.20898438,2017-12-19,2018-01-25
None,Lokeren,BEL,1,1429.03564453,2017-12-27,2018-01-21
None,Cremonese,ITA,2,1428.44775391,2017-12-29,2018-01-20
None,Beitar,ISR,1,1428.12780762,2017-12-31,2018-01-08
None,Panionios,GRE,1,1427.54211426,2017-12-19,2018-01-06
None,Lausanne,SUI,1,1426.88586426,2017-12-18,2018-02-03
None,Alanyaspor,TUR,1,1426.75500488,2017-12-23,2018-01-19
None,Malatyaspor,TUR,1,1426.39880371,2017-12-25,2018-01-20
None,Benevento,ITA,1,1426.07897949,2017-12-31,2018-01-06
None,Cesena,ITA,2,1425.79833984,2017-12-29,2018-01-20
None,Dresden,GER,2,1425.05078125,2017-12-18,2018-01-25
None,Lorca FC,ESP,2,1424.5177002,2017-12-21,2018-01-07
None,Bielefeld,GER,2,1424.46582031,2017-12-17,2018-01-24
None,Pescara,ITA,2,1424.09533691,2017-12-29,2018-01-20
None,Antwerp,BEL,1,1423.89404297,2017-12-28,2018-01-21
None,QPR,ENG,2,1423.62072754,2017-12-30,2018-01-01
None,Chaves,POR,1,1423.50024414,2017-12-18,2018-01-03
None,St Truiden,BEL,1,1420.71240234,2017-12-28,2018-01-20
None,Gabala,AZE,0,1419.4732666,2017-12-06,2018-07-11
None,Perugia,ITA,2,1419.25256348,2017-12-29,2018-01-20
None,Clermont,FRA,2,1419.19995117,2017-12-16,2018-01-12
None,Millwall,ENG,2,1419.17126465,2017-12-30,2018-01-01
None,Novara,ITA,2,1416.91955566,2017-12-29,2018-01-20
None,Molde,NOR,1,1416.78515625,2017-12-08,2018-03-11
None,Zulte Waregem,BEL,1,1416.36486816,2017-12-27,2018-01-20
None,Zwolle,NED,1,1416.15026855,2017-12-23,2018-01-20
None,Forest,ENG,2,1416.01818848,2017-12-31,2018-01-01
None,Teplice,CZE,1,1413.55102539,2017-12-08,2018-02-15
None,Pacos Ferreira,POR,1,1412.79992676,2017-12-16,2018-01-03
None,Belenenses,POR,1,1412.18664551,2017-12-17,2018-01-04
None,Salernitana,ITA,2,1410.90637207,2017-12-29,2018-01-20
None,Jablonec,CZE,1,1410.84753418,2017-12-08,2018-02-15
None,SonderjyskE,DEN,1,1410.17456055,2017-12-09,2018-02-11
None,Kortrijk,BEL,1,1409.66625977,2017-12-28,2018-01-20
None,Paris FC,FRA,2,1408.64782715,2017-12-16,2018-01-12
None,StGallen,SUI,1,1406.46484375,2017-12-17,2018-02-03
None,Heidenheim,GER,2,1405.42504883,2017-12-17,2018-01-24
None,Venezia,ITA,2,1405.1072998,2017-12-29,2018-01-20
None,Wolfsberg,AUT,1,1404.0604248,2017-12-17,2018-02-03
None,Sion,SUI,1,1402.99060059,2017-12-17,2018-02-04
None,Entella,ITA,2,1402.5534668,2017-12-29,2018-01-20
None,Barnsley,ENG,2,1401.59399414,2017-12-31,2018-01-01
None,Iasi,ROM,1,1400.93395996,2017-12-18,2018-02-03
None,Xanthi,GRE,1,1400.59997559,2017-12-18,2018-01-07
None,Tondela,POR,1,1400.01464844,2017-12-24,2018-01-09
None,Estoril,POR,1,1399.00817871,2017-12-17,2018-01-04
None,Duisburg,GER,2,1398.89648438,2017-12-18,2018-01-23
None,Mechelen,BEL,1,1398.76867676,2017-12-27,2018-01-20
None,Levski,BUL,1,1398.42126465,2017-12-10,2018-02-15
None,Dinamo Minsk,BLR,1,1398.07165527,2017-12-08,2018-03-31
None,Feirense,POR,1,1397.76403809,2017-12-18,2018-01-03
None,Beveren,BEL,1,1396.85888672,2017-12-27,2018-01-20
None,Groningen,NED,1,1394.98693848,2017-12-25,2018-01-21
None,Asteras Tripolis,GRE,1,1394.32922363,2017-12-18,2018-01-07
None,Mlada Boleslav,CZE,1,1394.0994873,2017-12-08,2018-02-15
None,Sochaux,FRA,2,1393.75256348,2017-12-16,2018-01-12
None,Elfsborg,SWE,1,1393.22705078,2017-12-08,2018-02-15
None,Stromsgodset,NOR,1,1391.80554199,2017-12-08,2018-03-11
None,Regensburg,GER,2,1391.60925293,2017-12-17,2018-01-23
None,Brescia,ITA,2,1391.578125,2017-12-29,2018-01-21
None,Veres,UKR,1,1390.00317383,2017-12-10,2018-02-15
None,Jagiellonia,POL,1,1389.59521484,2017-12-16,2018-02-12
None,Ternana,ITA,2,1389.29699707,2017-12-29,2018-01-20
None,Goeteborg,SWE,1,1388.77832031,2017-12-08,2018-02-15
None,Fuerth,GER,2,1388.39978027,2017-12-18,2018-01-24
None,Niort,FRA,2,1386.85522461,2017-12-16,2018-01-12
None,Botosani,ROM,1,1386.40380859,2017-12-16,2018-02-04
None,Den Haag,NED,1,1384.94958496,2017-12-23,2018-01-20
None,Avellino,ITA,2,1383.68457031,2017-12-29,2018-01-21
None,Gazelec,FRA,2,1382.41870117,2017-12-13,2018-01-13
None,Heracles,NED,1,1380.22607422,2017-12-25,2018-01-21
None,Giannina,GRE,1,1379.87805176,2017-12-18,2018-01-07
None,Aue,GER,2,1379.58557129,2017-12-17,2018-01-24
None,Moreirense,POR,1,1379.53894043,2017-12-19,2018-01-03
None,Heerenveen,NED,1,1378.32458496,2017-12-24,2018-01-20
None,Odense,DEN,1,1377.6817627,2017-12-11,2018-02-11
None,Valenciennes,FRA,2,1376.92602539,2017-12-17,2018-01-12
None,Foggia,ITA,2,1375.87585449,2017-12-29,2018-01-20
None,Chernomorets,UKR,1,1375.66381836,2017-12-10,2018-02-15
None,Chateauroux,FRA,2,1375.36657715,2017-12-16,2018-01-12
None,Bolton,ENG,2,1374.83740234,2017-12-31,2018-01-01
None,Videoton,HUN,1,1374.83447266,2017-12-10,2018-02-24
None,Dniprodzerzhynsk,UKR,1,1371.03039551,2017-12-10,2018-02-15
None,Portimonense,POR,1,1370.93347168,2017-12-18,2018-01-04
None,Birmingham,ENG,2,1370.91674805,2017-12-31,2018-01-02
None,Olimpija Ljubljana,SVN,1,1370.52453613,2017-12-07,2018-02-25
None,Aberdeen,SCO,1,1370.28393555,2017-12-31,2018-01-24
None,Lyngby,DEN,1,1369.49230957,2017-12-10,2018-02-11
None,Ascoli,ITA,2,1369.44116211,2017-12-29,2018-01-20
None,Karpaty,UKR,1,1368.40197754,2017-12-10,2018-02-15
None,Karabuekspor,TUR,1,1368.38085938,2017-12-25,2018-01-20
None,Sheriff Tiraspol,MOL,0,1368.30603027,2017-12-08,2018-07-10
None,Burton,ENG,2,1367.4119873,2017-12-31,2018-01-01
None,Ruzomberok,SLK,0,1366.97412109,2017-08-04,2018-07-01
None,Lautern,GER,2,1365.46960449,2017-12-17,2018-01-24
None,Shkendija,MAC,0,1365.29833984,2017-12-08,2018-07-10
None,Ferencvaros,HUN,1,1364.49719238,2017-12-10,2018-02-24
None,Zirka,UKR,1,1364.47692871,2017-12-10,2018-02-15
None,Dukla,CZE,1,1363.99157715,2017-12-08,2018-02-15
None,Lubin,POL,1,1362.88574219,2017-12-18,2018-02-09
None,Aalborg,DEN,1,1361.84460449,2017-12-11,2018-02-10
None,Sigma Olomouc,CZE,1,1361.34448242,2017-12-08,2018-02-15
None,Lechia,POL,1,1360.60595703,2017-12-17,2018-02-10
None,Ilichivets,UKR,1,1360.42346191,2017-12-10,2018-02-15
None,Setubal,POR,1,1359.09655762,2017-12-18,2018-01-04
None,Mouscron,BEL,1,1358.76794434,2017-12-27,2018-01-19
None,Sarpsborg,NOR,1,1357.68579102,2017-12-08,2018-03-11
None,Twente,NED,1,1356.62145996,2017-12-24,2018-01-20
None,Voluntari,ROM,1,1355.7479248,2017-12-19,2018-02-03
None,Pro Vercelli,ITA,2,1354.45556641,2017-12-29,2018-01-20
None,Auxerre,FRA,2,1354.45275879,2017-12-16,2018-01-12
None,Orleans,FRA,2,1354.35803223,2017-12-16,2018-01-12
None,Soligorsk,BLR,1,1354.3515625,2017-12-08,2018-03-31
None,Lok Zagreb,CRO,1,1351.73547363,2017-12-19,2018-02-11
None,Aves,POR,1,1351.04736328,2017-12-17,2018-01-03
None,Domzale,SVN,1,1348.49865723,2017-12-07,2018-03-06
None,Eupen,BEL,1,1348.32470703,2017-12-27,2018-01-20
None,Horsens,DEN,1,1347.65258789,2017-12-09,2018-02-09
None,Zira,AZE,0,1345.95275879,2017-12-06,2018-07-01
None,Wisla,POL,1,1345.91809082,2017-12-18,2018-02-10
