Rank,Club,Country,Level,Elo,From,To
None,Dnipro,UKR,1,1336.65734863,2020-12-13,2021-02-14
None,Ascoli,ITA,2,1336.65393066,2020-12-31,2021-01-04
None,Beveren,BEL,1,1336.46325684,2020-12-28,2021-01-11
None,Jagiellonia,POL,1,1335.33764648,2020-12-21,2021-01-30
None,Sittard,NED,1,1335.19030762,2020-12-23,2021-01-10
None,Goeteborg,SWE,1,1334.35070801,2020-12-07,2021-04-10
None,Olimpija Ljubljana,SVN,1,1332.04089355,2020-12-20,2021-02-10
None,Nancy,FRA,2,1331.36621094,2020-12-23,2021-01-05
None,Den Haag,NED,1,1331.1619873,2020-12-24,2021-01-09
None,Admira,AUT,1,1330.19067383,2020-12-20,2021-01-23
None,Emmen,NED,1,1330.02233887,2020-12-23,2021-01-09
None,Cercle Brugge,BEL,1,1326.33276367,2020-12-27,2021-01-09
None,Inhulets,UKR,1,1325.57861328,2020-12-11,2021-02-14
None,Chambly Oise,FRA,2,1325.28088379,2020-12-23,2021-01-05
None,Genclerbirligi,TUR,1,1325.00183105,2020-12-29,2021-01-03
None,Hapoel Haifa,ISR,1,1324.80700684,2020-12-27,2021-01-02
None,Venlo,NED,1,1324.76159668,2020-12-23,2021-01-10
None,Mlada Boleslav,CZE,1,1324.42810059,2020-12-24,2021-01-16
None,Rotor Volgograd,RUS,1,1324.32775879,2020-12-17,2021-02-18
None,Nis,SRB,1,1324.2902832,2020-12-17,2021-02-06
None,Teplice,CZE,1,1320.86254883,2020-12-24,2021-01-15
None,Ankaraguecue,TUR,1,1320.48083496,2020-12-28,2021-01-02
None,Mjaellby,SWE,1,1319.82861328,2020-12-07,2021-04-11
None,Niort,FRA,2,1319.78894043,2020-12-23,2021-01-05
None,Oerebro,SWE,1,1317.73132324,2020-12-07,2021-04-10
None,Levski,BUL,1,1316.24780273,2020-12-19,2021-02-14
None,Brann,NOR,1,1316.00170898,2020-12-23,2021-02-18
None,Mura,SVN,1,1315.84924316,2020-12-21,2021-02-11
None,Dinamo Bucuresti,ROM,1,1313.65576172,2020-12-21,2021-01-13
None,Bnei Yehuda,ISR,1,1312.99206543,2020-12-28,2021-01-03
None,Pardubice,CZE,1,1312.89318848,2020-12-24,2021-01-17
None,Livingston,SCO,1,1312.59008789,2020-12-27,2021-01-02
None,Mynai,UKR,1,1312.57043457,2020-12-13,2021-02-13
None,Ashdod,ISR,1,1312.02770996,2020-12-29,2021-01-02
None,Erzurum BB,TUR,1,1311.74511719,2020-12-28,2021-01-02
None,Sarpsborg,NOR,1,1311.56555176,2020-12-20,2021-02-18
None,Horsens,DEN,1,1310.33459473,2020-12-21,2021-02-02
None,Neftchi,AZE,0,1309.23168945,2020-12-04,2021-07-07
None,Kayseri,TUR,1,1307.69946289,2020-12-29,2021-01-03
None,Puskas Akademia,HUN,1,1307.55932617,2020-12-21,2021-01-23
None,Dunkerque,FRA,2,1307.48400879,2020-12-23,2021-01-05
None,Vaduz,LIE,1,1307.47436523,2020-12-24,2021-01-20
None,Zrinjski Mostar,BHZ,0,1305.31103516,2020-10-02,2021-07-01
None,Denizlispor,TUR,1,1305.25866699,2020-12-28,2021-01-02
None,Torpedo Zhodino,BLR,1,1303.63928223,2020-11-29,2021-03-13
None,Rukh Lviv,UKR,1,1303.51220703,2020-12-13,2021-02-14
None,Vejle,DEN,1,1303.44506836,2020-12-21,2021-02-02
None,Cherno More,BUL,1,1302.40002441,2020-12-14,2021-02-13
None,Clinceni,ROM,1,1300.48876953,2020-12-21,2021-01-14
None,Kilmarnock,SCO,1,1300.39221191,2020-12-31,2021-01-02
None,Rodez,FRA,2,1299.86645508,2020-12-23,2021-01-05
None,Chateauroux,FRA,2,1299.11560059,2020-12-23,2021-01-05
None,Pau,FRA,2,1298.27514648,2020-12-23,2021-01-05
None,Sheriff Tiraspol,MOL,0,1297.0802002,2020-09-25,2021-07-07
None,Gaz Metan,ROM,1,1296.71838379,2020-12-20,2021-01-12
None,Kairat,KAZ,0,1295.82617188,2020-09-18,2021-07-07
None,Tescoma Zlin,CZE,1,1295.39440918,2020-12-24,2021-01-16
None,Dinamo Minsk,BLR,1,1294.92285156,2020-11-29,2021-03-13
None,Wisla,POL,1,1294.24633789,2020-12-20,2021-01-31
None,Zlatibor,SRB,1,1294.16491699,2020-12-17,2021-02-06
None,Motherwell,SCO,1,1293.91821289,2020-12-31,2021-01-02
None,Waalwijk,NED,1,1293.55908203,2020-12-23,2021-01-09
None,Paksi,HUN,1,1292.97680664,2020-12-20,2021-01-24
None,Karvina,CZE,1,1292.33984375,2020-12-24,2021-01-16
None,OFI,GRE,1,1292.0447998,2020-12-20,2021-01-03
None,Plock,POL,1,1289.22741699,2020-12-19,2021-01-29
None,Honved,HUN,1,1286.9050293,2020-12-24,2021-01-24
None,Hermannstadt,ROM,1,1285.31054688,2020-12-21,2021-01-10
None,Netanya,ISR,1,1284.67687988,2020-12-27,2021-01-02
None,Kisvarda,HUN,1,1284.32617188,2020-12-19,2021-01-23
None,Zalaegerszegi,HUN,1,1283.13891602,2020-12-24,2021-01-24
None,Backa Topola,SRB,1,1281.66064453,2020-12-21,2021-02-05
None,IK Sirius,SWE,1,1281.45300293,2020-12-07,2021-04-11
None,FK Sarajevo,BHZ,0,1281.31665039,2020-10-02,2021-07-06
None,Inter Baku,AZE,0,1281.21252441,2020-12-04,2021-07-07
None,Stromsgodset,NOR,1,1280.92797852,2020-12-23,2021-02-18
None,M Petach Tikva,ISR,1,1278.35131836,2020-12-28,2021-01-04
None,Ujpest,HUN,1,1277.25427246,2020-12-24,2021-01-23
None,Borac Banja Luka,BHZ,0,1277.23254395,2020-10-02,2021-07-06
None,Mezokovesd-Zsory,HUN,1,1276.72607422,2020-12-21,2021-01-23
None,Varazdin,CRO,1,1276.60778809,2020-12-20,2021-01-23
None,Zeljeznicar,BHZ,0,1276.20410156,2020-10-02,2021-07-01
None,Varbergs,SWE,1,1275.55041504,2020-12-07,2021-04-11
None,Kiryat Shmona,ISR,1,1275.47119141,2020-12-28,2021-01-02
None,Hapoel Eran Hadera,ISR,1,1275.04760742,2020-12-27,2021-01-02
None,FC Lviv,UKR,1,1274.98535156,2020-12-12,2021-02-13
None,St Johnstone,SCO,1,1274.10595703,2020-12-31,2021-01-02
None,MTK,HUN,1,1273.29821777,2020-12-20,2021-01-24
None,Sandefjord,NOR,1,1271.85693359,2020-12-23,2021-02-18
None,Shkendija,MAC,0,1270.68103027,2020-09-25,2021-07-06
None,Sumqayit,AZE,0,1269.29345703,2020-12-04,2021-07-07
None,Panetolikos,GRE,1,1267.00549316,2020-12-20,2021-01-03
None,Celje,SVN,1,1266.01306152,2020-12-21,2021-02-14
None,Arda,BUL,1,1262.79797363,2020-12-18,2021-02-12
None,Lillestrom,NOR,1,1262.70385742,2021-01-01,2021-02-18
None,Tromso,NOR,1,1262.70385742,2021-01-01,2021-02-18
None,St Mirren,SCO,1,1261.58325195,2020-12-31,2021-01-02
None,NFC Volos,GRE,1,1261.27575684,2020-12-22,2021-01-04
None,Chindia Targoviste,ROM,1,1259.94970703,2020-12-20,2021-01-13
None,Ordabasy,KAZ,0,1257.49951172,2020-09-18,2021-07-01
None,Ventspils,LAT,0,1256.74267578,2020-09-25,2021-07-01
None,Suduva,LIT,0,1256.44262695,2020-09-25,2021-07-06
None,Slavia Sofia,BUL,1,1255.88964844,2020-12-15,2021-02-13
None,H Tel Aviv,ISR,1,1253.27722168,2020-12-29,2021-01-02
None,Ostersund,SWE,1,1252.02258301,2020-12-07,2021-04-12
None,Kaisar,KAZ,0,1251.49389648,2020-09-18,2021-07-01
None,Domzale,SVN,1,1249.7878418,2020-12-21,2021-02-10
None,Sibenik,CRO,1,1248.95202637,2020-12-20,2021-01-22
None,Start,NOR,1,1248.57019043,2020-12-23,2021-01-01
None,Voluntari,ROM,1,1247.84631348,2020-12-21,2021-01-12
None,Giannina,GRE,1,1245.23791504,2020-12-22,2021-01-03
None,Lyngby,DEN,1,1245.17956543,2020-12-21,2021-02-03
None,Apollon Athens,GRE,1,1244.68737793,2020-12-20,2021-01-03
None,Mjondalen,NOR,1,1243.9251709,2020-12-23,2021-02-18
None,Lamia,GRE,1,1243.20959473,2020-12-14,2021-01-04
None,Larisa,GRE,1,1243.06311035,2020-12-21,2021-01-03
None,Helsingborg,SWE,1,1240.14074707,2020-12-07,2021-01-01
None,Vozdovac Beograd,SRB,1,1240.12646484,2020-12-17,2021-02-06
None,Mladost Lucani,SRB,1,1239.38671875,2020-12-17,2021-02-07
None,Dundee United,SCO,1,1237.29760742,2020-12-31,2021-01-02
None,Kukesi,ALB,0,1237.00085449,2020-10-02,2021-07-01
None,Istra 1961,CRO,1,1236.54992676,2020-12-11,2021-01-19
None,Neman Grodno,BLR,1,1236.31872559,2020-11-29,2021-03-14
None,Kalmar,SWE,1,1233.71472168,2020-12-07,2021-04-12
None,Botev Plovdiv,BUL,1,1233.38623047,2020-12-21,2021-02-12
None,Radnik Surdulica,SRB,1,1232.52209473,2020-12-17,2021-02-06
None,Lok Tbilisi,GEO,0,1232.36706543,2020-09-25,2021-07-01
None,Sfintul Gheorghe,MOL,0,1229.6739502,2020-09-25,2021-07-07
None,Opava,CZE,1,1228.77697754,2020-12-17,2021-01-16
None,Kfar-Saba,ISR,1,1226.28833008,2020-12-28,2021-01-02
None,Brno,CZE,1,1225.35571289,2020-12-24,2021-01-16
None,Bnei Sakhinin,ISR,1,1224.66662598,2020-12-28,2021-01-03
None,Stal Mielec,POL,1,1224.07983398,2020-12-19,2021-02-01
None,Pribram,CZE,1,1224.0065918,2020-12-20,2021-01-17
None,Proleter Novi Sad,SRB,1,1222.67333984,2020-12-18,2021-02-07
None,Iasi,ROM,1,1222.36230469,2020-12-21,2021-01-13
None,Warta,POL,1,1222.26611328,2020-12-18,2021-01-30
None,Isloch,BLR,1,1220.3458252,2020-11-29,2021-03-12
None,UTA Arad,ROM,1,1217.27819824,2020-12-22,2021-01-15
None,CSKA 1948 Sofia,BUL,1,1216.82653809,2020-12-12,2021-02-14
None,Tirana,ALB,0,1211.65100098,2020-10-02,2021-07-01
None,Bravo,SVN,1,1211.50817871,2020-12-21,2021-02-06
None,Degerfors,SWE,1,1211.47473145,2021-01-01,2021-04-12
None,Halmstad,SWE,1,1211.47473145,2021-01-01,2021-04-11
None,Dundalk,IRL,0,1210.94165039,2020-12-11,2021-07-07
None,Zalgiris Vilnius,LIT,0,1210.41113281,2020-09-25,2021-07-06
None,Kuopio,FIN,0,1210.2199707,2020-10-02,2021-07-06
None,Ross County,SCO,1,1206.92126465,2020-12-31,2021-01-02
None,Hamilton,SCO,1,1204.54492188,2020-12-31,2021-01-02
None,Budafoki,HUN,1,1204.08251953,2020-12-24,2021-01-24
None,Arges Pitesti,ROM,1,1202.9407959,2020-12-20,2021-01-14
None,Falkenbergs,SWE,1,1202.27416992,2020-12-07,2021-01-01
None,Batumi,GEO,0,1201.6640625,2020-09-25,2021-07-07
None,Laci,ALB,0,1200.9510498,2020-10-02,2021-07-06
None,Botev Vratsa,BUL,1,1200.37548828,2020-12-14,2021-02-13
None,Teuta Durres,ALB,0,1200.27612305,2020-10-02,2021-07-06
None,Saburtalo,GEO,0,1199.49133301,2020-09-25,2021-07-01
None,Koper,SVN,1,1199.46008301,2020-12-20,2021-02-10
None,Tabor Sezana,SVN,1,1199.28356934,2020-12-20,2021-02-06
None,Mioveni,ROM,1,1195.87573242,2020-12-11,2021-07-06
None,Dinamo Tbilisi,GEO,0,1194.83093262,2020-09-25,2021-07-07
None,Niedercorn,LUX,0,1194.21325684,2020-09-18,2021-07-01
None,FK Riga,LAT,0,1194.14428711,2020-09-25,2021-07-07
None,Bohemians Dublin,IRL,0,1190.81750488,2020-12-11,2021-07-07
None,Rukh Brest,BLR,1,1190.73608398,2020-11-29,2021-03-13
None,Krusevac,SRB,1,1190.65771484,2020-12-17,2021-02-06
None,Trakai,LIT,0,1185.99707031,2020-09-25,2021-07-01
None,Ilves Tampere,FIN,0,1184.44348145,2020-10-02,2021-01-01
None,HJK Helsinki,FIN,0,1182.24060059,2021-01-01,2021-07-06
None,Diosgyori,HUN,1,1181.66955566,2020-12-20,2021-01-20
None,Shamrock,IRL,0,1181.24414062,2020-12-11,2021-07-07
None,Honka Espoo,FIN,0,1180.12780762,2020-10-02,2021-07-06
None,Podbeskidzie,POL,1,1179.16540527,2020-12-19,2021-01-31
None,Etar,BUL,1,1178.06005859,2020-12-16,2021-02-15
None,Derry City,IRL,0,1177.85217285,2020-12-11,2021-07-01
None,Inter Turku,FIN,0,1177.59069824,2020-10-02,2021-07-06
None,Aluminij,SVN,1,1170.55224609,2020-12-21,2021-02-14
None,FK Vitebsk,BLR,1,1166.54956055,2020-11-29,2021-03-14
None,Metalac Gornji Milanovac,SRB,1,1165.27954102,2020-12-17,2021-02-06
None,Tsarsko Selo,BUL,1,1164.43469238,2020-12-17,2021-02-14
None,Renova,MAC,0,1163.09313965,2020-09-25,2021-07-01
None,Kauno Zalgiris,LIT,0,1157.21948242,2020-09-25,2021-07-06
None,Slavia Mozyr,BLR,1,1156.39880371,2020-11-29,2021-03-12
None,Valmieras,LAT,0,1153.42419434,2020-09-25,2021-07-07
None,RFS,LAT,0,1152.67553711,2020-09-25,2021-07-07
None,FK Minsk,BLR,1,1152.46740723,2020-11-29,2021-03-13
None,Alashkert,ARM,0,1151.78112793,2020-10-02,2021-07-07
None,Gorodeya,BLR,1,1148.59277344,2020-11-29,2021-01-01
None,Ararat-Armenia,ARM,0,1146.38818359,2020-10-02,2021-07-01
None,Lozinca,SRB,1,1145.86352539,2020-12-21,2021-02-07
None,Fola Esch,LUX,0,1145.2286377,2020-09-18,2021-07-06
None,Novi Pazar,SRB,1,1143.39147949,2020-12-17,2021-02-07
None,Aalesund,NOR,1,1140.26647949,2020-12-23,2021-01-01
None,Differdang,LUX,0,1139.39941406,2020-09-18,2021-07-01
None,Montana 1921,BUL,1,1137.71386719,2020-12-20,2021-02-14
None,Sileks,MAC,0,1135.92358398,2020-09-25,2021-07-06
None,Vikingur,ISL,0,1135.80212402,2020-09-18,2021-07-01
None,Zvyazda BDU,BLR,1,1135.75024414,2020-11-29,2021-03-13
None,Dunav Ruse,BUL,1,1134.12414551,2020-12-11,2021-07-01
None,Breidablik,ISL,0,1132.35083008,2020-09-18,2021-07-07
None,Hafnarfjoerdur,ISL,0,1132.13000488,2020-09-18,2021-07-07
None,Shkupi,MAC,0,1130.14257812,2020-09-25,2021-07-06
None,KR Reykjavik,ISL,0,1125.51245117,2020-09-18,2021-07-01
None,Septemvri Sofia,BUL,1,1112.07275391,2020-12-11,2021-05-28
None,Podgorica,MNT,0,1107.33459473,2020-09-25,2021-07-06
None,Indija,SRB,1,1105.03649902,2020-12-18,2021-02-06
None,Cajetina,SRB,1,1101.0456543,2020-12-17,2021-02-06
None,Shirak,ARM,0,1096.18078613,2020-10-02,2021-07-01
None,Backa Palanka,SRB,1,1096.0925293,2020-12-17,2021-02-07
None,Drita,KOS,0,1094.19677734,2020-09-25,2021-06-22
None,Sputnik,BLR,1,1093.81152344,2021-01-01,2021-03-21
None,Gomel,BLR,1,1093.81152344,2021-01-01,2021-03-13
None,Smorgon,BLR,1,1093.81152344,2021-01-01,2021-03-13
None,Noah,ARM,0,1093.6394043,2020-10-02,2021-07-07
None,Coleraine,NIR,0,1087.39196777,2020-09-18,2021-07-06
None,Nova Gorica,SVN,1,1083.26538086,2020-12-20,2021-02-10
None,Slutsk,BLR,1,1082.0715332,2020-11-23,2021-03-14
None,KF Gjilani,KOS,0,1077.81958008,2020-09-25,2021-06-22
None,Valletta,MLT,0,1074.51660156,2020-09-25,2021-07-01
None,Glentoran,NIR,0,1073.39477539,2020-09-18,2021-07-06
None,Zeta Golubovci,MNT,0,1072.79345703,2020-09-25,2021-07-01
None,Danilovgrad,MNT,0,1066.94873047,2020-09-25,2021-07-01
None,Macva Sabac,SRB,1,1065.89147949,2020-12-17,2021-02-07
None,Rad,SRB,1,1065.64770508,2020-12-17,2021-02-07
None,Nomme Kalju,EST,0,1065.63830566,2020-10-02,2021-07-01
None,The New Saints,WAL,0,1063.88989258,2020-09-18,2021-07-07
None,Hibernians Paola,MLT,0,1061.38256836,2020-09-25,2021-07-06
None,Linfield,NIR,0,1058.38195801,2020-09-18,2021-07-06
None,Sutjeska,MNT,0,1049.18823242,2020-09-25,2021-07-06
None,Floriana,MLT,0,1048.71386719,2020-09-25,2021-07-01
None,Bobruisk,BLR,1,1041.34399414,2020-11-29,2021-01-01
None,Sirens,MLT,0,1040.51538086,2020-09-25,2021-07-01
None,Connahs Quay,WAL,0,1031.27770996,2020-09-18,2021-07-07
None,Flora Tallinn,EST,0,1029.99707031,2020-10-02,2021-07-06
None,Klaksvik,FAR,0,1026.73376465,2020-10-02,2021-06-22
None,Bala,WAL,0,1013.62994385,2020-09-18,2021-07-07
None,Smolevichi,BLR,1,998.694641113,2020-11-23,2021-01-01
None,Paide Linnameeskond,EST,0,997.050842285,2020-10-02,2021-07-06
None,FC Infonet,EST,0,989.076904297,2020-10-02,2021-07-06
None,B 36 Torshavn,FAR,0,968.283630371,2020-10-02,2021-06-22
None,Barry Town,WAL,0,965.284729004,2020-09-18,2021-07-01
None,Runavik,FAR,0,961.57800293,2020-10-02,2021-06-22
None,HB Torshavn,FAR,0,952.524169922,2020-10-02,2021-06-22
None,College Europa,GIB,0,929.908874512,2020-09-18,2021-07-06
None,St Josephs,GIB,0,909.615661621,2020-09-18,2021-07-06
None,Lincoln,GIB,0,901.488525391,2020-09-18,2021-07-06
None,Engordany,AND,0,778.219299316,2020-09-18,2021-06-22
None,Santa Coloma,AND,0,777.84564209,2020-09-18,2021-06-22
None,Escaldes,AND,0,763.257568359,2020-09-18,2021-06-22
None,Tre Fiori,SMR,0,698.554321289,2020-09-18,2021-06-22
None,Tre Penne,SMR,0,667.417541504,2020-09-18,2021-06-22
None,La Fiorita,SMR,0,654.098266602,2020-09-18,2021-06-22


