Rank,Club,Country,Level,Elo,From,To
None,Kayseri,TUR,1,1490.85412598,2011-12-22,2012-01-03
None,Reims,FRA,2,1490.7644043,2011-12-21,2012-01-14
None,Pacos Ferreira,POR,1,1489.20092773,2011-12-19,2012-01-08
None,Monaco,FRA,2,1488.14660645,2011-12-21,2012-01-14
None,Arsenal Kyiv,UKR,1,1486.51660156,2011-12-16,2012-02-16
None,Cottbus,GER,2,1485.89282227,2011-12-19,2012-02-06
None,Lech,POL,1,1485.33337402,2011-12-16,2012-02-16
None,Larnaca,CYP,0,1485.29016113,2011-12-15,2012-02-14
None,Gaziantepspor,TUR,1,1484.79492188,2011-12-23,2012-01-04
None,Bastia,FRA,2,1484.5291748,2011-12-21,2012-01-14
None,Rapid Bucuresti,ROM,1,1484.39855957,2011-12-21,2012-02-16
None,Maccabi Haifa,ISR,1,1483.70776367,2012-01-01,2012-01-09
None,BATE,BLR,1,1483.30004883,2011-12-07,2012-03-24
None,Vitesse,NED,1,1483.09973145,2011-12-18,2012-01-22
None,Lokeren,BEL,1,1480.6574707,2011-12-27,2012-01-14
None,Aris,GRE,1,1480.64892578,2011-12-29,2012-01-04
None,Padova,ITA,2,1480.10021973,2011-12-18,2012-01-06
None,Kiryat Shmona,ISR,1,1479.88574219,2011-12-29,2012-01-02
None,Sassuolo,ITA,2,1479.84851074,2011-12-18,2012-01-06
None,Sabadell,ESP,2,1479.6706543,2011-12-19,2012-01-07
None,Wisla,POL,1,1479.39099121,2011-12-16,2012-02-16
None,Terek Grozny,RUS,1,1478.88391113,2011-12-16,2012-02-14
None,Sturm Graz,AUT,1,1478.41748047,2011-12-18,2012-02-11
None,Simferopol,UKR,1,1477.47229004,2011-12-16,2012-02-16
None,Alcoyano,ESP,2,1477.3548584,2011-12-18,2012-01-06
None,Thun,SUI,1,1477.08166504,2011-12-15,2012-02-05
None,Reggina,ITA,2,1475.09619141,2011-12-18,2012-01-06
None,Novara,ITA,1,1474.67626953,2011-12-22,2012-01-08
None,Portsmouth,ENG,2,1473.6439209,2012-01-01,2012-01-02
None,Tarragona,ESP,2,1473.6060791,2011-12-18,2012-01-07
None,Metz,FRA,2,1472.62097168,2011-12-21,2012-01-14
None,Villarreal B,ESP,2,1471.24243164,2011-12-18,2012-01-07
None,Otelul Galati,ROM,1,1470.46704102,2011-12-19,2012-02-16
None,Odense,DEN,1,1469.32165527,2011-12-16,2012-03-05
None,Bueyueksehir,TUR,1,1469.05505371,2011-12-23,2012-01-03
None,Sivasspor,TUR,1,1466.35083008,2011-12-22,2012-01-03
None,Le Mans,FRA,2,1465.94958496,2011-12-21,2012-01-14
None,Breda,NED,1,1464.86938477,2011-12-19,2012-01-21
None,Millwall,ENG,2,1464.21508789,2012-01-01,2012-01-03
None,Mechelen,BEL,1,1463.50061035,2011-12-27,2012-01-14
None,Xamax,SUI,1,1463.28991699,2011-12-15,2012-02-22
None,Bari,ITA,2,1461.81494141,2011-12-18,2012-01-06
None,Manisaspor,TUR,1,1461.30883789,2011-12-22,2012-01-03
None,Boulogne,FRA,2,1461.28759766,2011-12-21,2012-01-14
None,Crystal Palace,ENG,2,1461.08435059,2012-01-01,2012-01-02
None,Nijmegen,NED,1,1460.8762207,2011-12-18,2012-01-22
None,Cartagena,ESP,2,1460.84924316,2011-12-18,2012-01-07
None,Braunschweig,GER,2,1460.54516602,2011-12-19,2012-02-05
None,Beerschot AC,BEL,1,1460.17175293,2011-12-27,2012-01-14
None,Antalyaspor,TUR,1,1459.80126953,2011-12-22,2012-01-04
None,Watford,ENG,2,1459.78625488,2012-01-01,2012-01-02
None,Varese,ITA,2,1459.40649414,2011-12-19,2012-01-06
None,Slask,POL,1,1458.91296387,2011-12-16,2012-02-16
None,Alanya,RUS,0,1458.62866211,2011-12-16,2012-02-14
None,Volga,RUS,1,1458.37353516,2011-12-16,2012-02-14
None,Le Havre,FRA,2,1457.52185059,2011-12-21,2012-01-13
None,Dniprodzerzhynsk,UKR,1,1457.49328613,2011-12-16,2012-02-16
None,Laval,FRA,2,1456.3326416,2011-12-21,2012-01-14
None,Westerlo,BEL,1,1453.78564453,2011-12-27,2012-01-14
None,Nantes,FRA,2,1453.2869873,2011-12-21,2012-01-13
None,Mlada Boleslav,CZE,1,1452.68554688,2011-12-07,2012-02-16
None,Barnsley,ENG,2,1452.2689209,2012-01-01,2012-01-02
None,Levski,BUL,1,1451.64172363,2011-11-28,2012-03-04
None,Grasshoppers,SUI,1,1451.59399414,2011-12-15,2012-02-05
None,Aachen,GER,2,1451.51293945,2011-12-19,2012-02-04
None,Nordsjaelland,DEN,1,1451.51037598,2011-12-16,2012-03-03
None,Aue,GER,2,1449.79272461,2011-12-17,2012-02-05
None,Zilina,SLK,0,1448.23181152,2011-12-15,2012-07-05
None,Midtjylland,DEN,1,1446.48962402,2011-12-16,2012-03-04
None,Guingamp,FRA,2,1445.95629883,2011-12-20,2012-01-14
None,Bristol City,ENG,2,1445.51525879,2011-12-31,2012-01-03
None,Helsingborg,SWE,1,1443.60021973,2011-12-16,2012-04-02
None,Pescara,ITA,2,1443.28857422,2011-12-20,2012-01-06
None,Rosenborg,NOR,1,1442.70178223,2011-11-28,2012-03-25
None,Istres,FRA,2,1439.54968262,2011-12-21,2012-01-14
None,M Tel Aviv,ISR,1,1436.4432373,2011-12-29,2012-01-02
None,Mersin Idman,TUR,1,1435.52954102,2011-12-22,2012-01-03
None,CSKA Sofia,BUL,1,1434.09130859,2011-11-29,2012-03-04
None,Peterboro,ENG,2,1433.21435547,2012-01-01,2012-01-02
None,Bnei Yehuda,ISR,1,1432.72912598,2012-01-01,2012-01-07
None,Ipswich,ENG,2,1432.56616211,2012-01-01,2012-01-02
None,Zulte Waregem,BEL,1,1431.72631836,2011-12-27,2012-01-15
None,Vorskla,UKR,1,1431.60852051,2011-12-16,2012-02-16
None,Brescia,ITA,2,1431.42541504,2011-12-17,2012-01-06
None,Karpaty,UKR,1,1431.41491699,2011-12-16,2012-02-16
None,Dresden,GER,2,1430.16955566,2011-12-19,2012-02-03
None,Xanthi,GRE,1,1430.05053711,2011-12-18,2012-01-04
None,Molde,NOR,1,1429.69946289,2011-11-28,2012-03-23
None,Verona,ITA,2,1428.83398438,2011-12-19,2012-01-06
None,Atromitos,GRE,1,1428.24633789,2011-12-19,2012-01-04
None,Derby,ENG,2,1426.48925781,2012-01-01,2012-01-02
None,Bergen,BEL,1,1425.01208496,2011-12-28,2012-01-14
None,Tomsk,RUS,1,1424.82861328,2011-12-16,2012-02-14
None,Tours,FRA,2,1424.81677246,2011-12-21,2012-01-14
None,Brondby,DEN,1,1424.31835938,2011-12-16,2012-03-04
None,Servette,SUI,1,1424.1965332,2011-12-15,2012-02-05
None,Troyes,FRA,2,1424.17175293,2011-12-21,2012-01-14
None,Forest,ENG,2,1424.11022949,2012-01-01,2012-01-02
None,Slavia Praha,CZE,1,1421.66381836,2011-12-07,2012-02-16
None,Teplice,CZE,1,1420.76513672,2011-12-07,2012-02-16
None,Polonia Warszawa,POL,1,1420.53186035,2011-12-16,2012-02-16
None,Malmoe,SWE,1,1416.45092773,2011-12-16,2012-04-02
None,Silkeborg,DEN,1,1415.98266602,2011-12-16,2012-03-05
None,Netanya,ISR,1,1415.2064209,2012-01-01,2012-01-07
None,Maribor,SVN,1,1414.80456543,2011-12-16,2012-03-04
None,Ashdod,ISR,1,1414.77233887,2011-12-29,2012-01-02
None,Hajduk,CRO,1,1414.59875488,2011-12-08,2012-02-25
None,Aalborg,DEN,1,1414.56347656,2011-12-16,2012-03-04
None,Debrecen,HUN,1,1413.5267334,2011-11-27,2012-03-03
None,Kryvbas,UKR,1,1413.15893555,2011-12-16,2012-02-16
None,Ergotelis,GRE,1,1412.921875,2011-12-18,2012-01-04
None,Cittadella,ITA,2,1412.52722168,2011-12-18,2012-01-06
None,Ingolstadt,GER,2,1411.89489746,2011-12-17,2012-02-04
None,Crotone,ITA,2,1410.97839355,2011-12-18,2012-01-06
None,Brighton,ENG,2,1410.07885742,2012-01-01,2012-01-02
None,Vicenza,ITA,2,1410.07006836,2011-12-18,2012-01-06
None,Horsens,DEN,1,1409.2878418,2011-12-16,2012-03-04
None,Grosseto,ITA,2,1408.9005127,2011-12-18,2012-01-06
None,Tromso,NOR,1,1408.06274414,2011-11-28,2012-03-25
None,Wacker Innsbruck,AUT,1,1407.62231445,2011-12-18,2012-02-16
None,Empoli,ITA,2,1406.6385498,2011-12-18,2012-01-06
None,Crvena Zvezda,SRB,1,1404.41882324,2011-12-11,2012-03-03
None,Lierse,BEL,1,1403.76306152,2011-12-27,2012-01-14
None,Juve Stabia,ITA,2,1403.38439941,2011-12-18,2012-01-06
None,Ascoli,ITA,2,1402.15698242,2011-12-18,2012-01-06
None,Valerenga,NOR,1,1402.12231445,2011-11-28,2012-03-25
None,Bnei Sakhinin,ISR,1,1401.7121582,2011-12-29,2012-01-02
None,Litex,BUL,1,1400.29248047,2011-11-28,2012-03-03
None,Livorno,ITA,2,1399.14245605,2011-12-17,2012-01-06
None,Wiener Neustadt,AUT,1,1399.0300293,2011-12-18,2012-02-11
None,Sigma Olomouc,CZE,1,1398.43395996,2011-12-07,2012-02-16
None,Amiens,FRA,2,1397.66699219,2011-12-21,2012-01-14
None,Chateauroux,FRA,2,1396.12060547,2011-12-21,2012-01-14
None,Panionios,GRE,1,1395.72692871,2011-12-18,2012-01-03
None,Slovan Bratislava,SLK,0,1395.24963379,2011-12-15,2012-07-05
None,Coventry,ENG,2,1395.17175293,2012-01-01,2012-01-02
None,Leuven,BEL,1,1394.5723877,2011-12-27,2012-01-14
None,Karabuekspor,TUR,1,1392.76025391,2011-12-23,2012-01-03
None,FSV Frankfurt,GER,2,1391.79211426,2011-12-18,2012-02-03
None,AIK,SWE,1,1391.61254883,2011-12-16,2012-04-01
None,Odd Grenland,NOR,1,1391.52868652,2011-11-28,2012-03-25
None,Aarhus,DEN,1,1389.0690918,2011-12-16,2012-03-03
None,Astra,ROM,1,1388.95166016,2011-12-18,2012-02-16
None,Pandurii,ROM,1,1388.87219238,2011-12-19,2012-02-16
None,Universitatea Cluj,ROM,1,1387.16259766,2011-12-19,2012-02-16
None,Acco Acre,ISR,1,1386.60754395,2012-01-01,2012-01-07
None,Modena,ITA,2,1384.97875977,2011-12-18,2012-01-06
None,Arles-Avignon,FRA,2,1384.12792969,2011-12-21,2012-01-14
None,Elfsborg,SWE,1,1383.96057129,2011-12-16,2012-03-31
None,Soligorsk,BLR,1,1383.58129883,2011-12-07,2012-03-25
None,Videoton,HUN,1,1382.74353027,2011-11-28,2012-03-03
None,Haugesund,NOR,1,1382.17041016,2011-11-28,2012-03-25
None,Ruch,POL,1,1382.04138184,2011-12-16,2012-02-16
None,Gaz Metan,ROM,1,1381.00134277,2011-12-17,2012-02-16
None,Widzew,POL,1,1380.79052734,2011-12-16,2012-02-16
None,Pribram,CZE,1,1380.08837891,2011-12-07,2012-02-16
None,Ankaraguecue,TUR,1,1379.73632812,2011-12-22,2012-01-03
None,Trnava,SLK,0,1378.49536133,2011-12-15,2012-07-05
None,Brasov,ROM,1,1378.10717773,2011-12-17,2012-02-16
None,Rostock,GER,2,1376.48413086,2011-12-19,2012-02-05
None,Albinoleffe,ITA,2,1375.12365723,2011-12-18,2012-01-06
None,St Truiden,BEL,1,1374.4753418,2011-12-27,2012-01-14
None,Ilichivets,UKR,1,1374.10241699,2011-12-16,2012-02-16
None,Asteras Tripolis,GRE,1,1372.86779785,2011-12-18,2012-01-03
None,Waalwijk,NED,1,1372.18322754,2011-12-17,2012-01-21
None,Hearts,SCO,1,1371.13525391,2011-12-29,2012-01-02
None,Orduspor,TUR,1,1369.97119141,2011-12-23,2012-01-04
None,M Petach Tikva,ISR,1,1369.70605469,2012-01-01,2012-01-07
None,De Graafschap,NED,1,1367.13525391,2011-12-17,2012-01-21
None,Brann,NOR,1,1365.86303711,2011-11-28,2012-03-25
None,Karlsruhe,GER,2,1365.47729492,2011-12-18,2012-02-05
None,Admira,AUT,1,1363.79492188,2011-12-18,2012-02-16
