Rank,Club,Country,Level,Elo,From,To
None,Lok Zagreb,CRO,1,1339.69580078,2021-12-18,2022-01-30
None,Cracovia,POL,1,1338.19470215,2021-12-19,2022-02-06
None,Plock,POL,1,1336.98242188,2021-12-18,2022-02-07
None,Sepsi,ROM,1,1336.97497559,2021-12-20,2022-01-24
None,Lok Plovdiv,BUL,1,1336.67822266,2021-12-11,2022-02-19
None,Vaduz,LIE,0,1336.21350098,2021-12-10,2022-03-10
None,Slask,POL,1,1334.83300781,2021-12-19,2022-02-05
None,Alessandria,ITA,2,1333.93359375,2021-12-20,2022-01-22
None,Dunkerque,FRA,2,1332.75939941,2021-12-22,2022-01-22
None,Rizespor,TUR,1,1331.74328613,2021-12-27,2022-01-09
None,BATE,BLR,1,1331.18286133,2021-11-29,2022-03-20
None,Odd Grenland,NOR,1,1329.88232422,2021-12-13,2022-02-17
None,Bohemians Praha,CZE,1,1329.66674805,2021-12-19,2022-02-05
None,Kisvarda,HUN,1,1327.94311523,2021-12-20,2022-01-29
None,Motherwell,SCO,1,1326.08874512,2021-12-27,2022-01-18
None,OFI,GRE,1,1322.92297363,2021-12-21,2022-01-04
None,Maribor,SVN,1,1322.92138672,2021-12-12,2022-02-13
None,Malatyaspor,TUR,1,1322.48669434,2021-12-27,2022-01-07
None,Varbergs,SWE,1,1321.92736816,2021-12-09,2022-04-03
None,Hearts,SCO,1,1320.92285156,2021-12-27,2022-01-18
None,Ceske Budejovice,CZE,1,1320.89941406,2021-12-20,2022-02-05
None,Tromso,NOR,1,1319.96032715,2021-12-13,2022-02-17
None,Puskas Akademia,HUN,1,1319.140625,2021-12-20,2022-01-27
None,Mura,SVN,1,1318.42895508,2021-12-13,2022-02-09
None,Cosenza,ITA,2,1318.21472168,2021-12-19,2022-01-22
None,H Tel Aviv,ISR,1,1317.98962402,2021-12-26,2022-01-01
None,Cherno More,BUL,1,1317.30432129,2021-12-13,2022-02-20
None,Seraing,BEL,1,1316.44311523,2021-12-28,2022-01-18
None,Vicenza,ITA,2,1313.94946289,2021-12-13,2022-01-23
None,Jagiellonia,POL,1,1313.59179688,2021-12-19,2022-02-04
None,Viitorul,ROM,1,1313.12927246,2021-12-21,2022-01-24
None,Rukh Lviv,UKR,1,1313.08435059,2021-12-12,2022-07-20
None,Pordenone,ITA,2,1312.01538086,2021-12-19,2022-01-16
None,Botosani,ROM,1,1311.79882812,2021-12-19,2022-01-24
None,Stal Mielec,POL,1,1311.14282227,2021-12-19,2022-02-05
None,Brann,NOR,1,1310.85241699,2021-12-13,2022-01-01
None,IK Sirius,SWE,1,1310.76623535,2021-12-09,2022-04-03
None,Kairat,KAZ,0,1310.09472656,2021-12-10,2022-07-06
None,Netanya,ISR,1,1309.22277832,2021-12-26,2022-01-01
None,Altay,TUR,1,1308.31201172,2021-12-26,2022-01-09
None,Sandefjord,NOR,1,1307.96496582,2021-12-13,2022-02-17
None,Veres,UKR,1,1307.73303223,2021-12-12,2022-07-20
None,Novi Sad,SRB,1,1307.06298828,2021-12-19,2022-02-14
None,Sibenik,CRO,1,1305.4576416,2021-12-19,2022-01-29
None,Beerschot AC,BEL,1,1305.24389648,2021-12-28,2022-01-16
None,Kuopio,FIN,0,1303.49902344,2021-12-10,2022-07-06
None,Hapoel Haifa,ISR,1,1302.7755127,2021-12-26,2022-01-01
None,Hapoel Eran Hadera,ISR,1,1301.96923828,2021-12-27,2022-01-01
None,Slaven Belupo,CRO,1,1301.39526367,2021-12-18,2022-01-29
None,Ashdod,ISR,1,1300.31079102,2021-12-26,2022-01-02
None,Paksi,HUN,1,1299.70593262,2021-12-19,2022-01-29
None,Pardubice,CZE,1,1299.15197754,2021-12-19,2022-02-17
None,Dinamo Minsk,BLR,1,1295.81872559,2021-11-29,2022-03-18
None,Stabaek,NOR,1,1295.11633301,2021-12-13,2022-01-01
None,Vejle,DEN,1,1294.18432617,2021-12-10,2022-02-17
None,SonderjyskE,DEN,1,1293.72192383,2021-12-10,2022-02-17
None,Livingston,SCO,1,1292.98791504,2021-12-27,2022-01-18
None,Neftchi,AZE,0,1291.12524414,2021-12-10,2022-02-17
None,Giannina,GRE,1,1290.35754395,2021-12-20,2022-01-04
None,Lubin,POL,1,1287.93444824,2021-12-20,2022-02-04
None,Kiryat Shmona,ISR,1,1287.74865723,2021-12-26,2022-01-01
None,Hradec Kralove,CZE,1,1284.7689209,2021-12-19,2022-02-06
None,Beitar,ISR,1,1283.73449707,2021-12-27,2022-01-01
None,Wisla,POL,1,1283.70288086,2021-12-18,2022-02-06
None,Voluntari,ROM,1,1282.74951172,2021-12-18,2022-01-22
None,Sfintul Gheorghe,MOL,0,1281.50488281,2021-12-08,2022-02-17
None,Nis,SRB,1,1281.08215332,2021-12-17,2022-02-12
None,Levski,BUL,1,1280.78503418,2021-12-13,2022-02-19
None,Warta,POL,1,1280.40270996,2021-12-19,2022-02-06
None,Inter Baku,AZE,0,1279.20605469,2021-12-10,2022-02-17
None,Karagandy,KAZ,0,1278.73706055,2021-12-10,2022-07-01
None,Halmstad,SWE,1,1278.66796875,2021-12-09,2022-01-01
None,Inhulets,UKR,1,1273.85046387,2021-12-11,2022-07-20
None,NFC Volos,GRE,1,1271.00610352,2021-12-16,2022-01-09
None,Degerfors,SWE,1,1269.23034668,2021-12-09,2022-04-04
None,Tobol,KAZ,0,1269.00488281,2021-12-10,2022-07-06
None,Olimpija Ljubljana,SVN,1,1267.45495605,2021-12-12,2022-02-09
None,Domzale,SVN,1,1267.30834961,2021-12-12,2022-02-12
None,St Mirren,SCO,1,1266.99438477,2021-12-27,2022-01-18
None,Arges Pitesti,ROM,1,1266.57775879,2021-12-20,2022-01-21
None,Bnei Sakhinin,ISR,1,1266.35974121,2021-12-26,2022-01-02
None,Lamia,GRE,1,1266.0291748,2021-12-20,2022-01-05
None,Ionikos,GRE,1,1263.62219238,2021-12-21,2022-01-04
None,Sumqayit,AZE,0,1263.32287598,2021-12-10,2022-02-17
None,Atromitos,GRE,1,1263.03991699,2021-12-19,2022-01-16
None,Zalaegerszegi,HUN,1,1261.0447998,2021-12-20,2022-01-29
None,HJK Helsinki,FIN,0,1260.73803711,2021-12-10,2022-07-06
None,FC Lviv,UKR,1,1260.46484375,2021-12-12,2022-07-20
None,Slavia Sofia,BUL,1,1259.36804199,2021-12-12,2022-02-20
None,Mjondalen,NOR,1,1259.23950195,2021-12-13,2022-01-01
None,Beroe Stara Zagora,BUL,1,1257.43737793,2021-12-13,2022-02-20
None,Dundee United,SCO,1,1256.48840332,2021-12-27,2022-01-18
None,Mezokovesd-Zsory,HUN,1,1256.0267334,2021-12-19,2022-01-30
None,Metalist 1925,UKR,1,1255.63354492,2021-12-13,2022-07-20
None,Backa Topola,SRB,1,1254.32006836,2021-12-17,2022-02-13
None,Ross County,SCO,1,1253.06640625,2021-12-27,2022-01-18
None,St Johnstone,SCO,1,1253.0612793,2021-12-27,2022-01-18
None,Suduva,LIT,0,1252.34790039,2021-08-27,2022-07-05
None,Arda,BUL,1,1249.84423828,2021-12-17,2022-02-13
None,UTA Arad,ROM,1,1249.64819336,2021-12-18,2022-01-23
None,Ilichivets,UKR,1,1248.26672363,2021-12-11,2022-02-27
None,Chernomorets,UKR,1,1247.66479492,2021-12-13,2022-02-27
None,Tescoma Zlin,CZE,1,1247.56408691,2021-12-20,2022-02-12
None,Velez Mostar,BHZ,0,1246.02429199,2021-08-13,2022-07-06
None,Ujpest,HUN,1,1245.2088623,2021-12-20,2022-01-30
None,Istra 1961,CRO,1,1244.39013672,2021-12-19,2022-01-28
None,Honved,HUN,1,1244.34997559,2021-12-19,2022-01-29
None,Petrocub,MOL,0,1243.98266602,2021-12-08,2022-02-17
None,Vozdovac Beograd,SRB,1,1243.90563965,2021-12-20,2022-02-13
None,Milsami Orhei,MOL,0,1243.27514648,2021-12-08,2022-02-17
None,Gornik Leczna,POL,1,1241.11047363,2021-12-20,2022-02-06
None,Rapid Bucuresti,ROM,1,1240.82177734,2021-12-19,2022-01-22
None,Botev Plovdiv,BUL,1,1240.19519043,2021-12-12,2022-02-18
None,Laci,ALB,0,1239.22790527,2021-08-13,2022-07-06
None,Teplice,CZE,1,1237.44189453,2021-12-20,2022-02-05
None,Koper,SVN,1,1237.23352051,2021-12-13,2022-02-12
None,Varnamo,SWE,1,1235.12231445,2022-01-01,2022-04-03
None,Sundsvall,SWE,1,1235.12231445,2022-01-01,2022-04-03
None,Helsingborg,SWE,1,1235.12231445,2022-01-01,2022-04-02
None,Krusevac,SRB,1,1234.89904785,2021-12-19,2022-02-14
None,Aalesund,NOR,1,1234.69934082,2022-01-01,2022-02-17
None,Ham-Kam,NOR,1,1234.69934082,2022-01-01,2022-02-17
None,Jerv,NOR,1,1234.69934082,2022-01-01,2022-02-17
None,Panetolikos,GRE,1,1234.62854004,2021-12-19,2022-01-12
None,M Petach Tikva,ISR,1,1234.56164551,2021-12-28,2022-01-01
None,Gaz Metan,ROM,1,1234.10168457,2021-12-19,2022-01-23
None,Partizani Tirana,ALB,0,1232.16674805,2021-08-13,2022-07-06
None,Chindia Targoviste,ROM,1,1231.35546875,2021-12-20,2022-01-22
None,Oerebro,SWE,1,1231.30163574,2021-12-09,2022-01-01
None,Seinajoki,FIN,0,1230.43652344,2022-01-01,2022-07-06
None,Bravo,SVN,1,1230.28100586,2021-12-13,2022-02-13
None,RFS,LAT,0,1226.77111816,2021-08-27,2022-07-06
None,Karvina,CZE,1,1225.43518066,2021-12-19,2022-02-05
None,Honka Espoo,FIN,0,1225.34924316,2021-12-10,2022-01-01
None,FK Sarajevo,BHZ,0,1224.91455078,2021-08-13,2022-07-01
None,Siroki Brijeg,BHZ,0,1224.70056152,2021-08-13,2022-07-01
None,Mladost Lucani,SRB,1,1224.29699707,2021-12-20,2022-02-13
None,Dundalk,IRL,0,1224.18457031,2021-08-27,2022-07-01
None,Vllaznia,ALB,0,1222.15979004,2021-08-13,2022-07-06
None,CSKA 1948 Sofia,BUL,1,1221.09033203,2021-12-12,2022-02-19
None,Batumi,GEO,0,1220.05505371,2021-08-13,2022-07-06
None,FK Riga,LAT,0,1219.6171875,2021-08-27,2022-07-06
None,Inter Turku,FIN,0,1219.52636719,2021-12-10,2022-07-06
None,Rukh Brest,BLR,1,1219.30578613,2021-11-29,2022-01-01
None,Liepajas,LAT,0,1219.10498047,2021-08-27,2022-07-06
None,Bohemians Dublin,IRL,0,1218.59692383,2021-08-27,2022-07-01
None,Nieciecza,POL,1,1216.38891602,2021-12-18,2022-02-04
None,Zlatibor,SRB,1,1214.86889648,2021-12-19,2022-02-14
None,Mynai,UKR,1,1212.79077148,2021-12-13,2022-07-20
None,Debrecen,HUN,1,1209.82202148,2021-12-20,2022-01-29
None,Dundee,SCO,1,1209.51147461,2021-12-27,2022-01-18
None,Hapoel Jerusalem,ISR,1,1209.49658203,2021-12-27,2022-01-01
None,Celje,SVN,1,1208.09667969,2021-12-12,2022-02-12
None,Gomel,BLR,1,1207.82958984,2021-11-29,2022-03-20
None,Apollon Athens,GRE,1,1206.76989746,2021-12-10,2022-01-05
None,Dinamo Brest,BLR,1,1206.52209473,2021-11-29,2022-03-19
None,Borac Banja Luka,BHZ,0,1199.05200195,2021-08-13,2022-07-06
None,Ostersund,SWE,1,1192.80102539,2021-12-09,2022-01-01
None,Dila Gori,GEO,0,1191.40307617,2021-08-13,2022-07-06
None,Tabor Sezana,SVN,1,1191.06054688,2021-12-12,2022-02-12
None,Clinceni,ROM,1,1190.58154297,2021-12-20,2022-01-23
None,Aluminij,SVN,1,1190.14172363,2021-12-13,2022-02-14
None,Zalgiris Vilnius,LIT,0,1189.48620605,2021-08-27,2022-07-05
None,Flora Tallinn,EST,0,1185.08898926,2021-12-10,2022-06-21
None,Breidablik,ISL,0,1185.08605957,2021-08-13,2022-06-21
None,Shkendija,MAC,0,1184.43408203,2021-07-30,2022-07-05
None,Radnik Surdulica,SRB,1,1184.42285156,2021-12-20,2022-02-14
None,Gagra,GEO,0,1183.07836914,2021-08-13,2022-07-01
None,Valmieras,LAT,0,1182.98242188,2021-08-27,2022-07-06
None,Teuta Durres,ALB,0,1182.87414551,2021-08-13,2022-07-01
None,Hapoel Nof Hagalil,ISR,1,1180.54931641,2021-12-26,2022-01-02
None,Craiova 1948,ROM,1,1179.59545898,2021-12-21,2022-01-24
None,Dinamo Tbilisi,GEO,0,1176.99414062,2021-08-13,2022-07-06
None,Shamrock,IRL,0,1176.83666992,2021-08-27,2022-07-05
None,Proleter Novi Sad,SRB,1,1174.32275391,2021-12-17,2022-02-12
None,Botev Vratsa,BUL,1,1173.6217041,2021-12-11,2022-02-19
None,MTK,HUN,1,1173.44873047,2021-12-19,2022-01-30
None,Gyirmot,HUN,1,1171.73986816,2021-12-20,2022-01-29
None,Sligo,IRL,0,1171.48596191,2021-08-27,2022-07-05
None,Hafnarfjoerdur,ISL,0,1166.90551758,2021-08-13,2022-06-21
None,Novi Pazar,SRB,1,1165.76379395,2021-12-19,2022-02-13
None,Mioveni,ROM,1,1165.13916016,2021-12-21,2022-01-23
None,The New Saints,WAL,0,1163.85620117,2021-08-13,2022-07-05
None,Dragovoljac,CRO,1,1163.10192871,2021-12-20,2022-01-30
None,Torpedo Zhodino,BLR,1,1159.25866699,2021-11-29,2022-03-19
None,Alashkert,ARM,0,1158.99768066,2021-12-10,2022-07-05
None,Valur,ISL,0,1158.05700684,2021-08-13,2022-06-21
None,Neman Grodno,BLR,1,1152.30554199,2021-11-29,2022-03-19
None,Tsarsko Selo,BUL,1,1150.87414551,2021-12-12,2022-02-20
None,Dinamo Bucuresti,ROM,1,1150.27075195,2021-12-21,2022-01-21
None,Isloch,BLR,1,1148.05078125,2021-11-21,2022-03-19
None,Metalac Gornji Milanovac,SRB,1,1146.50244141,2021-12-20,2022-02-13
None,Stjarnan,ISL,0,1145.55688477,2021-08-13,2022-06-21
None,Panevezys,LIT,0,1138.75817871,2021-08-27,2022-07-05
None,Ararat,ARM,0,1131.83447266,2021-12-10,2022-07-05
None,Radomlje,SVN,1,1127.03894043,2021-12-12,2022-02-14
None,Slavia Mozyr,BLR,1,1123.7722168,2021-11-29,2022-03-20
None,Fola Esch,LUX,0,1114.28637695,2021-08-27,2022-07-06
None,Drita,KOS,0,1112.16516113,2021-08-13,2022-07-05
None,Kolubara Lazarevac,SRB,1,1108.5402832,2021-12-19,2022-02-13
None,Kauno Zalgiris,LIT,0,1107.18383789,2021-08-27,2022-07-05
None,Blagoevgrad,BUL,1,1103.89416504,2021-12-14,2022-02-21
None,Banants,ARM,0,1101.59008789,2021-12-10,2022-07-01
None,Coleraine,NIR,0,1101.38598633,2021-08-13,2022-07-01
None,FK Vitebsk,BLR,1,1099.82177734,2021-11-29,2022-03-19
None,Lok Sofia,BUL,1,1099.41967773,2021-12-12,2022-02-13
None,Larne,NIR,0,1099.39697266,2021-08-13,2022-07-05
None,Noah,ARM,0,1089.73596191,2021-12-10,2022-07-01
None,Swift Hesperange,LUX,0,1089.68188477,2021-08-27,2022-07-01
None,Shkupi,MAC,0,1089.28601074,2021-07-30,2022-07-05
None,Linfield,NIR,0,1089.10290527,2021-08-13,2022-07-05
None,Dudelange,LUX,0,1082.54431152,2021-08-27,2022-07-06
None,Slutsk,BLR,1,1080.82995605,2021-11-21,2022-03-19
None,R Letzebuerg,LUX,0,1078.51623535,2021-08-27,2022-07-06
None,Sileks,MAC,0,1077.85046387,2021-07-30,2022-07-01
None,Glentoran,NIR,0,1077.42138672,2021-08-13,2022-07-01
None,Connahs Quay,WAL,0,1071.35522461,2021-08-13,2022-07-01
None,Zvyazda BDU,BLR,1,1069.5267334,2021-11-21,2022-03-19
None,Decic,MAC,0,1066.95397949,2021-07-30,2022-07-05
None,Struga,MAC,0,1066.70922852,2021-07-30,2022-07-01
None,FC Infonet,EST,0,1065.26538086,2021-12-10,2022-06-21
None,Paide Linnameeskond,EST,0,1065.09936523,2021-12-10,2022-06-21
None,FK Minsk,BLR,1,1063.24047852,2021-11-29,2022-03-18
None,FK Podgorica,MNT,0,1056.78735352,2021-07-30,2022-07-01
None,Kragujevac,SRB,1,1055.67993164,2021-12-16,2022-02-12
None,Prishtine,KOS,0,1038.26843262,2021-08-13,2022-07-01
None,Bala,WAL,0,1038.14575195,2021-08-13,2022-07-05
None,Llapi,KOS,0,1032.43945312,2021-08-13,2022-07-05
None,Newtown AFC,WAL,0,1031.49951172,2021-08-13,2022-07-05
None,Klaksvik,FAR,0,1030.96020508,2021-08-13,2022-07-06
None,Birkirkara,MLT,0,1030.84692383,2021-08-13,2022-07-01
None,Sutjeska,MNT,0,1025.64562988,2021-07-30,2022-07-05
None,Dnepr Mogilev,BLR,1,1020.94580078,2022-01-01,2022-03-20
None,Bobruisk,BLR,1,1020.94580078,2022-01-01,2022-03-20
None,Dzarzhynsk,BLR,1,1020.94580078,2022-01-01,2022-03-20
None,Mosta,MLT,0,1018.32623291,2021-08-13,2022-07-01
None,Podgorica,MNT,0,1013.78314209,2021-07-30,2022-07-05
None,Hibernians Paola,MLT,0,1013.56939697,2021-08-13,2022-07-05
None,Smorgon,BLR,1,1008.85687256,2021-11-29,2022-01-01
None,Gzira United,MLT,0,1008.7322998,2021-08-13,2022-07-05
None,Sputnik,BLR,1,993.881530762,2021-07-30,2022-01-01
None,Lincoln,GIB,0,990.784301758,2021-12-10,2022-07-05
None,HB Torshavn,FAR,0,986.254211426,2021-08-13,2022-07-06
None,Runavik,FAR,0,968.270019531,2021-08-13,2022-07-01
None,College Europa,GIB,0,949.606750488,2021-12-10,2022-07-05
None,St Josephs,GIB,0,923.438781738,2021-12-10,2022-07-05
None,Mons Calpe,GIB,0,860.059692383,2021-12-10,2022-07-01
None,Santa Coloma,AND,0,850.133361816,2021-07-30,2022-06-21
None,Matecosa Sant Julia,AND,0,822.79675293,2021-07-30,2022-06-21
None,Escaldes,AND,0,816.858459473,2021-07-30,2022-06-21
None,Folgore,SMR,0,667.028198242,2021-07-28,2022-06-21
None,Tre Penne,SMR,0,661.09753418,2021-07-28,2022-06-21
None,La Fiorita,SMR,0,647.356872559,2021-07-28,2022-06-21


